step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
100.0,54,2505.0,44.732142857142854,0.47034649422101105,54,2505.0,0.033822891697442424,54,2505.0,False,,
105.0,54,2775.0,49.55357142857143,0.015745955189031526,54,2775.0,0.0011346017727787603,54,2775.0,False,,
110.0,56,3053.0,49.24193548387097,1.0059455512114233,56,3053.0,0.07985998444930935,56,3053.0,False,,
115.0,56,3333.0,53.75806451612903,0.8962573234263217,56,3333.0,0.07180448582371741,56,3333.0,False,,
120.0,58,3619.0,58.37096774193548,0.6846846720904091,58,3619.0,0.039880046178227775,58,3619.0,False,,
125.0,58,3909.0,61.078125,1.0453800998391631,58,3909.0,0.02765199439101555,58,3909.0,False,,
130.0,60,4204.0,65.6875,0.7733773723788739,60,4204.0,1.9028648623615235e-05,60,4204.0,False,,
135.0,60,4504.0,70.375,0.7642217152671341,60,4504.0,0.030844084311978187,60,4504.0,False,,
140.0,61,4805.0,77.5,0.009718192670006176,61,4805.0,0.0007942580184533008,61,4805.0,False,,
145.0,62,5114.0,75.20588235294117,1.2255302941176471,62,5114.0,0.08823529411764706,62,5114.0,False,,
150.0,62,5424.0,77.48571428571428,1.1951302965902095,62,5424.0,0.08681515613398351,62,5424.0,False,,
155.0,64,5743.0,82.04285714285714,0.7959649764175567,64,5743.0,0.06032891279320507,64,5743.0,False,,
160.0,66,6068.0,84.27777777777777,0.8800659412644708,66,6068.0,0.015869025815504065,66,6068.0,False,,
165.0,68,6404.0,88.94444444444444,0.684454195153698,68,6404.0,8.221529275975882e-06,68,6404.0,False,,
170.0,68,6744.0,93.66666666666667,0.6558001406111434,68,6744.0,0.025481925969558394,68,6744.0,False,,
175.0,70,7087.0,101.24285714285715,0.0008511413469843604,70,7087.0,6.572284883655284e-05,70,7087.0,False,,
180.0,70,7437.0,106.24285714285715,0.0,70,7437.0,0.0,70,7437.0,False,,
185.0,71,7788.0,102.47368421052632,0.6639502806225916,71,7788.0,0.04811313543455081,71,7788.0,False,,
190.0,72,8148.0,107.21052631578948,0.6496223238085344,72,8148.0,0.04699094119710875,72,8148.0,False,,
195.0,72,8508.0,109.07692307692308,0.7898701930386838,72,8508.0,0.00813487902867615,72,8508.0,False,,
200.0,74,8875.0,113.78205128205128,0.6751720723869961,74,8875.0,4.5158336908708245e-06,74,8875.0,False,,
205.0,74,9245.0,118.52564102564102,0.44774913564640134,74,9245.0,0.00935258323462489,74,9245.0,False,,
210.0,76,9619.0,126.5657894736842,0.00015999582310388834,76,9619.0,1.0946596951286947e-05,76,9619.0,False,,
215.0,76,9999.0,131.56578947368422,0.0,76,9999.0,0.0,76,9999.0,False,,
220.0,76,10379.0,126.57317073170732,0.9395444431649258,76,10379.0,0.06392055330669988,76,10379.0,False,,
225.0,76,10759.0,131.20731707317074,0.8452501260089043,76,10759.0,0.05799791941092837,76,10759.0,False,,
230.0,78,11143.0,135.890243902439,0.6138473844547242,78,11143.0,0.008140937689336611,78,11143.0,False,,
235.0,78,11533.0,140.64634146341464,0.6778038897850269,78,11533.0,0.0,78,11533.0,False,,
240.0,78,11923.0,149.0375,0.3032740525977938,78,11923.0,0.0,78,11923.0,False,,
245.0,78,12313.0,157.85897435897436,0.0,78,12313.0,0.0,78,12313.0,False,,
250.0,78,12703.0,162.85897435897436,0.0,78,12703.0,0.0,78,12703.0,False,,
255.0,78,13093.0,159.67073170731706,0.5640441337842641,78,13093.0,0.04019981613285116,78,13093.0,False,,
260.0,78,13483.0,164.4268292682927,0.6156629619941202,78,13483.0,0.043658660184437405,78,13483.0,False,,
265.0,78,13873.0,169.1829268292683,0.6529440422301853,78,13873.0,0.010443069729954926,78,13873.0,False,,
270.0,78,14263.0,173.9390243902439,0.6624442855442578,78,14263.0,0.0,78,14263.0,False,,
275.0,78,14653.0,180.90123456790124,0.49443744507101356,78,14653.0,0.0,78,14653.0,False,,
280.0,78,15043.0,192.85897435897436,0.0,78,15043.0,0.0,78,15043.0,False,,
285.0,78,15433.0,197.85897435897436,0.0,78,15433.0,0.0,78,15433.0,False,,
290.0,78,15823.0,188.36904761904762,0.8788745091119144,78,15823.0,0.06254331511542584,78,15823.0,False,,
295.0,78,16213.0,193.01190476190476,0.9371136692557732,78,16213.0,0.06739677754808235,78,16213.0,False,,
300.0,79,16604.0,197.66666666666666,0.5783982449347698,79,16604.0,0.03228481338082279,79,16604.0,False,,
305.0,80,17004.0,202.42857142857142,0.5906922611666352,80,17004.0,2.544400781351903e-07,80,17004.0,False,,
310.0,80,17404.0,209.6867469879518,0.4311389132694425,80,17404.0,0.0,80,17404.0,False,,
315.0,80,17804.0,217.1219512195122,0.27164172605414716,80,17804.0,0.0,80,17804.0,False,,
320.0,80,18204.0,227.55,0.0,80,18204.0,0.0,80,18204.0,False,,
325.0,80,18604.0,226.8780487804878,0.34429621951219513,80,18604.0,0.024390243902439025,80,18604.0,False,,
330.0,80,19004.0,226.23809523809524,0.6211642701376592,80,19004.0,0.043021206624397616,80,19004.0,False,,
335.0,80,19404.0,231.0,0.6338712027608625,80,19404.0,0.03306434711219782,80,19404.0,False,,
340.0,80,19804.0,235.76190476190476,0.6593581249709534,80,19804.0,0.0,80,19804.0,False,,
345.0,80,20204.0,240.52380952380952,0.6519580089857961,80,20204.0,0.0,80,20204.0,False,,
350.0,80,20604.0,257.55,0.0,80,20604.0,0.0,80,20604.0,False,,
355.0,80,21004.0,262.55,0.0,80,21004.0,0.0,80,21004.0,False,,
360.0,80,21404.0,267.55,0.0,80,21404.0,0.0,80,21404.0,False,,
365.0,80,21804.0,253.53488372093022,0.8628836423533571,80,21804.0,0.06220210973140389,80,21804.0,False,,
370.0,80,22204.0,258.1860465116279,0.6595614368634501,80,22204.0,0.047922631948232965,80,22204.0,False,,
375.0,82,22611.0,262.9186046511628,0.6170771261218267,82,22611.0,6.86714198090024e-07,82,22611.0,False,,
380.0,82,23021.0,267.6860465116279,0.6205894056776712,82,23021.0,0.0,82,23021.0,False,,
385.0,82,23431.0,285.7439024390244,0.0,82,23431.0,0.0,82,23431.0,False,,
390.0,82,23841.0,290.7439024390244,0.0,82,23841.0,0.0,82,23841.0,False,,
395.0,82,24251.0,295.7439024390244,0.0,82,24251.0,0.0,82,24251.0,False,,
400.0,82,24661.0,286.75581395348837,0.5244890863711259,82,24661.0,0.03930677510032521,82,24661.0,False,,
405.0,82,25071.0,291.5232558139535,0.5470597845561074,82,25071.0,0.0409444040571282,82,25071.0,False,,
410.0,82,25481.0,296.2906976744186,0.6049619319631226,82,25481.0,0.0,82,25481.0,False,,
415.0,82,25891.0,301.0581395348837,0.6054386660245312,82,25891.0,0.0,82,25891.0,False,,
420.0,82,26301.0,309.4235294117647,0.43071744346010726,82,26301.0,0.0,82,26301.0,False,,
425.0,82,26711.0,325.7439024390244,0.0,82,26711.0,0.0,82,26711.0,False,,
430.0,82,27121.0,330.7439024390244,0.0,82,27121.0,0.0,82,27121.0,False,,
435.0,82,27531.0,312.85227272727275,0.8356552920805469,82,27531.0,0.05881868127104237,82,27531.0,False,,
440.0,82,27941.0,317.5113636363636,0.731015895660644,82,27941.0,0.05180323797377955,82,27941.0,False,,
445.0,84,28357.0,322.2386363636364,0.5869204421450227,84,28357.0,0.020424106445873492,84,28357.0,False,,
450.0,84,28777.0,327.0113636363636,0.5882146217862192,84,28777.0,0.0,84,28777.0,False,,
455.0,84,29197.0,335.5977011494253,0.45888817048949326,84,29197.0,0.0,84,29197.0,False,,
460.0,84,29617.0,352.5833333333333,0.0,84,29617.0,0.0,84,29617.0,False,,
465.0,84,30037.0,357.5833333333333,0.0,84,30037.0,0.0,84,30037.0,False,,
470.0,84,30457.0,346.10227272727275,0.5372431979979503,84,30457.0,0.03812736909735984,84,30457.0,False,,
475.0,84,30877.0,350.875,0.5688369171244887,84,30877.0,0.040264666579228954,84,30877.0,False,,
480.0,84,31297.0,355.64772727272725,0.5946080780376514,84,31297.0,0.03150787361220519,84,31297.0,False,,
485.0,84,31717.0,360.42045454545456,0.6096386224974139,84,31717.0,0.0,84,31717.0,False,,
490.0,84,32137.0,369.39080459770116,0.45897768887269824,84,32137.0,0.0,84,32137.0,False,,
495.0,84,32557.0,387.5833333333333,0.0,84,32557.0,0.0,84,32557.0,False,,
500.0,84,32977.0,392.5833333333333,0.0,84,32977.0,0.0,84,32977.0,False,,
505.0,84,33397.0,379.5113636363636,0.6529840909090909,84,33397.0,0.045454545454545456,84,33397.0,False,,
510.0,84,33817.0,375.74444444444447,0.9085307966874312,84,33817.0,0.06465097267160472,84,33817.0,False,,
515.0,86,34240.0,380.44444444444446,0.5974289522354945,86,34240.0,0.03259810796653196,86,34240.0,False,,
520.0,86,34670.0,385.22222222222223,0.5972211934820534,86,34670.0,0.0,86,34670.0,False,,
525.0,86,35100.0,390.0,0.5786298947062543,86,35100.0,0.0,86,35100.0,False,,
530.0,86,35530.0,408.39080459770116,0.13551358354963877,86,35530.0,0.0,86,35530.0,False,,
535.0,86,35960.0,418.13953488372096,1.165805536913162e-06,86,35960.0,8.771271902969954e-08,86,35960.0,False,,
540.0,86,36390.0,423.13953488372096,0.0,86,36390.0,0.0,86,36390.0,False,,
545.0,86,36820.0,409.1111111111111,0.5379792225779755,86,36820.0,0.04015506064079337,86,36820.0,False,,
550.0,86,37250.0,413.8888888888889,0.5503506958788565,86,37250.0,0.04110769512467281,86,37250.0,False,,
555.0,86,37680.0,418.6666666666667,0.5755446322258335,86,37680.0,0.0,86,37680.0,False,,
560.0,86,38110.0,423.44444444444446,0.5481686668694206,86,38110.0,0.0,86,38110.0,False,,
565.0,86,38540.0,442.98850574712645,0.14143157988493343,86,38540.0,0.0,86,38540.0,False,,
570.0,86,38970.0,453.13953488372096,0.0,86,38970.0,0.0,86,38970.0,False,,
575.0,86,39400.0,458.13953488372096,0.0,86,39400.0,0.0,86,39400.0,False,,
580.0,86,39830.0,432.9347826086956,0.885102574019372,86,39830.0,0.05949049695300757,86,39830.0,False,,
585.0,87,40261.0,437.6195652173913,0.6164738107472485,87,40261.0,0.04218881043367959,87,40261.0,False,,
590.0,88,40700.0,442.39130434782606,0.6002409677370852,88,40700.0,5.216520410807417e-07,88,40700.0,False,,
595.0,88,41140.0,447.17391304347825,0.591731257801901,88,41140.0,0.0,88,41140.0,False,,
600.0,88,41580.0,467.19101123595505,0.1508745799831866,88,41580.0,0.0,88,41580.0,False,,
605.0,88,42020.0,477.5,0.0,88,42020.0,0.0,88,42020.0,False,,
610.0,88,42460.0,482.5,0.0,88,42460.0,0.0,88,42460.0,False,,
615.0,88,42900.0,466.30434782608694,0.5025866605415416,88,42900.0,0.037897124484597755,88,42900.0,False,,
620.0,88,43340.0,471.0869565217391,0.5415387012139591,88,43340.0,0.04108444146137906,88,43340.0,False,,
625.0,88,43780.0,475.8695652173913,0.5515416939701582,88,43780.0,0.010646391199383277,88,43780.0,False,,
630.0,88,44220.0,480.6521739130435,0.5473284449834984,88,44220.0,0.0,88,44220.0,False,,
635.0,88,44660.0,490.7692307692308,0.3923696452650919,88,44660.0,0.0,88,44660.0,False,,
640.0,88,45100.0,512.5,0.0,88,45100.0,0.0,88,45100.0,False,,
645.0,88,45540.0,517.5,0.0,88,45540.0,0.0,88,45540.0,False,,
650.0,88,45980.0,489.1489361702128,0.6720179544742552,88,45980.0,0.05379471760501985,88,45980.0,False,,
655.0,88,46420.0,493.82978723404256,0.6571636936210565,88,46420.0,0.052490755178120234,88,46420.0,False,,
660.0,90,46864.0,498.5531914893617,0.508647325798854,90,46864.0,0.04053281274817529,90,46864.0,False,,
665.0,90,47314.0,503.3404255319149,0.5127109252487376,90,47314.0,0.0,90,47314.0,False,,
670.0,90,47764.0,508.1276595744681,0.5070719316293414,90,47764.0,0.0,90,47764.0,False,,
675.0,90,48214.0,529.8241758241758,0.13067047853035463,90,48214.0,0.0,90,48214.0,False,,
680.0,90,48664.0,540.7111111111111,0.0,90,48664.0,0.0,90,48664.0,False,,
685.0,90,49114.0,533.8478260869565,0.3084742391304348,90,49114.0,0.021739130434782608,90,49114.0,False,,
690.0,90,49564.0,527.2765957446809,0.5201099983333249,90,49564.0,0.03937197373431979,90,49564.0,False,,
695.0,90,50014.0,532.063829787234,0.5222554008602104,90,50014.0,0.029543793539140155,90,50014.0,False,,
700.0,90,50464.0,536.8510638297872,0.5380980975076295,90,50464.0,0.0,90,50464.0,False,,
705.0,90,50914.0,541.6382978723404,0.5414736533492879,90,50914.0,0.0,90,50914.0,False,,
710.0,90,51364.0,564.4395604395604,0.1084798017398313,90,51364.0,0.0,90,51364.0,False,,
715.0,90,51814.0,575.7111111111111,0.0,90,51814.0,0.0,90,51814.0,False,,
720.0,90,52264.0,580.7111111111111,0.0,90,52264.0,0.0,90,52264.0,False,,
725.0,90,52714.0,549.1041666666666,0.7632515344451788,90,52714.0,0.05453410504601674,90,52714.0,False,,
730.0,92,53168.0,553.8333333333334,0.5286046237752772,92,53168.0,0.029487744132327433,92,53168.0,False,,
735.0,92,53628.0,558.625,0.5434964359461671,92,53628.0,0.0,92,53628.0,False,,
740.0,92,54088.0,563.4166666666666,0.5270400672324208,92,54088.0,0.0,92,54088.0,False,,
745.0,92,54548.0,580.2978723404256,0.23753957771851306,92,54548.0,0.0,92,54548.0,False,,
750.0,92,55008.0,597.9130434782609,0.0,92,55008.0,0.0,92,55008.0,False,,
755.0,92,55468.0,602.9130434782609,0.0,92,55468.0,0.0,92,55468.0,False,,
760.0,92,55928.0,582.5833333333334,0.5103753883091584,92,55928.0,0.03736625276668088,92,55928.0,False,,
765.0,92,56388.0,587.375,0.5357486027371624,92,56388.0,0.03911117205942483,92,56388.0,False,,
770.0,92,56848.0,592.1666666666666,0.5427587832052397,92,56848.0,0.0,92,56848.0,False,,
775.0,92,57308.0,596.9583333333334,0.5482252143328098,92,57308.0,0.0,92,57308.0,False,,
780.0,92,57768.0,614.5531914893617,0.25675437978491666,92,57768.0,0.0,92,57768.0,False,,
785.0,92,58228.0,632.9130434782609,0.0,92,58228.0,0.0,92,58228.0,False,,
790.0,92,58688.0,637.9130434782609,0.0,92,58688.0,0.0,92,58688.0,False,,
795.0,92,59148.0,603.5510204081633,0.7704615015394868,92,59148.0,0.054075828398741706,92,59148.0,False,,
800.0,93,59609.0,608.2551020408164,0.5537414126451375,93,59609.0,0.03815196557457696,93,59609.0,False,,
805.0,94,60077.0,613.030612244898,0.5534547534526935,94,60077.0,2.915076297486648e-07,94,60077.0,False,,
810.0,94,60547.0,617.8265306122449,0.579971607158073,94,60547.0,0.0,94,60547.0,False,,
815.0,94,61017.0,629.0412371134021,0.429805599297509,94,61017.0,0.0,94,61017.0,False,,
820.0,94,61487.0,654.1170212765958,0.0,94,61487.0,0.0,94,61487.0,False,,
825.0,94,61957.0,659.1170212765958,0.0,94,61957.0,0.0,94,61957.0,False,,
830.0,94,62427.0,637.0102040816327,0.4644088713297328,94,62427.0,0.032248602704981706,94,62427.0,False,,
835.0,94,62897.0,641.8061224489796,0.49643503794136473,94,62897.0,0.03431360384508429,94,62897.0,False,,
840.0,94,63367.0,646.6020408163265,0.5276593648439512,94,63367.0,0.02689803685745286,94,63367.0,False,,
845.0,94,63837.0,651.3979591836735,0.5799767882229551,94,63837.0,0.0,94,63837.0,False,,
850.0,94,64307.0,662.9587628865979,0.4364668487910389,94,64307.0,0.0,94,64307.0,False,,
855.0,94,64777.0,689.1170212765958,0.0,94,64777.0,0.0,94,64777.0,False,,
860.0,94,65247.0,694.1170212765958,0.0,94,65247.0,0.0,94,65247.0,False,,
865.0,94,65717.0,670.5816326530612,0.5365825510204081,94,65717.0,0.04081632653061224,94,65717.0,False,,
870.0,94,66187.0,661.87,0.5033290032322396,94,66187.0,0.04057326031009438,94,66187.0,False,,
875.0,96,66664.0,666.64,0.4423157579111461,96,66664.0,0.03584519314170139,96,66664.0,False,,
880.0,96,67144.0,671.44,0.4710796742887095,96,67144.0,0.0,96,67144.0,False,,
885.0,96,67624.0,676.24,0.4716294510628421,96,67624.0,0.0,96,67624.0,False,,
890.0,96,68104.0,694.9387755102041,0.21530133876383267,96,68104.0,0.0,96,68104.0,False,,
895.0,96,68584.0,707.0515463917526,0.10561764736236987,96,68584.0,0.0,96,68584.0,False,,
900.0,96,69064.0,719.4166666666666,0.0,96,69064.0,0.0,96,69064.0,False,,
905.0,96,69544.0,695.44,0.505028278193129,96,69544.0,0.03598055734243424,96,69544.0,False,,
910.0,96,70024.0,700.24,0.5331659946268978,96,70024.0,0.03792312135222254,96,70024.0,False,,
915.0,96,70504.0,705.04,0.5314735774970432,96,70504.0,0.0,96,70504.0,False,,
920.0,96,70984.0,709.84,0.528463312840071,96,70984.0,0.0,96,70984.0,False,,
925.0,96,71464.0,736.7422680412371,0.13673833180379966,96,71464.0,0.0,96,71464.0,False,,
930.0,96,71944.0,749.4166666666666,0.0,96,71944.0,0.0,96,71944.0,False,,
935.0,96,72424.0,754.4166666666666,0.0,96,72424.0,0.0,96,72424.0,False,,
940.0,96,72904.0,714.7450980392157,0.7446774485826834,96,72904.0,0.05021803873924762,96,72904.0,False,,
945.0,98,73389.0,719.5,0.5446351763105173,98,73389.0,0.03673983337426744,98,73389.0,False,,
950.0,98,73879.0,724.3039215686274,0.5458908401848548,98,73879.0,0.0,98,73879.0,False,,
955.0,98,74369.0,729.1078431372549,0.5687262842238807,98,74369.0,0.0,98,74369.0,False,,
960.0,98,74859.0,756.1515151515151,0.1241346231244764,98,74859.0,0.0,98,74859.0,False,,
965.0,98,75349.0,768.8673469387755,0.0,98,75349.0,0.0,98,75349.0,False,,
970.0,98,75839.0,773.8673469387755,0.0,98,75839.0,0.0,98,75839.0,False,,
975.0,98,76329.0,748.3235294117648,0.49372743343222875,98,76329.0,0.03472216854253775,98,76329.0,False,,
980.0,98,76819.0,753.1274509803922,0.5169480616899007,98,76819.0,0.03648271794912295,98,76819.0,False,,
985.0,98,77309.0,757.9313725490196,0.513858114275056,98,77309.0,0.008174871443726342,98,77309.0,False,,
990.0,98,77799.0,762.7352941176471,0.5302269054897618,98,77799.0,0.0,98,77799.0,False,,
995.0,98,78289.0,775.1386138613861,0.3688225802417214,98,78289.0,0.0,98,78289.0,False,,
1000.0,98,78779.0,803.8673469387755,0.0,98,78779.0,0.0,98,78779.0,False,,
1005.0,98,79269.0,808.8673469387755,0.0,98,79269.0,0.0,98,79269.0,False,,
1010.0,98,79759.0,766.9134615384615,0.6769218013045172,98,79759.0,0.04840997983765211,98,79759.0,False,,
1015.0,100,80251.0,771.6442307692307,0.4575543097787799,100,80244.0,0.03339230380995794,100,80244.0,False,,
1020.0,100,80751.0,776.4519230769231,0.48781901141097234,100,80715.0,0.017586292188775565,100,80715.0,False,,
1025.0,100,81251.0,781.2596153846154,0.5067180063700423,100,81185.0,0.0,100,81185.0,False,,
1030.0,100,81751.0,786.0673076923077,0.514278039674659,100,81631.0,0.0,100,81631.0,False,,
1035.0,100,82251.0,822.51,0.0,100,82065.0,0.0,100,82065.0,False,,
1040.0,100,82751.0,827.51,0.0,100,82476.0,0.0,100,82476.0,False,,
1045.0,100,83251.0,816.1862745098039,0.2764328431372549,100,82874.0,0.0196078431372549,100,82874.0,False,,
1050.0,100,83751.0,805.2980769230769,0.5014885967092467,100,83260.0,0.03680041850891459,100,83260.0,False,,
1055.0,100,84251.0,810.1057692307693,0.4942131029002538,100,83627.0,0.02757846638155734,100,83627.0,False,,
1060.0,100,84751.0,814.9134615384615,0.5029978418574371,100,83985.0,0.0,100,83985.0,False,,
1065.0,100,85251.0,827.6796116504854,0.35317765835143045,100,84319.0,0.0,100,84319.0,False,,
1070.0,100,85751.0,849.019801980198,0.11275783556111343,100,84648.0,0.0,100,84648.0,False,,
1075.0,100,86251.0,862.51,0.0,100,84952.0,0.0,100,84952.0,False,,
1080.0,100,86751.0,867.51,0.0,100,85250.0,0.0,100,85250.0,False,,
1085.0,100,87251.0,823.122641509434,0.43127355632843006,100,85524.0,0.03270008538148761,100,85524.0,False,,
1090.0,102,87758.0,827.9056603773585,0.43931522435568,102,85786.0,0.033167604376472454,102,85786.0,False,,
1095.0,102,88268.0,832.7169811320755,0.46091173700864346,102,86033.0,0.008158925647951506,102,86033.0,False,,
1100.0,102,88778.0,837.5283018867924,0.46628027813974,102,86273.0,0.0,102,86273.0,False,,
1105.0,102,89288.0,858.5384615384615,0.22837902989875028,102,86513.0,0.0,102,86513.0,False,,
1110.0,102,89798.0,880.3725490196078,0.0,102,86745.0,0.0,102,86745.0,False,,
1115.0,102,90308.0,885.3725490196078,0.0,102,86975.0,0.0,102,86975.0,False,,
1120.0,102,90818.0,856.7735849056604,0.41811528018956806,102,87199.0,0.03329097538076315,102,87199.0,False,,
1125.0,102,91328.0,861.5849056603773,0.4327304781763764,102,87419.0,0.03464023353274211,102,87419.0,False,,
1130.0,102,91838.0,866.3962264150944,0.43742889192411505,102,87634.0,0.01712461487789778,102,87634.0,False,,
1135.0,102,92348.0,871.2075471698113,0.44714577807984157,102,87844.0,0.0,102,87844.0,False,,
1140.0,102,92858.0,884.3619047619047,0.32399238061045926,102,88053.0,0.0,102,88053.0,False,,
1145.0,102,93368.0,906.4854368932039,0.09582468089640538,102,88254.0,0.0,102,88254.0,False,,
1150.0,102,93878.0,920.3725490196078,0.0,102,88454.0,0.0,102,88454.0,False,,
1155.0,102,94388.0,873.9629629629629,0.5991724510711357,102,88645.0,0.043658324448004514,102,88645.0,False,,
1160.0,104,94902.0,878.7222222222222,0.4738023384358936,104,88834.0,0.03492221300198586,104,88834.0,False,,
1165.0,104,95422.0,883.5370370370371,0.4707639144174365,104,89018.0,0.017963555244521173,104,89018.0,False,,
1170.0,104,95942.0,888.3518518518518,0.4839367484782984,104,89198.0,0.0,104,89198.0,False,,
1175.0,104,96462.0,910.0188679245283,0.2100169910064547,104,89375.0,0.0,104,89375.0,False,,
1180.0,104,96982.0,923.6380952380953,0.09588026668248573,104,89545.0,0.0,104,89545.0,False,,
1185.0,104,97502.0,937.5192307692307,0.0,104,89714.0,0.0,104,89714.0,False,,
1190.0,104,98022.0,907.6111111111111,0.4243468949793346,104,89874.0,0.03339133041459227,104,89874.0,False,,
1195.0,104,98542.0,912.425925925926,0.4421623678728294,104,90034.0,0.03448064358280476,104,90034.0,False,,
1200.0,104,99062.0,917.2407407407408,0.45051874892719646,104,90187.0,0.026765216641178757,104,90187.0,False,,
1205.0,104,99582.0,922.0555555555555,0.46432909408172796,104,90337.0,0.0,104,90337.0,False,,
1210.0,104,100102.0,935.5327102803739,0.32935549864336394,104,90483.0,0.0,104,90483.0,False,,
1215.0,104,100622.0,958.3047619047619,0.09253431523439322,104,90623.0,0.0,104,90623.0,False,,
1220.0,104,101142.0,972.5192307692307,0.0,104,90763.0,0.0,104,90763.0,False,,
1225.0,104,101662.0,941.3148148148148,0.4173082660452183,104,90903.0,0.03056481843259669,104,90903.0,False,,
1230.0,106,102185.0,928.9545454545455,0.4529115639578598,106,91042.0,0.033342717668943346,106,91042.0,False,,
1235.0,106,102715.0,933.7727272727273,0.4476300393069128,106,91182.0,0.03280417416963721,106,91182.0,False,,
1240.0,106,103245.0,938.5909090909091,0.4785702345800437,106,91322.0,0.0,106,91322.0,False,,
1245.0,106,103775.0,943.4090909090909,0.4658518853653159,106,91462.0,0.0,106,91462.0,False,,
1250.0,106,104305.0,974.8130841121496,0.1137030548814712,106,91602.0,0.0,106,91602.0,False,,
1255.0,106,104835.0,989.0094339622641,0.0,106,91742.0,0.0,106,91742.0,False,,
1260.0,106,105365.0,994.0094339622641,0.0,106,91882.0,0.0,106,91882.0,False,,
1265.0,106,105895.0,962.6818181818181,0.4287499506942945,106,92022.0,0.0329882001699975,106,92022.0,False,,
1270.0,106,106425.0,967.5,0.43579242654118755,106,92162.0,0.03345350567722714,106,92162.0,False,,
1275.0,106,106955.0,972.3181818181819,0.4374460545212837,106,92302.0,0.008369587275306985,106,92302.0,False,,
1280.0,106,107485.0,977.1363636363636,0.44361815038485564,106,92442.0,0.0,106,92442.0,False,,
1285.0,106,108015.0,1009.4859813084112,0.09144154595639105,106,92582.0,0.0,106,92582.0,False,,
1290.0,106,108545.0,1014.4392523364486,0.08918062570919744,106,92722.0,0.0,106,92722.0,False,,
1295.0,106,109075.0,1029.0094339622642,0.0,106,92862.0,0.0,106,92862.0,False,,
1300.0,107,109606.0,978.625,0.41098264830450165,107,93002.0,0.030090629228677845,107,93002.0,False,,
1305.0,108,110145.0,983.4375,0.4587182695609751,108,93141.0,0.03355707922956507,108,93141.0,False,,
1310.0,108,110685.0,988.2589285714286,0.46453147220804175,108,93281.0,0.0,108,93281.0,False,,
1315.0,108,111225.0,993.0803571428571,0.4605447798489547,108,93421.0,0.0,108,93421.0,False,,
1320.0,108,111765.0,1006.8918918918919,0.3551217280553114,108,93561.0,0.0,108,93561.0,False,,
1325.0,108,112305.0,1039.861111111111,0.0,108,93701.0,0.0,108,93701.0,False,,
1330.0,108,112845.0,1044.861111111111,0.0,108,93841.0,0.0,108,93841.0,False,,
1335.0,108,113385.0,1012.3660714285714,0.39495194064458555,108,93981.0,0.02905983362684117,108,93981.0,False,,
1340.0,108,113925.0,1017.1875,0.44281497368337985,108,94121.0,0.03264251355866805,108,94121.0,False,,
1345.0,108,114465.0,1022.0089285714286,0.43691015404391315,108,94261.0,0.01492696118527525,108,94261.0,False,,
