sim_time,arrived_num,tyre_pm,stopped,total_wait,avg_wait,avg_speed
1.0,0,0.0,0,0.0,0.0,13.930281
2.0,0,2.6100133920786917,0,0.0,0.0,13.554883151980327
3.0,0,2.67590227322653,0,0.0,0.0,13.737799501457868
4.0,0,2.7619716959539797,0,0.0,0.0,13.562583186488286
5.0,0,1.5171958485851071,0,0.0,0.0,13.34781442569258
6.0,0,1.5366551346844073,0,0.0,0.0,13.267786212085818
7.0,0,3.059486863669008,0,0.0,0.0,13.313758837966011
8.0,0,3.036508918413892,0,0.0,0.0,12.970139127619328
9.0,0,2.8573826614068807,0,0.0,0.0,13.323590275767256
10.0,0,2.3994409283623064,0,0.0,0.0,12.976259808766974
11.0,0,10.624791383635413,0,0.0,0.0,12.31626716676964
12.0,0,16.784526504856505,0,0.0,0.0,10.835895197426275
13.0,0,17.239431533822792,0,0.0,0.0,9.295063096953964
14.0,0,8.877037676525308,0,0.0,0.0,9.464746644306764
15.0,0,5.016136654844038,3,3.0,0.2727272727272727,9.50224115730082
16.0,0,2.5559584035354375,3,6.0,0.4,10.789935546700427
17.0,0,6.298121881137301,3,9.0,0.6,10.519207328664862
18.0,0,8.533512917179717,3,12.0,0.75,10.33962631694991
19.0,0,11.170636336264543,3,15.0,0.8823529411764706,9.951020489697292
20.0,0,16.027746429374886,3,18.0,1.0,9.479989473288022
21.0,0,14.466826720061903,3,21.0,1.1666666666666667,8.794666007543618
22.0,0,13.38055406032394,3,24.0,1.3333333333333333,8.492758257098776
23.0,0,13.715195800117874,5,29.0,1.5263157894736843,8.090296628261365
24.0,0,11.741711387681741,6,35.0,1.6666666666666667,8.346980230688107
25.0,0,17.01927442929863,7,42.0,2.0,7.708624762347195
26.0,0,22.315915672565488,8,50.0,2.380952380952381,6.82801935015949
27.0,0,17.632238688789215,9,59.0,2.8095238095238093,6.196667682303849
28.0,0,12.571710583591402,10,69.0,3.1363636363636362,6.083822140536596
29.0,0,6.204792929886578,11,80.0,3.6363636363636362,6.106580098389736
30.0,0,7.633441872032671,12,92.0,4.0,6.299459040229238
31.0,0,9.53990865662959,12,104.0,4.16,6.467210221214141
32.0,0,15.42134137756677,12,116.0,4.461538461538462,6.215921494571342
33.0,1,15.441076970880497,12,128.0,5.12,5.396495316523075
34.0,0,14.26882130402681,13,141.0,5.64,4.877181170928688
35.0,0,11.952427258232639,14,155.0,6.2,4.603565077236056
36.0,1,5.7725717825486225,15,170.0,6.8,4.50202571461628
37.0,0,13.618469014753847,14,148.0,5.92,4.316986177097463
38.0,0,15.715618846008168,13,157.0,5.607142857142857,5.195629938199564
39.0,0,21.824387766728528,14,171.0,6.107142857142857,4.949892863743307
40.0,0,17.75441580211657,14,185.0,6.607142857142857,4.914799104165283
41.0,0,19.807878251928912,15,200.0,7.142857142857143,4.750444910367746
42.0,0,19.580750428437305,15,215.0,7.678571428571429,4.657582200004093
43.0,0,24.24860931226103,15,230.0,8.214285714285714,4.185722853003357
44.0,0,16.886165679049917,17,247.0,8.821428571428571,3.77536191671397
45.0,0,15.528371452009205,18,265.0,9.464285714285714,3.334826881921543
46.0,0,18.798963923294586,16,185.0,6.607142857142857,3.2099665756391973
47.0,0,26.156933619029292,14,146.0,5.0344827586206895,3.7853722137513692
48.0,0,24.308050508764115,12,135.0,4.655172413793103,3.8244201343863087
49.0,0,25.631166220650368,11,133.0,4.586206896551724,4.260267145452537
50.0,0,27.891617782780248,11,144.0,4.8,5.274373263394404
51.0,0,28.418410734224125,11,155.0,5.0,6.1790289688535305
52.0,0,27.313016573947912,12,167.0,5.0606060606060606,7.3677488715274695
53.0,0,23.281252521225845,12,179.0,5.264705882352941,8.128676344540235
54.0,0,18.95572141528173,12,191.0,5.457142857142857,8.494651654407033
55.0,0,16.883191266493792,12,203.0,5.8,8.504151034088142
56.0,0,15.514057343934262,12,215.0,6.142857142857143,8.595594345556806
57.0,0,15.363002813588643,12,227.0,6.485714285714286,8.693182097035896
58.0,0,16.00671817974622,12,239.0,6.638888888888889,8.756131718750687
