sim_time,arrived_num,tyre_pm,stopped,total_wait,avg_wait,avg_speed
1.0,0,0,0,0,0.0,0.0
2.0,0,0.0,0,0.0,0.0,16.809677999999998
3.0,0,0.3943664990365505,0,0.0,0.0,16.415311500963448
4.0,0,0.09636849130038172,0,0.0,0.0,14.849422996131915
5.0,0,1.0294188635423787,0,0.0,0.0,14.429490660726305
6.0,0,1.4098453073995199,0,0.0,0.0,14.423581408221953
7.0,0,0.2443778651300832,0,0.0,0.0,14.545770340786994
8.0,0,0.1702481189277023,0,0.0,0.0,14.914186615321583
9.0,0,0.43512648011108546,0,0.0,0.0,14.30182077636889
10.0,0,7.071128299296831,0,0.0,0.0,13.497808681964875
11.0,0,7.853382813208736,0,0.0,0.0,12.666338222835678
12.0,0,5.937035568097601,0,0.0,0.0,12.360377737521421
13.0,0,3.923506795611413,0,0.0,0.0,12.00396969524086
14.0,0,4.196284045412802,0,0.0,0.0,12.012400669699907
15.0,0,7.3139324338080876,1,1.0,0.125,11.358600344750954
16.0,0,8.498964906491551,1,2.0,0.25,10.560590803456854
17.0,0,11.44094642267814,1,3.0,0.375,9.418517406773567
18.0,0,14.39976928350337,2,5.0,0.625,7.781113471905738
19.0,0,13.417219469835732,2,7.0,0.7777777777777778,7.09803949427986
20.0,0,8.673030675392571,3,10.0,1.1111111111111112,6.281304882415558
21.0,0,4.373651304911927,3,13.0,1.4444444444444444,5.859500243885108
22.0,0,7.046262193504399,5,18.0,2.0,5.210910358931155
23.0,0,11.006255532512446,5,23.0,2.3,5.060919142983617
24.0,0,9.089864667218738,5,28.0,2.8,4.151932676261745
25.0,0,5.61829709728836,5,33.0,3.3,3.641528887718782
26.0,0,1.4146856342232448,7,40.0,3.6363636363636362,4.433740840269507
27.0,0,2.1233043650486487,7,47.0,3.9166666666666665,5.159660398541521
28.0,0,1.9182595942485081,7,54.0,4.153846153846154,5.662765542678503
29.0,0,2.24539040182313,7,61.0,4.6923076923076925,5.636033356547491
30.0,0,2.797293509695564,7,68.0,4.857142857142857,6.155590917800244
31.0,0,3.76892681310661,7,75.0,5.357142857142857,5.9710961176678365
32.0,0,2.690822528987366,7,82.0,5.125,7.070694150178971
33.0,0,7.100006372977021,7,89.0,5.5625,6.751714406288625
34.0,0,6.782472156337461,7,96.0,6.0,6.424800394579757
35.0,0,8.123667821394445,7,103.0,6.4375,6.262299997835514
36.0,0,12.594647110335403,8,111.0,6.9375,5.57729127252764
37.0,0,19.37240020845376,6,91.0,5.6875,5.037890909167276
38.0,0,19.443413833395546,6,97.0,5.705882352941177,4.908773913415106
39.0,0,16.807209331997825,7,104.0,6.117647058823529,4.527716986964187
40.0,0,15.257527521156184,7,111.0,6.529411764705882,4.104739383052685
41.0,0,15.25244898841659,9,120.0,6.666666666666667,4.061891455665176
42.0,0,13.700174793427978,10,130.0,7.222222222222222,3.7048410978148985
43.0,0,14.669425230819568,10,140.0,7.777777777777778,3.4039928797763523
44.0,0,10.744364527905852,11,151.0,7.55,4.118779251629748
45.0,0,8.237758038045325,12,163.0,8.15,3.819882212727901
46.0,0,9.375441270398351,10,114.0,5.7,4.258538066032801
47.0,0,12.769311303944722,8,74.0,3.5238095238095237,5.175743484126083
48.0,0,16.926560146705473,6,61.0,2.9047619047619047,5.7765259758853595
49.0,0,17.410621789980944,5,59.0,2.6818181818181817,6.870099565840735
50.0,0,18.217270227850744,5,64.0,2.782608695652174,7.78526892260788
51.0,0,21.814781443987915,5,69.0,2.76,8.86998349682088
