sim_time,arrived_num,tyre_pm,stopped,total_wait,avg_wait,avg_speed
1.0,0,0,0,0,0.0,0.0
2.0,0,0.0,0,0.0,0.0,12.598230000000001
3.0,0,0.2602456388529397,0,0.0,0.0,14.430764180573531
4.0,0,0.7511169776786097,0,0.0,0.0,14.055205691734226
5.0,0,0.39190871787723225,0,0.0,0.0,13.925523888530407
6.0,0,1.4092352452920736,0,0.0,0.0,13.001925139677018
7.0,0,3.3526721203466874,0,0.0,0.0,12.786561070645234
8.0,0,1.8417434436269122,0,0.0,0.0,12.826822655829142
9.0,0,1.4830036386847478,0,0.0,0.0,12.700288586068904
10.0,0,1.4284130473155532,0,0.0,0.0,13.044380991667982
11.0,0,5.273501145192913,0,0.0,0.0,12.157286097929465
12.0,0,4.463663716769073,0,0.0,0.0,11.911124900608424
13.0,0,6.252066851197748,0,0.0,0.0,10.812100200174475
14.0,0,7.1544440668604965,0,0.0,0.0,11.192712682528548
15.0,0,2.871087913214146,1,1.0,0.14285714285714285,11.123998983269844
16.0,0,2.148662808030938,1,2.0,0.2857142857142857,11.264375317125289
17.0,0,4.0293540127778265,1,3.0,0.375,11.2285036508874
18.0,0,4.0847114612673705,1,4.0,0.5,11.201849632375064
19.0,0,7.136643296467556,1,5.0,0.5555555555555556,11.186177509777478
20.0,0,6.826689051613447,1,6.0,0.6666666666666666,10.928574394298767
21.0,0,5.746823879942063,1,7.0,0.7777777777777778,10.44065728087472
22.0,0,7.96299641736395,1,8.0,0.8,10.231209766899816
23.0,0,7.196604146419089,2,10.0,1.0,9.517682367823483
24.0,0,6.469171231402291,2,12.0,1.2,9.246861247760645
25.0,0,4.740593642865788,2,14.0,1.4,9.057032523958087
26.0,0,7.269989918928981,3,17.0,1.4166666666666667,9.430643302510004
27.0,0,6.31515507397955,3,20.0,1.3333333333333333,9.945682917943257
28.0,0,9.888537803584766,3,23.0,1.3529411764705883,9.843096862028544
29.0,0,6.05121995525889,3,26.0,1.5294117647058822,9.646599911955876
30.0,0,8.931560908280943,4,30.0,1.5789473684210527,9.94237980543428
31.0,0,9.71991383619935,4,34.0,1.7894736842105263,10.117029663540848
32.0,0,10.048423091541498,4,38.0,2.0,9.741725880472341
33.0,0,11.589817548659225,4,42.0,2.0,9.85972550665423
34.0,0,12.845166426391993,4,46.0,2.1904761904761907,9.539194047601606
35.0,0,11.509424400787974,4,50.0,2.380952380952381,9.28313290880515
36.0,0,18.4470673364479,4,54.0,2.5714285714285716,8.65778022339768
37.0,0,20.54130209378163,3,35.0,1.6666666666666667,8.404061221497424
38.0,0,27.608562755548444,3,26.0,1.2380952380952381,7.672925364892724
39.0,0,35.61520706522852,2,27.0,1.2857142857142858,6.765046652352048
40.0,1,35.68355312005652,3,30.0,1.5,5.7499343596552395
41.0,0,32.353781978209355,4,34.0,1.5454545454545454,5.990075856637575
42.0,1,22.59604774808964,5,39.0,1.8571428571428572,5.715826317354626
43.0,0,23.844629783792257,7,46.0,2.1904761904761907,5.462951544753449
44.0,1,20.71336636850449,10,56.0,2.8,4.760370392732577
45.0,0,15.716315072666347,11,67.0,3.35,4.250168277033502
46.0,0,7.808410067185649,11,56.0,2.8,4.44985012389844
47.0,0,10.02704934760338,11,62.0,3.1,4.654782790084848
48.0,0,8.983679669594153,11,73.0,3.65,4.883442939469989
49.0,0,11.356153028407494,11,84.0,4.2,4.989132947569395
