sim_time,arrived,tyre_pm
645,1,25.32450706
646,0,29.02473668
647,0,29.05387661
648,0,30.20421575
649,0,34.35106943
650,0,39.91750376
651,0,38.89659948
652,0,42.14227139
653,0,40.04383382
654,0,40.15185261
655,0,43.12345419
656,0,44.80538103
657,0,40.12698105
658,1,39.04496264
659,0,51.74588261
660,0,42.31541828
661,1,35.68517032
662,0,30.08675614
663,1,32.20969046
664,0,31.44115824
665,0,31.51900617
666,1,30.68930321
667,0,29.37443157
668,1,32.56218307
669,0,34.43580095
670,1,25.66542154
671,0,23.57053276
672,0,27.75198525
673,0,28.12215005
674,0,27.48099455
675,0,26.29144727
676,0,26.76010186
677,0,20.72687232
678,0,18.92554941
679,0,15.02885929
680,0,13.07096774
681,0,14.9702868
682,0,18.3565947
683,0,27.67453544
684,0,29.59599891
685,0,22.93227592
686,0,22.70513206
687,0,23.37499492
688,0,25.24183852
689,0,20.80923876
690,0,20.94280799
691,0,28.27286942
692,0,27.30725622
693,0,26.00346379
694,0,30.88667017
695,0,31.70602396
696,0,25.64826342
697,0,27.77158371
698,0,28.34771827
699,0,28.55561431
700,0,32.71365512
701,0,28.49069714
702,0,26.90710468
703,0,23.97247493
704,0,20.65903127
705,0,21.98565978
706,0,21.01047568
707,0,21.66057996
708,0,22.74167205
709,0,25.18428031
710,0,26.9455224
711,0,21.35772467
712,0,17.95869289
713,0,14.32507899
714,0,20.36445855
715,1,22.73038845
716,0,28.89090873
717,0,27.26168672
718,0,29.60669801
719,0,31.8999083
720,0,34.63102318
721,0,33.71144328
722,0,26.98616985
723,0,31.02886541
724,0,32.34434034
725,0,36.63596619
726,0,32.72436076
727,0,32.77010339
728,0,29.70752963
729,0,34.61955845
730,0,35.27004416
731,0,30.81061832
732,0,27.26363733
733,0,22.34174372
734,0,13.39350657
735,0,13.13954148
736,0,16.46069884
737,0,10.1947389
738,0,12.58925853
739,0,13.30225254
740,0,19.2511481
741,0,26.76041723
742,0,27.22651129
743,0,28.48690442
744,0,30.87834673
745,0,26.53830872
746,0,19.86982132
747,0,27.22233559
748,0,26.93586528
749,0,24.30333659
750,0,29.28424714
751,0,25.14213059
752,0,21.68839588
753,0,28.85027503
754,0,35.73291458
755,0,36.3030387
756,1,29.04013353
757,0,29.28511209
758,1,33.42076085
759,0,30.52929258
760,0,27.6985892
761,0,24.80175477
762,0,20.21133127
763,0,16.07170829
764,0,12.9171382
765,0,16.21347939
766,0,18.02874939
767,0,18.3045212
768,0,18.54037563
769,0,19.11694553
770,0,23.19400716
771,0,27.05663045
772,0,29.45935564
773,0,31.06918927
774,0,34.38532071
775,0,34.3058187
776,0,30.19021824
777,0,37.06124989
778,0,30.72971997
779,0,26.82530614
780,0,21.26784094
781,0,21.49887813
782,0,19.91614002
783,0,18.63688108
784,0,23.2645677
785,0,27.5155284
786,0,36.81061268
787,0,41.73130168
788,0,42.6287804
789,0,35.66046701
790,0,32.32688893
791,0,26.74792391
792,0,24.48155163
793,0,26.05678426
794,0,23.89193165
795,0,28.65537902
796,0,27.1831515
797,0,31.89386129
798,1,35.75615733
799,0,34.81566001
800,1,35.53546347
801,0,39.02000802
802,1,40.88261406
803,0,47.18959471
804,0,47.65097911
805,0,39.13499612
806,0,40.80033349
807,0,38.07939464
808,0,37.4417904
809,0,28.40028556
810,0,22.23478952
811,0,27.87377727
812,0,29.05919796
813,0,31.69850688
814,0,35.4513749
815,0,31.61076329
816,0,27.53523162
817,0,22.80444823
818,0,22.06419445
819,0,15.87729487
820,0,10.88341309
821,0,10.95831577
822,0,15.56949709
823,0,16.31007145
824,0,16.07840184
825,0,18.48585605
826,0,15.32106571
827,0,15.58952074
828,0,15.65371297
829,0,16.80659041
830,0,16.49934298
831,0,12.54376893
832,0,17.27709091
833,0,15.64179217
834,0,12.5334101
835,0,14.58191033
836,0,18.45956379
837,0,23.60564568
838,0,31.22983683
839,0,25.59223202
840,0,22.83939406
841,1,24.96194025
842,0,28.9249995
843,0,24.95004608
844,0,30.36236392
845,0,31.61925778
846,0,34.83976002
847,0,38.46814374
848,0,42.77176431
849,0,40.13085704
850,0,44.40831751
851,0,34.15027031
852,0,38.63257573
853,0,32.28582634
854,0,29.29896957
855,0,34.25352122
856,0,35.34812268
857,0,37.43352311
858,0,41.50202984
859,0,43.70893577
860,1,39.27839778
861,0,35.53512033
862,0,28.53535677
863,0,29.33287077
864,0,30.68856505
865,0,28.47827897
866,0,38.96956759
867,0,46.18537109
868,0,47.73528359
869,0,44.68028648
870,0,39.45635752
871,0,35.62561868
872,0,35.34142333
873,0,39.79026355
874,0,42.57015707
875,0,47.23136677
876,0,47.00709243
877,0,39.10899632
878,0,41.29395214
879,0,36.18734044
880,0,28.27959796
881,0,20.39262998
882,0,16.04851419
883,0,19.0119365
884,0,18.49466727
885,0,16.5935952
886,0,22.11567931
887,0,21.58705457
888,1,23.47097346
889,0,25.01612017
890,0,25.82222218
891,0,27.14426073
892,0,29.32650202
893,0,33.05067572
894,0,29.57087135
895,0,26.07064162
896,0,31.73180027
897,0,27.93582956
898,0,31.10693045
899,0,28.3958921
900,0,25.93985939
901,0,19.84828616
902,0,15.88163929
903,0,20.29051897
904,1,22.93520153
905,0,20.20275933
906,1,25.80168967
907,1,22.97523838
908,0,24.2074075
909,1,27.85635005
910,1,29.12894974
911,0,33.3020712
912,0,32.53233836
913,0,31.57398449
914,1,33.96435508
915,1,25.43971412
916,0,29.66047102
917,1,28.08397215
918,0,22.55372362
919,1,24.12904883
920,1,23.69475304
921,0,33.16845142
922,0,43.30209489
923,0,40.35884528
924,0,36.4499295
925,0,32.34325474
926,0,29.76067549
927,0,21.88263779
928,0,16.33833383
929,0,13.28389186
930,0,12.97859565
931,0,13.59846034
932,0,11.93480828
933,0,16.48496226
934,0,13.86079407
935,0,17.70654844
936,0,18.6894759
937,0,24.6010913
938,0,32.50939053
939,0,27.30172039
940,0,20.49164927
941,0,22.90724414
942,0,18.5884891
943,0,17.72062679
944,0,19.51818937
945,0,17.91480323
946,0,20.16648807
947,0,20.71021703
948,0,17.678663
949,0,16.01826497
950,0,15.776358
951,0,20.84044276
952,0,16.31153437
953,0,20.38411681
954,0,23.81392008
955,0,23.12693858
956,0,22.58487894
957,0,25.16231303
958,0,28.6307467
959,0,27.07615071
960,0,23.48926712
961,0,23.34755447
962,0,18.38809166
963,0,17.40587919
964,0,16.99603697
965,0,22.65904686
966,0,22.42584197
967,0,32.18550343
968,0,36.40402689
969,0,28.89331331
970,0,27.60986586
971,0,23.65675302
972,0,16.94086222
973,0,13.16093891
974,0,12.46086955
975,0,11.40680986
976,0,18.20523559
977,0,23.57712024
978,0,25.00923609
979,0,25.83957262
980,0,19.98966193
981,0,18.59202101
982,0,20.53286772
983,0,20.78596607
984,0,27.16841626
985,0,32.72077647
986,0,28.82725828
987,1,34.62816782
988,0,30.49520525
989,1,23.91599818
990,0,31.62811459
991,1,27.47009572
992,0,29.57805962
993,0,33.3027844
994,0,31.5069271
995,0,31.65489452
996,0,29.96826741
997,0,25.46436161
998,0,20.64541842
999,0,17.8293545
1000,0,12.29707503
1001,0,14.62710226
1002,0,11.24888704
1003,0,14.97843148
1004,0,16.9197674
1005,0,12.96385386
1006,0,14.44511088
1007,0,11.44075379
1008,0,5.072230877
1009,0,4.910564281
1010,0,9.488287881
1011,0,7.97896541
1012,0,6.794532593
1013,0,6.025871801
1014,0,7.196938596
1015,0,7.429196319
1016,0,5.205172294
1017,0,5.789263812
1018,0,9.383986553
1019,0,9.636067132
1020,0,15.85148024
1021,0,13.55236278
1022,0,13.77680362
1023,0,15.07432743
1024,0,10.92075274
1025,0,10.65186265
1026,0,7.684786158
1027,0,3.420035336
1028,0,4.278483714
1029,0,2.830128283
1030,0,5.71088273
1031,0,8.005859938
1032,0,7.723569366
1033,0,10.98078367
1034,0,18.71953929
1035,0,20.16410945
1036,0,20.20372188
1037,1,21.76174109
1038,0,26.32474336
1039,0,23.0986014
1040,0,21.84768916
1041,0,19.90446475
1042,0,16.66962928
1043,0,24.11157094
1044,0,27.48004673
1045,0,24.49235187
1046,0,30.29116846
1047,0,24.8582445
1048,0,25.69838116
1049,0,25.11356906
1050,0,31.40934448
1051,0,30.92229146
1052,0,40.3613689
1053,0,33.00802087
1054,0,33.28570348
1055,0,26.44556903
1056,0,28.02194842
1057,0,27.49700428
1058,0,24.07069292
1059,0,20.00662893
1060,1,19.87836547
1061,0,23.20195206
1062,0,26.60207012
1063,0,34.35806672
1064,0,30.08408976
1065,0,29.83262694
1066,0,28.58700354
1067,0,26.08160022
1068,0,21.8523839
1069,0,27.08527623
1070,0,27.8277291
1071,0,26.9854439
1072,0,29.91124955
1073,0,24.24565978
1074,0,24.32728933
1075,0,28.88698287
1076,0,25.7296005
1077,0,27.42832662
1078,0,22.12522006
1079,0,22.11316558
1080,0,25.34739693
1081,0,27.07919706
1082,0,30.50807785
1083,1,29.64284241
1084,0,31.72704755
1085,1,31.96793109
1086,0,31.2520698
1087,0,31.9469041
1088,0,30.28409064
1089,1,25.26855334
1090,0,26.1215086
1091,1,20.53974007
1092,0,19.67032928
1093,1,20.66047958
1094,0,15.57548801
1095,1,14.30068388
1096,1,7.88086496
1097,0,10.58093434
1098,0,10.15154462
1099,0,7.862409977
1100,0,6.683358878
1101,0,7.334008986
1102,0,7.995851952
1103,0,7.572498539
1104,0,6.557550397
1105,0,7.598840569
1106,0,6.721266162
1107,0,7.10909571
1108,0,8.026821662
1109,0,10.52213922
1110,0,7.891413837
1111,0,7.952167673
1112,1,9.189307336
1113,0,14.57897306
1114,1,13.94664346
1115,1,15.33412814
1116,0,14.83555807
1117,0,13.82880267
1118,0,13.09567828
1119,0,8.55475837
1120,0,6.276786163
1121,0,4.750603513
1122,0,4.011226653
1123,0,4.458334667
1124,0,2.411580426
1125,0,1.594368091
1126,0,1.659455856
1127,0,1.15855463
1128,0,3.272975572
1129,0,7.832483314
1130,0,11.00789305
1131,0,11.39495158
1132,0,12.64174716
1133,0,14.37348547
1134,0,13.5046141
1135,0,11.96281344
1136,0,15.04440778
1137,0,15.80982139
1138,0,15.2838279
1139,0,12.90213773
1140,0,11.76883779
1141,0,21.1532977
1142,0,23.83582082
1143,0,25.4100198
1144,1,25.1833996
1145,0,17.42454164
1146,0,16.37589416
1147,0,15.34006135
1148,0,19.79164478
1149,1,18.84849957
1150,0,23.13082116
1151,1,20.72514083
1152,0,23.95024445
1153,1,22.10744152
1154,0,24.96209804
1155,0,27.27406502
1156,0,21.47060353
1157,0,22.2361206
1158,0,20.24131532
1159,0,18.68945455
1160,0,22.75749182
1161,0,22.90810623
1162,0,23.37174427
1163,0,22.8661136
1164,0,22.77448539
1165,0,24.5139595
1166,0,23.407856
1167,0,26.39476418
1168,0,31.25245822
1169,0,29.02449418
1170,0,32.67025311
1171,0,31.15882548
1172,0,28.60606309
1173,0,25.4435532
1174,0,25.83372435
1175,0,21.69504056
1176,0,21.5478819
1177,0,22.51497489
1178,0,30.60037415
1179,1,26.95632976
1180,0,27.14761772
1181,1,28.98497274
1182,0,25.94998061
1183,0,26.64266451
1184,0,29.40021154
1185,0,31.28979384
1186,0,31.2461305
1187,0,31.23634785
1188,0,26.38240973
1189,0,23.82594106
1190,0,23.94672983
1191,0,19.6201916
1192,0,17.97137222
1193,0,21.8148831
1194,0,22.54957988
1195,0,23.15353268
1196,0,17.94367652
1197,0,17.15103483
1198,0,15.79316455
1199,0,14.34628588
