sim_time,arrived_num,sys_tyre_pm,sys_stopped,sys_total_wait,sys_avg_wait,sys_avg_speed,agents_tyre_pm,agents_stopped,agents_total_wait,agents_avg_speed,agents_total_pressure
1.0,0,0.0,0,0.0,0.0,13.76221625,0.0,0,0.0,1.0,8
2.0,0,3.1348723722156144,0,0.0,0.0,12.841110294514856,3.1348723722156144,0,0.0,0.9510075548878355,12
3.0,0,8.788570744311441,0,0.0,0.0,12.32175824015174,8.788570744311441,0,0.0,0.912020641823161,12
4.0,0,7.2518483970033,0,0.0,0.0,12.6077762470061,7.2518483970033,0,0.0,0.9335347023180995,12
5.0,0,7.2800043597485296,0,0.0,0.0,12.768881635446734,7.2800043597485296,0,0.0,0.9471576094403095,12
6.0,0,5.388047102535072,0,0.0,0.0,12.868924034320136,5.388047102535072,0,0.0,0.9541210384733189,12
7.0,0,7.910329619441786,0,0.0,0.0,12.740539988608468,7.910329619441786,0,0.0,0.94516585886333,12
8.0,0,7.771967426448846,0,0.0,0.0,12.484083307128321,7.771967426448846,0,0.0,0.9268617165584674,12
9.0,0,8.276882321670309,0,0.0,0.0,12.263027027350534,8.276882321670309,0,0.0,0.9166600736994268,12
10.0,0,12.130953781907277,0,0.0,0.0,11.50999846680471,12.130953781907277,0,0.0,0.8678858219284921,12
11.0,0,22.945228970471582,0,0.0,0.0,10.009251115194123,22.945228970471582,0,0.0,0.7667307788024319,12
12.0,0,35.10121010532907,0,0.0,0.0,7.7836159483571725,35.10121010532908,0,0.0,0.61590222528218,14
13.0,0,37.4965803784083,2,2.0,0.1111111111111111,6.858343129553646,33.353965598507536,2,2.0,0.5091639568687244,16
14.0,0,28.699615269922127,3,5.0,0.2777777777777778,5.573834815308699,26.416865594230607,3,5.0,0.38530887538306474,16
15.0,0,19.010083195707928,4,9.0,0.5,5.0265646099668295,17.328561140737666,4,9.0,0.32692651537383827,14
16.0,0,7.506173188880393,9,18.0,1.0,5.2202738984901815,5.0418941754040585,9,18.0,0.3357991653078387,14
17.0,0,2.378414692100953,9,27.0,1.5,5.186773747110037,1.8772154361310098,9,27.0,0.33119844143515664,14
18.0,0,5.872769047099734,10,37.0,2.0555555555555554,5.327703592574881,4.236648927385556,10,37.0,0.3353788628081155,14
19.0,0,3.7312977594463552,10,47.0,2.611111111111111,5.232227252893551,2.8274972754670697,10,47.0,0.33187809184283,14
20.0,0,3.788066987062237,10,57.0,3.1666666666666665,5.347803891417995,3.3224505037743506,10,57.0,0.3391359132758093,14
21.0,0,4.220877217173203,10,67.0,3.7222222222222223,5.333345991111314,3.5845721958182746,10,67.0,0.34115699792880483,14
22.0,0,6.441592234582515,10,77.0,3.85,6.1044475537205605,5.27783217809616,10,77.0,0.39642706567072394,16
23.0,0,15.363078530565925,10,87.0,3.9545454545454546,5.917386316810498,14.757300911299042,10,87.0,0.33696989522016496,17
24.0,0,18.98537129840225,10,97.0,4.409090909090909,5.128490707461584,18.405874459807464,10,97.0,0.2687472262918738,16
25.0,0,12.852948364478076,10,107.0,4.458333333333333,5.721522362377738,10.9463451057463,10,107.0,0.2862854004548062,17
26.0,1,9.935465655787718,12,119.0,5.173913043478261,5.264969323576798,8.57808197756285,12,119.0,0.27129110300638787,18
27.0,1,6.06949701644907,13,132.0,6.0,4.863487634414195,4.871361316698215,13,132.0,0.2682759589198266,18
28.0,0,6.8475052595270505,14,146.0,6.636363636363637,4.830839401791168,5.4876654791079185,14,146.0,0.26110768688951397,18
29.0,0,11.538899581394263,14,160.0,7.2727272727272725,4.516546870073184,9.80494526385247,14,160.0,0.2467648218241484,18
30.0,0,14.204314466781224,14,174.0,7.909090909090909,4.045706701261138,13.268604616617095,14,174.0,0.21111705723184268,18
31.0,0,16.57914762120764,14,188.0,8.545454545454545,3.4300580588984175,15.481008543945618,14,188.0,0.166136071322386,18
32.0,0,13.122275263668937,15,203.0,8.458333333333334,3.888478834670677,12.296110249419666,15,203.0,0.20431734586117803,20
33.0,0,8.728078345225873,15,218.0,8.384615384615385,4.170867460370811,7.771905215706425,15,218.0,0.2339848641014557,22
34.0,1,5.903883697583343,16,234.0,9.36,3.692565366347675,5.150383251185531,16,234.0,0.1952900802171308,22
35.0,0,6.202876510391694,17,251.0,10.04,3.723225474426424,5.227481829202485,17,251.0,0.16212230868542876,21
36.0,0,3.9071515659225935,18,269.0,10.76,3.7056768189681124,3.06507191524206,18,269.0,0.1618721753093931,19
