sim_time,arrived_num,sys_tyre_pm,sys_stopped,sys_total_wait,sys_avg_wait,sys_avg_speed,agents_tyre_pm,agents_stopped,agents_total_wait,agents_avg_speed,agents_total_pressure
1.0,0,0,0,0,0.0,0.0,0,0,0.0,1.0,0
2.0,0,0,0,0,0.0,0.0,0,0,0.0,1.0,0
3.0,0,0,0,0,0.0,0.0,0,0,0.0,1.0,0
4.0,0,0,0,0,0.0,0.0,0,0,0.0,1.0,0
5.0,0,0.0,0,0.0,0.0,13.096881,0.0,0,0.0,1.0,1
6.0,0,1.2003299415111535,0,0.0,0.0,11.896551058488846,1.2003299415111535,0,0.0,0.977087484770016,1
7.0,0,0.645013110269792,0,0.0,0.0,12.541564168758638,0.645013110269792,0,0.0,0.989399826736584,1
8.0,0,0.40330122765153753,0,0.0,0.0,13.842669970553551,0.40330122765153753,0,0.0,0.9817014054931685,2
9.0,0,0.8585408936021857,0,0.0,0.0,13.11871401844744,0.8585408936021857,0,0.0,0.9885412485718806,3
10.0,0,0.8794182380661386,0,0.0,0.0,13.132959849373862,0.8794182380661386,0,0.0,0.9902849255373674,3
11.0,0,2.069155761878937,0,0.0,0.0,12.600731966993617,2.069155761878937,0,0.0,0.9677720303121463,4
12.0,0,1.8643898164387789,0,0.0,0.0,12.421940608556206,1.8643898164387789,0,0.0,0.953172390878981,5
13.0,0,2.5117672805562616,0,0.0,0.0,12.55865006315374,2.5117672805562616,0,0.0,0.9690215151564426,5
14.0,0,2.071469196762264,0,0.0,0.0,12.473873662734539,2.071469196762264,0,0.0,0.966011430210685,5
15.0,0,2.3171397473716855,0,0.0,0.0,12.483858952877393,2.3171397473716855,0,0.0,0.951533729984274,5
16.0,0,2.425712338448273,0,0.0,0.0,12.674102521889383,2.4225044636845148,0,0.0,0.970241001928936,5
17.0,0,5.776209757316845,0,0.0,0.0,12.096339098269727,5.776209757316845,0,0.0,0.9529525399505853,6
18.0,0,7.609927980424015,0,0.0,0.0,11.30795783027337,7.609927980424015,0,0.0,0.9290776075834288,6
19.0,0,7.8608743609051235,0,0.0,0.0,10.928394352456632,7.8608743609051235,0,0.0,0.9211662775741359,6
20.0,0,5.017167440596849,0,0.0,0.0,10.616172898285555,5.017167440596849,0,0.0,0.9108388770646417,6
21.0,0,3.083657421752569,0,0.0,0.0,10.52405910228615,3.083657421752569,0,0.0,0.9066524919303888,6
22.0,0,3.684468889540076,0,0.0,0.0,10.211480530102834,3.684468889540076,0,0.0,0.8632060660974038,5
23.0,0,7.745978975564152,1,1.0,0.125,10.216430164171467,7.745978975564152,1,1.0,0.8337900768453455,6
24.0,0,8.05815721959701,1,2.0,0.2222222222222222,10.30201103491029,7.123945485370833,1,2.0,0.7787966990965969,6
25.0,0,4.392247859294002,1,3.0,0.3,10.680007511432091,4.392247859294002,1,3.0,0.7825671924205322,7
26.0,0,6.526275617618763,1,4.0,0.36363636363636365,10.466285098205493,6.526275617618763,1,4.0,0.7589539724247437,8
27.0,0,7.320239108107345,1,5.0,0.45454545454545453,10.083286541002526,7.059538925257806,1,5.0,0.707344990363419,8
28.0,0,8.659772098659468,2,7.0,0.5833333333333334,9.741308963411436,8.019968129567735,2,7.0,0.5901172429783513,8
29.0,0,4.6009028861161525,2,9.0,0.75,9.788218212625639,4.6009028861161525,2,9.0,0.7343792208021713,8
30.0,0,3.84897332482098,3,12.0,0.9230769230769231,9.945362220218827,3.8489733248209803,3,12.0,0.7526411762730317,9
31.0,0,5.6699248293035795,3,15.0,1.1538461538461537,9.732121160550877,5.66992482930358,3,15.0,0.7381379052240952,9
32.0,0,6.52123751683384,3,18.0,1.2857142857142858,10.078866745630588,6.52123751683384,3,18.0,0.7478745373601259,10
33.0,0,10.321658924207934,2,15.0,1.0714285714285714,9.639816087537826,9.00153263980514,2,15.0,0.7355903103532857,9
34.0,0,14.320491654316344,2,17.0,1.2142857142857142,9.160325683192438,12.333235946420961,2,17.0,0.6847518199527934,9
35.0,0,13.61485352370082,2,19.0,1.2666666666666666,9.08888399943973,10.190486476715973,2,19.0,0.5770058862585117,9
36.0,0,13.105848351630584,3,22.0,1.2941176470588236,8.951331615644946,11.078862260000053,3,22.0,0.6017098683966761,10
37.0,0,12.26296428829746,3,25.0,1.4705882352941178,8.657051364890224,11.365902716026993,3,25.0,0.5917619171487103,10
38.0,0,12.825938301429854,2,25.0,1.4705882352941178,8.6695473827862,11.071836339671867,2,25.0,0.6288484054259526,9
39.0,0,17.11748305400934,3,28.0,1.6470588235294117,8.523847827840893,13.301926905918942,3,28.0,0.5396254490749816,9
40.0,0,13.89141116920526,3,31.0,1.8235294117647058,8.506867271941598,11.434025884239402,3,31.0,0.5320328347219274,7
41.0,0,13.989515404431835,4,35.0,2.0588235294117645,8.431686324169366,9.308824253514315,4,35.0,0.6010726898161867,6
42.0,0,11.91955899943736,4,39.0,2.2941176470588234,8.361781969411629,8.726012891059721,4,39.0,0.5716051910056421,5
43.0,0,8.327534683090011,4,43.0,2.5294117647058822,8.453424785602081,5.224352281622656,4,43.0,0.5503458547333557,5
44.0,0,6.749102619345914,4,47.0,2.764705882352941,8.71107021610827,5.151694957757979,4,47.0,0.5730792152423627,5
45.0,0,9.372747622764848,5,52.0,3.0588235294117645,8.609822264930324,6.974758750977172,5,52.0,0.5660294519946436,5
46.0,0,16.733075907679236,5,57.0,3.3529411764705883,8.339349465825151,14.922454406523102,5,57.0,0.5212760602084214,5
47.0,1,21.13198089976352,5,62.0,3.875,6.856969069746976,20.529289047555288,5,62.0,0.4313651377795702,6
48.0,0,21.564206450605596,4,41.0,2.5625,6.196461680121219,16.690374496333135,4,41.0,0.4654879675802184,5
49.0,0,18.130496341697807,5,46.0,2.875,5.836839954059818,13.518132025594761,5,46.0,0.40491107743422006,4
50.0,0,9.4491258460929,6,52.0,3.0588235294117645,6.486880619233899,2.7567322728357575,6,52.0,0.405640148720125,4
51.0,2,5.721208515434107,8,60.0,4.0,5.926982847296016,3.6675178837930336,8,60.0,0.3684877233971227,6
52.0,0,6.66938245086489,8,68.0,4.25,6.4126619174365285,4.476463479548369,8,68.0,0.3803862831503181,7
53.0,0,7.989739222474148,7,71.0,4.176470588235294,6.997448882955231,4.007484317546464,7,71.0,0.4497671818616993,6
54.0,0,8.20892757435007,7,78.0,4.588235294117647,7.366259906970314,3.6265485837667724,7,78.0,0.3547927116364817,5
55.0,0,5.09484102154241,7,85.0,5.0,7.379929845435601,1.2447127737846275,7,85.0,0.353777880246928,4
