sim_time,arrived_num,sys_tyre_pm,sys_stopped,sys_total_wait,sys_avg_wait,sys_avg_speed,agents_tyre_pm,agents_stopped,agents_total_wait,agents_avg_speed,agents_total_pressure
1.0,0,0.0,0,0.0,0.0,12.639205500000001,0.0,0,0.0,1.0,2
2.0,0,0.4423722369829193,0,0.0,0.0,12.418019381508541,0.4423722369829193,0,0.0,0.9905273073307614,2
3.0,0,1.576685516512951,0,0.0,0.0,13.12055472171258,1.576685516512951,0,0.0,0.977027027379491,3
4.0,0,3.130707487976178,0,0.0,0.0,13.428835075364521,3.130707487976178,0,0.0,0.9638035462401858,5
5.0,0,2.715502900234421,0,0.0,0.0,13.028999942217098,2.715502900234421,0,0.0,0.9564124040023149,5
6.0,0,2.03153864669148,0,0.0,0.0,13.15780164612185,2.03153864669148,0,0.0,0.9727859540346079,5
7.0,0,1.9739513784414182,0,0.0,0.0,13.437948791365413,1.9739513784414182,0,0.0,0.9726489448082551,6
8.0,0,2.007460905169138,0,0.0,0.0,13.373783231942722,2.007460905169138,0,0.0,0.9599775867028586,6
9.0,0,1.856552560115233,0,0.0,0.0,13.116783183274597,1.856552560115233,0,0.0,0.9433753353729627,6
10.0,0,2.86693678314332,0,0.0,0.0,13.166113275305952,2.86693678314332,0,0.0,0.9518957313050446,6
11.0,0,4.69373450443126,0,0.0,0.0,12.65034170700951,4.69373450443126,0,0.0,0.938609097989593,6
12.0,0,10.069228828465562,0,0.0,0.0,10.97213690226525,10.069228828465562,0,0.0,0.8169739280337271,6
13.0,0,11.23997475674961,0,0.0,0.0,10.053612660819736,11.23997475674961,0,0.0,0.7267252717268773,7
14.0,0,15.250803236642273,1,1.0,0.125,8.789844548636985,15.250803236642273,1,1.0,0.5546553628996062,8
15.0,0,12.220699602110626,1,2.0,0.2222222222222222,7.99208652166964,12.196389131877886,1,2.0,0.37614080547134604,8
16.0,0,6.918474881192169,2,4.0,0.4444444444444444,7.44479536198503,6.918474881192169,2,4.0,0.4476279603820729,8
17.0,0,3.980453364693786,3,7.0,0.7777777777777778,7.346090123337556,3.980453364693786,3,7.0,0.4394740539771298,8
18.0,0,3.678411540186406,3,6.0,0.6666666666666666,7.427014535016202,2.2713404448306194,3,6.0,0.5143073464065562,6
19.0,0,5.700169642282289,3,9.0,1.0,7.745957281836301,3.1502256583782033,3,9.0,0.5166884729579981,6
20.0,0,5.046271913060187,3,12.0,1.2,8.849297002566647,2.837385293356343,3,12.0,0.5592469103023475,7
21.0,0,5.325629978592378,3,15.0,1.5,8.9850554690532,5.325629978592376,3,15.0,0.554951536292758,7
22.0,0,5.021107500981482,3,18.0,1.8,9.254613792362592,5.021107500981482,3,18.0,0.56131477761971,7
23.0,0,9.649537592724654,2,14.0,1.2727272727272727,9.435078403444692,7.922311975684705,2,14.0,0.5954434516534176,7
24.0,0,11.588565345818088,2,16.0,1.4545454545454546,8.854401707052,10.211019022261635,2,16.0,0.5383639398983454,7
25.0,0,11.626689523651773,2,18.0,1.5,8.935381200451586,9.10794421821604,2,18.0,0.4875867154531271,8
26.0,0,13.40201243094441,3,21.0,1.75,8.640624228668974,13.215742469111387,3,21.0,0.47400508393372365,8
27.0,0,9.491246564800344,4,25.0,1.9230769230769231,8.729360502778947,8.19871760001169,4,25.0,0.34440047354304615,7
28.0,0,13.170335425401255,3,18.0,1.2857142857142858,8.215627177984441,10.25126057994753,3,18.0,0.33350917359479415,7
29.0,0,13.97756225559716,3,21.0,1.5,7.9354445945906145,10.819208876368076,3,21.0,0.4214801500127098,7
30.0,0,11.856837249400538,4,25.0,1.7857142857142858,7.56530962660388,9.728904264366696,4,25.0,0.39701686724718255,7
31.0,0,5.661373908919042,4,29.0,1.9333333333333333,8.151439412188108,4.827556477287209,4,29.0,0.42334535690967084,7
32.0,0,7.030740929664237,4,33.0,2.0625,8.843026230166238,5.266269031087061,4,33.0,0.5589659183420811,8
33.0,0,7.942340607127362,4,37.0,2.176470588235294,9.36536562100734,6.141107838299313,4,37.0,0.5952280238810733,9
34.0,0,11.665457446238447,4,41.0,2.1578947368421053,10.008091897115527,10.469386155547994,4,41.0,0.6528519647543469,10
35.0,0,9.569751261229538,4,45.0,2.3684210526315788,10.079379253031746,9.418960759727195,4,45.0,0.6743083038979181,10
36.0,0,10.479740115230964,4,49.0,2.45,10.118565563244427,10.094425273965175,4,49.0,0.6806043519187217,11
