sim_time,arrived_num,sys_tyre_pm,sys_stopped,sys_total_wait,sys_avg_wait,sys_avg_speed,agents_tyre_pm,agents_stopped,agents_total_wait,agents_avg_speed,agents_total_pressure
1.0,0,0.0,0,0.0,0.0,12.105135,0.0,0,0.0,1.0,1
2.0,0,1.2018804431892924,0,0.0,0.0,12.823744778405356,1.2018804431892924,0,0.0,0.9751782932782391,2
3.0,0,1.3863344643264988,0,0.0,0.0,13.005636776328563,1.3863344643264988,0,0.0,0.9715280373773095,3
4.0,0,0.7301471760263656,0,0.0,0.0,12.464747581092148,0.7301471760263656,0,0.0,0.9852242361272847,5
5.0,0,2.3818331180986085,0,0.0,0.0,11.988380957472426,2.3818331180986085,0,0.0,0.9660845855993478,5
6.0,0,2.4538042166058,0,0.0,0.0,11.656252120451878,2.4538042166058,0,0.0,0.9625483161515878,5
7.0,0,2.2112765663445018,0,0.0,0.0,11.95344606070864,2.2112765663445018,0,0.0,0.9732828728883469,5
8.0,0,1.5998340700614566,0,0.0,0.0,11.886141169022709,1.5998340700614566,0,0.0,0.9709212439556161,5
9.0,0,3.106310808419485,0,0.0,0.0,11.624555533490408,3.106310808419485,0,0.0,0.9566804568691446,5
10.0,0,2.0159212586434307,0,0.0,0.0,12.820946132299357,2.0159212586434307,0,0.0,0.9812976784265214,7
11.0,0,4.358666628441576,0,0.0,0.0,12.595149898214633,4.358666628441576,0,0.0,0.9703857027429759,7
12.0,0,2.202450255451602,0,0.0,0.0,12.795647675471535,2.202450255451602,0,0.0,0.9805269871806315,7
13.0,0,8.437678919148665,0,0.0,0.0,11.8325182550941,8.437678919148665,0,0.0,0.949954345410652,7
14.0,0,9.251880838353037,0,0.0,0.0,11.009884405264216,9.251880838353037,0,0.0,0.9303158392645832,7
15.0,0,13.380913016065842,0,0.0,0.0,9.957027136227545,13.380913016065842,0,0.0,0.898661346878152,8
16.0,0,10.290005754192684,1,1.0,0.1111111111111111,9.137052524276779,10.290005754192684,1,1.0,0.8871104530218381,8
