sim_time,arrived_num,sys_tyre_pm,sys_stopped,sys_total_wait,sys_avg_wait,sys_avg_speed,agents_tyre_pm,agents_stopped,agents_total_wait,agents_avg_speed,agents_total_pressure
1.0,0,0,0,0,0.0,0.0,0,0,0.0,1.0,0
2.0,0,0,0,0,0.0,0.0,0,0,0.0,1.0,0
3.0,0,0,0,0,0.0,0.0,0,0,0.0,1.0,0
4.0,0,0.0,0,0.0,0.0,13.688595000000001,0.0,0,0.0,1.0,1
5.0,0,0.3943664990365505,0,0.0,0.0,12.917060250481725,0.3943664990365505,0,0.0,0.9927975351188973,2
6.0,0,1.2625187123892836,0,0.0,0.0,12.382169385587467,1.2625187123892836,0,0.0,0.9713087403076373,2
7.0,0,1.2604212624952211,0,0.0,0.0,13.257077258417539,1.2604212624952211,0,0.0,0.9981341608241766,4
8.0,0,2.066895795310849,0,0.0,0.0,12.740353309589826,2.066895795310849,0,0.0,0.974224975340404,4
9.0,0,1.3858379465062178,0,0.0,0.0,12.91720894705116,1.3858379465062178,0,0.0,0.9704622959391591,5
10.0,0,2.6854205534327775,0,0.0,0.0,11.914939241226657,2.6854205534327775,0,0.0,0.9407793150003533,6
11.0,0,2.0847243544126766,0,0.0,0.0,11.949684347157836,2.0847243544126766,0,0.0,0.9487665371120323,6
12.0,0,3.2470956377520643,0,0.0,0.0,11.93075441742342,3.2470956377520643,0,0.0,0.9259138194836093,7
13.0,0,1.7050876397468997,0,0.0,0.0,12.180597160277133,1.7050876397468997,0,0.0,0.9131764264842549,8
14.0,0,7.1000366406058895,0,0.0,0.0,12.06590417241929,7.1000366406058895,0,0.0,0.9134930072449663,8
15.0,0,5.901188978920742,0,0.0,0.0,11.840568865943576,5.901188978920742,0,0.0,0.8965373430405067,8
16.0,0,13.018833289766455,0,0.0,0.0,10.76709418119335,13.018833289766455,0,0.0,0.8532097263324702,8
17.0,0,7.174698157937367,0,0.0,0.0,10.518318975812742,6.707404084669529,0,0.0,0.8449687393761516,8
18.0,0,9.967400850409035,0,0.0,0.0,10.08833936014829,7.720009674278412,0,0.0,0.864221862188564,7
19.0,0,6.780165452117737,1,1.0,0.09090909090909091,10.77080444305275,5.052622938974467,1,1.0,0.8869976998027339,9
20.0,0,5.971737128628398,1,2.0,0.16666666666666666,10.769399191125052,3.858872134882937,1,2.0,0.8816642545187336,9
21.0,0,9.261889774955806,1,3.0,0.25,10.748842419020741,9.261889774955808,1,3.0,0.871972592677627,9
22.0,0,14.408901148899245,1,4.0,0.3333333333333333,10.237329989809698,13.440878716312158,1,4.0,0.8365315223217124,8
23.0,0,12.020554741459247,1,5.0,0.4166666666666667,9.704678902660545,12.020554741459247,1,5.0,0.821189945430439,8
24.0,0,8.309018479822674,1,6.0,0.46153846153846156,9.207688977448075,7.836771732964092,1,6.0,0.8095754078471937,8
25.0,0,7.198280448593967,1,7.0,0.5384615384615384,8.99412559496672,7.198280448593968,1,7.0,0.7707004281993495,8
26.0,0,5.261513157904764,2,9.0,0.6428571428571429,9.470017115940431,5.261513157904764,2,9.0,0.7938886637541437,9
27.0,0,4.292098844637829,3,12.0,0.8,9.564420769589852,4.292098844637829,3,12.0,0.8028072227447529,10
28.0,0,7.726121141824914,3,15.0,1.0,9.370587393183591,7.7261211418249145,3,15.0,0.7991958049684945,10
29.0,0,11.67376896837166,3,18.0,1.0,9.524140561351444,11.673768968371661,3,18.0,0.7822401422023832,12
30.0,0,14.633992358617071,3,21.0,1.105263157894737,9.14420997331572,14.237368122249428,3,21.0,0.7298526153578159,12
31.0,0,11.843277436921534,4,25.0,1.1904761904761905,9.46183154262018,11.843277436921532,4,25.0,0.7468030887883752,14
32.0,0,6.617535375472613,4,29.0,1.3181818181818181,9.453303421929302,6.595810394891992,4,29.0,0.698092781060301,15
33.0,0,6.779305021404687,5,34.0,1.5454545454545454,9.571921920583913,5.989247465189947,5,34.0,0.7028504070188415,14
34.0,0,8.621084849386001,5,39.0,1.7727272727272727,9.618491110476402,7.84543678147112,5,39.0,0.6982486463479887,13
35.0,0,8.645357495180303,5,44.0,2.0,9.584470841175879,7.370131042969243,5,44.0,0.68914885713176,12
36.0,0,12.642380240090377,5,49.0,2.227272727272727,9.559611310127947,9.899321232956181,5,49.0,0.6782197951197109,10
37.0,0,15.791304122286723,5,54.0,2.347826086956522,9.452058470591831,13.58087845361742,5,54.0,0.7165035119888589,11
38.0,0,18.61880429389204,4,39.0,1.6956521739130435,9.189741138520267,14.792200368442519,4,39.0,0.7150479949045802,10
39.0,0,18.99362028957733,3,36.0,1.5,8.986622894579568,15.372118639210873,3,36.0,0.6788905814340229,10
40.0,0,26.61994959475504,4,40.0,1.6,8.584418178391523,22.94247496107066,4,40.0,0.6262043036660591,11
41.0,0,28.88057426182329,5,45.0,1.7307692307692308,7.967741866195946,23.95159490704375,5,45.0,0.5079810240267998,10
42.0,0,22.012907714600026,5,50.0,1.8518518518518519,7.9536426020273225,20.14626169364545,5,50.0,0.4927154972617708,10
43.0,0,25.922176690493792,5,55.0,2.037037037037037,7.954243208394519,21.501324490460103,5,55.0,0.48247061364686483,9
44.0,1,20.496555821613185,6,61.0,2.259259259259259,8.203836726212849,14.497955742603512,6,61.0,0.49065915230021123,10
45.0,0,21.353167938715295,7,68.0,2.5185185185185186,8.829049902279339,17.01464669652384,7,68.0,0.5722180976726313,10
46.0,0,20.178402857128305,7,75.0,2.7777777777777777,8.672009666278369,15.970118149921745,7,75.0,0.7138925071370906,9
47.0,1,15.30269857463527,7,82.0,3.037037037037037,8.75194355053722,11.709731986073393,7,82.0,0.7071144919611502,11
48.0,0,28.118146668825577,4,43.0,1.5925925925925926,8.942212609638798,19.325107184224102,4,43.0,0.764880457277844,9
49.0,1,30.70065719423541,3,33.0,1.2222222222222223,8.851220852867641,24.285381999623084,3,33.0,0.7607005009363788,11
50.0,0,35.08272144762903,3,36.0,1.2413793103448276,8.813804463644633,28.53234130289509,3,36.0,0.7397533075965381,13
51.0,0,41.82663560710483,4,40.0,1.3793103448275863,8.198914439385778,34.604357108898554,4,40.0,0.6700541451626884,10
52.0,0,35.782851112214445,5,45.0,1.5517241379310345,7.816295464675617,29.801142587326066,5,45.0,0.6322576379278315,10
53.0,1,34.3070436149384,6,51.0,1.7586206896551724,7.299120775215181,31.396299061676025,6,51.0,0.5754435474269008,10
54.0,0,25.532702802824055,8,59.0,1.9666666666666666,7.022162717898471,23.592679558232625,8,59.0,0.5231819852165546,11
