sim_time,arrived_num,sys_tyre_pm,sys_stopped,sys_total_wait,sys_avg_wait,sys_avg_speed
1.0,0,0.0,0,0.0,0.0,14.224565
2.0,0,6.49564485605806,0,0.0,0.0,12.380374417877455
3.0,0,5.589681260939685,0,0.0,0.0,12.299976249641128
4.0,0,5.363813225648299,0,0.0,0.0,12.464969109992888
5.0,0,7.813770199384232,0,0.0,0.0,12.792509164926033
6.0,0,6.644546741554004,0,0.0,0.0,12.862114843114215
7.0,0,7.561389894691464,0,0.0,0.0,13.036453835642263
8.0,0,5.556902167830566,0,0.0,0.0,13.302463143212265
9.0,0,7.968109092640402,0,0.0,0.0,12.82148097771212
10.0,0,17.402025857426818,0,0.0,0.0,11.505866510767904
11.0,0,28.63038550634014,0,0.0,0.0,9.578643573345575
12.0,0,32.142103101714,0,0.0,0.0,7.734663786069509
13.0,0,25.156461909526907,1,1.0,0.05555555555555555,7.270776211838389
14.0,0,18.120733167357784,4,5.0,0.2777777777777778,6.6906398275557875
15.0,0,10.391527085553665,6,11.0,0.6111111111111112,6.694393895068487
16.0,0,7.613343687185515,6,17.0,0.9444444444444444,6.7088022969234835
17.0,0,4.296991806937977,7,24.0,1.3333333333333333,6.778021676821716
18.0,0,7.272724832075767,8,32.0,1.7777777777777777,6.72080123946387
19.0,0,5.632712748290422,8,40.0,2.2222222222222223,6.8332934487840635
20.0,0,3.7334623672141487,8,48.0,2.6666666666666665,6.978502591281686
21.0,0,6.743031880074375,8,56.0,3.111111111111111,6.743123392238778
22.0,0,8.609339405114712,8,64.0,3.2,7.389977245878194
23.0,0,11.15145445057673,8,72.0,3.272727272727273,7.471672761610484
24.0,0,14.281734180838196,8,80.0,3.6363636363636362,7.054401654852365
25.0,2,10.008304769101116,9,89.0,4.045454545454546,6.914665623783137
26.0,1,7.405851061883645,9,98.0,4.666666666666667,6.462014125843932
27.0,1,4.81943958665862,9,107.0,5.35,6.277195049721302
28.0,0,5.118735374864006,10,117.0,5.85,6.225145966205294
29.0,0,6.016770559059636,10,127.0,6.35,6.270287270532739
30.0,0,5.344964690847871,10,137.0,6.85,6.385014622045802
31.0,0,3.273827790409392,10,147.0,7.35,6.478038597791761
32.0,0,5.093809001474726,10,157.0,7.136363636363637,7.007634407882421
33.0,0,5.859844160353249,10,167.0,6.958333333333333,7.1888251027326975
34.0,0,10.23112688676676,10,177.0,7.375,7.058526608626603
35.0,2,15.758342569520378,10,187.0,8.5,6.004755671333664
36.0,0,19.237140091187847,8,151.0,6.863636363636363,5.766445929430187
37.0,0,23.644008086475203,7,137.0,5.269230769230769,6.959027438292742
38.0,0,16.71454984173389,7,143.0,5.107142857142857,7.477215927021839
39.0,1,18.834455076692517,7,150.0,5.555555555555555,7.619429453214926
40.0,0,19.504524810032965,7,157.0,5.814814814814815,8.109790472401308
41.0,0,18.39603781787971,7,164.0,6.074074074074074,8.475278813232428
42.0,1,25.57395697624007,7,171.0,6.576923076923077,8.656131181395235
43.0,1,32.84213457948008,7,178.0,6.592592592592593,8.779823031588455
44.0,2,29.116555391802336,5,123.0,4.555555555555555,8.109867606565293
45.0,0,21.17258035852285,4,72.0,2.6666666666666665,8.064537209206879
46.0,0,26.950966499741725,4,76.0,2.814814814814815,7.902288005052345
47.0,0,30.622806074111683,5,81.0,3.0,7.802636554280921
48.0,0,22.84469422585385,7,88.0,3.259259259259259,7.814965440520522
49.0,0,25.14450424496105,7,95.0,3.2758620689655173,8.244462808344585
50.0,2,25.58702221127387,8,103.0,3.814814814814815,7.774544184541295
51.0,0,26.187319079361178,8,111.0,4.111111111111111,7.929814196795216
52.0,1,15.242918497693005,9,120.0,4.615384615384615,7.450561138459482
53.0,1,16.468055252978395,9,129.0,4.777777777777778,7.441010961650096
54.0,0,23.093800446017553,9,138.0,4.758620689655173,7.072935031439259
55.0,2,15.360503621085671,9,147.0,5.444444444444445,6.454237157094645
56.0,0,11.539127908169931,11,158.0,5.851851851851852,6.446606304677585
57.0,1,7.95044889376516,13,171.0,6.576923076923077,6.079271605430453
58.0,1,9.429763618298256,13,184.0,7.36,5.749860138474669
59.0,0,8.70289254769659,13,197.0,7.88,5.646095116822819
60.0,2,7.9247218794714955,13,210.0,9.130434782608695,4.834953832864414
61.0,0,9.625523674176545,13,223.0,8.92,5.253656764488975
62.0,3,20.24204185891542,13,236.0,10.727272727272727,3.3464851709714436
63.0,0,18.29823100248312,13,249.0,10.375,3.5139638649536935
64.0,0,14.611742729211329,15,264.0,10.153846153846153,3.684642566146616
65.0,1,10.285603357267917,16,280.0,11.2,3.041998046973404
66.0,0,6.543522269947513,19,299.0,11.96,3.0490375076373457
67.0,0,2.003476744950272,19,318.0,12.72,3.118115166209175
68.0,0,5.26168487627737,19,337.0,13.48,3.111387395559006
69.0,0,12.532819928692033,19,356.0,14.24,2.709649902080687
70.0,0,20.701776092393093,19,375.0,15.0,1.8815788583849633
71.0,0,22.970433190636925,19,394.0,15.76,0.9627712626595618
72.0,0,15.402000154706082,19,413.0,16.52,0.34669125647131865
73.0,0,6.665379247130109,22,435.0,14.03225806451613,2.914525876279124
74.0,0,6.3604603548515435,23,458.0,13.085714285714285,3.938592943650436
75.0,0,7.205184543118371,25,483.0,13.054054054054054,4.2697330530736695
76.0,0,5.007840913135834,25,508.0,13.72972972972973,4.254688410572634
77.0,0,4.233365548087401,25,533.0,14.405405405405405,4.3361954266043226
78.0,0,9.410643753305417,25,558.0,15.08108108108108,4.356010745923149
79.0,0,14.49683365460176,23,452.0,12.216216216216216,4.196358687530005
80.0,0,31.760921917849892,23,475.0,12.837837837837839,3.7078864485479657
81.0,0,27.535734624650956,23,498.0,13.45945945945946,3.233953459453945
82.0,0,33.95821442301041,24,522.0,14.108108108108109,2.586357940528434
83.0,0,21.987923725503663,25,547.0,14.783783783783784,2.2491495423872565
84.0,0,22.953187163584992,27,574.0,14.717948717948717,2.6098777493390384
85.0,0,15.619245708772853,29,603.0,14.023255813953488,3.3849252428261396
86.0,0,15.627598215991647,31,634.0,14.744186046511627,3.1892229406402555
87.0,0,19.169311302887156,29,574.0,13.348837209302326,3.1351044278686833
88.0,0,23.965817621383625,28,519.0,12.069767441860465,2.967618251242379
89.0,0,27.68054956012342,27,472.0,10.976744186046512,2.839989573347654
90.0,0,27.965737562052645,25,430.0,10.0,2.741543397305697
91.0,0,24.287888738428947,24,393.0,9.13953488372093,3.0276616500936195
92.0,0,23.039164244750896,23,363.0,8.44186046511628,3.3741673533427097
93.0,2,25.413252164567744,23,366.0,8.926829268292684,3.143034139999099
94.0,0,28.814189452144493,21,340.0,7.906976744186046,3.9323430334219793
95.0,2,29.091370378741576,21,326.0,7.5813953488372094,3.982849210526838
96.0,0,27.96650261445743,19,313.0,7.27906976744186,4.3502221198258715
97.0,0,31.82294864321763,18,313.0,6.955555555555556,5.084863664900364
98.0,0,38.94715052471025,17,317.0,7.044444444444444,5.2227437476590515
99.0,0,40.14577511248424,15,320.0,7.111111111111111,5.318171743992727
100.0,0,31.99493595080417,15,327.0,7.266666666666667,5.657688552260724
101.0,0,30.60591469480608,14,340.0,7.555555555555555,6.174381035331159
102.0,2,26.71391189848038,14,354.0,8.232558139534884,6.259303466996506
103.0,1,25.64318659673941,14,368.0,8.761904761904763,6.539928991435956
104.0,0,29.36102115843435,14,382.0,8.681818181818182,7.165112351191584
105.0,2,35.372334481435495,14,396.0,9.0,7.104596083760601
106.0,3,33.12494793345325,14,410.0,10.0,6.862403021312115
107.0,1,27.65532501112276,14,424.0,10.6,6.729472110573029
108.0,0,20.73748113651595,16,440.0,11.0,7.0868261587340005
109.0,0,19.52576771844064,16,456.0,10.363636363636363,7.914408593763992
110.0,1,19.03504367888409,16,472.0,10.488888888888889,7.97068589264088
111.0,1,18.243723193708327,16,488.0,11.090909090909092,7.917163131420863
112.0,0,18.407410117793283,16,504.0,11.454545454545455,8.10615978086928
113.0,3,13.811013336594321,16,520.0,12.682926829268293,7.72233407749156
114.0,1,13.39202926483656,16,536.0,13.4,7.776279727851048
115.0,1,16.378583132198816,16,552.0,13.463414634146341,8.029336410988885
116.0,2,14.512876581730335,16,568.0,13.853658536585366,7.7865903202193945
117.0,1,15.391108209312788,16,584.0,14.6,7.479703104837592
118.0,2,18.51529734677723,16,600.0,15.789473684210526,6.934186609799309
119.0,2,28.23774947225974,16,616.0,17.11111111111111,6.241496615041196
120.0,0,26.33895667575904,17,633.0,17.583333333333332,5.731768820867362
121.0,1,17.695023225832514,19,652.0,17.62162162162162,5.601403419868293
122.0,0,17.647765101823403,18,528.0,14.27027027027027,5.5589576050046405
123.0,1,16.203469809907105,17,429.0,11.916666666666666,5.506506586371845
124.0,1,20.97526903212018,16,344.0,9.82857142857143,5.347696690888438
125.0,1,25.114376065522002,14,278.0,7.722222222222222,5.735851172151636
126.0,2,33.34816752862849,12,230.0,6.388888888888889,5.585737165094321
127.0,0,44.25637805917239,10,202.0,5.611111111111111,5.475612829152967
128.0,0,38.411945939047655,10,197.0,5.472222222222222,5.371179648593055
129.0,3,30.609116287854697,11,208.0,6.303030303030303,4.586501494123666
130.0,0,28.9317173248657,9,129.0,3.909090909090909,4.680645889428351
131.0,1,27.90031138503772,10,52.0,1.625,4.705329606389353
132.0,0,28.240670357453997,9,40.0,1.25,4.6970008071808405
133.0,0,27.86675369051097,8,29.0,0.8529411764705882,5.480811351794828
134.0,0,35.03786037284022,9,38.0,1.1176470588235294,5.402862804131893
135.0,0,36.180170192890785,10,48.0,1.3333333333333333,5.708174520195586
136.0,1,34.51662698505953,11,59.0,1.5945945945945945,5.589689487329641
137.0,0,25.8407941565118,13,72.0,1.945945945945946,5.700696231137095
138.0,1,19.426875263639715,16,88.0,2.4444444444444446,5.662723493764847
139.0,0,19.83975838965885,18,106.0,2.9444444444444446,5.690839822958968
140.0,1,20.104797049731555,18,124.0,3.5428571428571427,5.4284554895011885
141.0,1,16.681465380785987,19,143.0,4.205882352941177,5.068636344125578
142.0,1,15.548511391240803,19,162.0,4.909090909090909,4.618355895165623
143.0,1,9.962189120378772,19,181.0,5.65625,4.190598514149768
144.0,0,11.309016940950073,21,202.0,6.3125,3.8952706417486196
145.0,2,13.209414404126674,21,223.0,6.194444444444445,4.802702075652466
146.0,0,14.811424714857095,21,244.0,6.1,5.32499499562623
147.0,1,16.20038409841196,22,266.0,6.487804878048781,5.254030834159301
148.0,1,11.8909463013372,24,290.0,7.25,5.02776985337019
149.0,3,10.461170874100068,24,314.0,8.486486486486486,4.188681885716963
150.0,0,8.60864728563657,24,338.0,9.135135135135135,4.059104850497169
151.0,0,14.090458354496485,25,363.0,9.81081081081081,3.923538482444103
152.0,0,15.274534965656057,25,388.0,10.486486486486486,3.5369948221872813
153.0,0,18.413925345537592,25,413.0,11.162162162162161,3.1292267871071138
154.0,0,21.85356859502487,25,438.0,11.837837837837839,2.6382832679498596
155.0,0,18.966682479025394,26,464.0,12.54054054054054,2.1753109119175558
156.0,0,17.38430097601723,29,493.0,12.64102564102564,2.46136862556526
157.0,0,13.367060403699798,29,522.0,12.13953488372093,3.1021846870226457
158.0,0,8.105884481588214,31,553.0,12.86046511627907,2.9751671689144974
159.0,0,10.318227886052949,32,585.0,13.604651162790697,2.9888886165242927
160.0,0,10.716203192150468,33,618.0,14.372093023255815,2.945723454441092
161.0,0,9.100473508572923,33,651.0,15.13953488372093,2.8693837963912
162.0,0,11.696342982744504,33,684.0,15.906976744186046,2.641083172976949
163.0,1,20.8129161347524,33,717.0,17.071428571428573,1.8766373062517716
164.0,0,21.152207449854213,34,751.0,17.88095238095238,1.373013319350481
165.0,0,17.6751747817352,33,773.0,18.404761904761905,1.140076794394589
166.0,0,9.408202813291128,34,807.0,18.34090909090909,1.7613482422445295
167.0,0,5.893809442575319,37,844.0,18.347826086956523,2.2552069402312673
168.0,1,6.692914906174662,37,881.0,19.57777777777778,2.0175251501602496
169.0,1,8.54935967673564,37,918.0,19.956521739130434,2.431433352188943
170.0,0,15.871569289418632,37,955.0,20.76086956521739,2.320584853995695
171.0,1,16.684137231098184,37,992.0,22.044444444444444,1.8477225855660853
172.0,0,18.768556235035852,37,1029.0,22.866666666666667,1.4823616820961572
173.0,0,19.347253307034435,37,976.0,21.68888888888889,1.2671781307518573
174.0,0,16.83637541579307,36,926.0,20.57777777777778,1.2022646656748988
175.0,0,18.396637966639624,34,886.0,19.68888888888889,1.198224093765442
176.0,0,19.753975381308884,33,847.0,18.02127659574468,1.825004770154941
177.0,0,18.040971352800888,31,819.0,16.714285714285715,2.5473716347180093
178.0,0,21.16585420335535,31,793.0,16.183673469387756,2.8242712053416668
179.0,0,30.619611613008402,29,776.0,15.83673469387755,3.0186161758478707
180.0,2,36.51455156300568,27,759.0,16.148936170212767,2.6450184958252687
181.0,0,30.436829556462406,25,751.0,14.72549019607843,3.536968803700389
182.0,0,27.532206733060384,25,761.0,14.358490566037736,4.0072062303387375
183.0,0,28.29650475229655,26,771.0,14.547169811320755,4.292311823725916
184.0,0,30.20543011492949,24,773.0,14.584905660377359,4.762324214493179
185.0,0,28.801685865579266,22,775.0,14.622641509433961,5.077367374003048
186.0,0,34.27872736657772,21,789.0,14.88679245283019,5.2870623548116304
187.0,1,30.243661185882146,20,805.0,14.907407407407407,5.61382030032201
188.0,1,36.402085329369555,19,822.0,14.945454545454545,5.832996788291847
189.0,2,35.3648945883479,21,843.0,15.90566037735849,5.76333834261819
190.0,0,45.78599444462709,21,864.0,16.30188679245283,5.846630902942855
191.0,1,43.15898798612734,21,885.0,17.01923076923077,5.6987797426577576
192.0,0,42.11773446645998,21,906.0,17.423076923076923,5.630987125972028
193.0,3,34.18271843405925,21,927.0,18.176470588235293,5.592553078920676
194.0,0,34.34882058157758,21,948.0,18.58823529411765,5.758355481877295
195.0,2,21.678136728583336,22,970.0,19.79591836734694,5.581425070883429
196.0,0,24.602286271687593,23,993.0,20.26530612244898,5.634512046107971
197.0,0,24.63192869132741,24,1017.0,19.941176470588236,5.982964759771395
198.0,0,27.663861919244578,25,1042.0,19.660377358490567,6.1820231397191865
199.0,3,24.293477335811037,25,1067.0,21.34,5.62644996177935
200.0,0,19.636285487858412,26,1093.0,21.86,5.685029872848016
201.0,2,15.151789591893868,27,1120.0,23.333333333333332,5.580867306911124
202.0,2,11.702045761402077,27,1147.0,24.934782608695652,5.332628904919625
203.0,1,7.499934147936448,27,1174.0,26.08888888888889,5.229890749076513
204.0,1,5.89330160917676,27,1201.0,27.295454545454547,5.056579508744289
205.0,1,8.837979405818206,27,1228.0,27.288888888888888,5.209171329347917
206.0,0,15.730518138312895,27,1255.0,27.88888888888889,5.03810059185589
207.0,1,15.458846199635977,27,1282.0,27.869565217391305,4.955728153756644
208.0,0,31.300314451326244,25,1153.0,24.020833333333332,4.851580014906172
209.0,3,33.818956785687426,23,1023.0,22.733333333333334,3.958050109184331
210.0,0,33.51845953892705,23,894.0,19.866666666666667,3.9560620484670155
211.0,2,22.65898908376613,22,767.0,17.837209302325583,3.7293055871176137
212.0,1,20.97299346000837,22,640.0,15.238095238095237,3.698776068710168
213.0,1,21.652603841934557,21,517.0,12.609756097560975,3.9587764302582817
214.0,1,22.412544272860597,20,467.0,11.675,4.072452308840089
215.0,0,25.702226837780422,18,366.0,9.15,4.270514421856158
216.0,2,31.947216903808513,15,242.0,6.368421052631579,3.817513880506706
217.0,1,31.993435867628342,11,135.0,3.13953488372093,4.884616788807577
218.0,0,40.54255141734998,11,117.0,2.4893617021276597,5.3335272058028185
219.0,0,44.87296799419454,11,79.0,1.6122448979591837,5.308264164069073
220.0,0,46.70481868823843,11,64.0,1.3061224489795917,5.224479649044693
221.0,0,40.873249290925955,13,77.0,1.5714285714285714,5.250636266099374
222.0,0,39.44109122158138,14,80.0,1.6326530612244898,5.2328277462610675
223.0,1,26.636949626288413,14,94.0,1.9583333333333333,5.2578415472662305
