sim_time,arrived_num,sys_tyre_pm,sys_stopped,sys_total_wait,sys_avg_wait,sys_avg_speed
1.0,0,0.0,0,0.0,0.0,13.592115
2.0,0,5.737971892440692,0,0.0,0.0,12.160238629952628
3.0,0,6.051748624886386,0,0.0,0.0,11.9555918754181
4.0,0,8.411240262113882,0,0.0,0.0,12.10618098160514
5.0,0,7.878878776120956,0,0.0,0.0,12.606694882712384
6.0,0,5.996856122028907,0,0.0,0.0,12.650486978865915
7.0,0,8.372757124972043,0,0.0,0.0,12.590858410763126
8.0,0,6.338286664351385,0,0.0,0.0,12.83468567283758
9.0,0,7.348795895968271,0,0.0,0.0,12.844115069749614
10.0,0,17.108418883501415,0,0.0,0.0,11.841233989915985
11.0,0,18.948884723682156,0,0.0,0.0,10.656055828645153
12.0,0,27.614817725309116,0,0.0,0.0,9.003638248899538
13.0,0,21.55409418103779,2,2.0,0.1111111111111111,8.422280347771235
14.0,0,25.30150808658386,3,5.0,0.2777777777777778,7.3236350708129585
15.0,0,12.031451685284468,4,9.0,0.5,7.038203283400053
16.0,0,10.511578585439914,7,16.0,0.8888888888888888,6.884022063429994
17.0,0,4.381649847765103,8,24.0,1.3333333333333333,7.006450023502917
18.0,0,5.270755267566607,8,32.0,1.7777777777777777,6.975979885774114
19.0,0,4.93167647974624,8,40.0,2.2222222222222223,6.906928044573954
20.0,0,4.171833842933774,8,48.0,2.6666666666666665,7.015512411582818
21.0,0,3.5803442219903894,8,56.0,3.111111111111111,7.072781446856556
22.0,0,6.124157880251598,8,64.0,3.2,7.467737840529567
23.0,0,13.510073824370336,8,72.0,3.272727272727273,7.323563993379239
24.0,1,11.871093587719262,8,80.0,3.8095238095238093,6.532465530654545
25.0,3,12.731180788830354,8,88.0,4.4,5.961420374692674
26.0,0,7.235657743049323,9,97.0,4.85,5.788489025082702
27.0,0,6.307958052400713,10,107.0,5.35,5.853484066800521
28.0,0,6.979975396577777,10,117.0,5.85,5.942218384839575
29.0,0,4.504506312464363,10,127.0,6.35,5.857197026885794
30.0,0,4.193440811319029,10,137.0,6.85,5.859252704182845
31.0,0,5.037332159598937,10,147.0,7.35,5.813316836770754
32.0,0,6.139268416073254,10,157.0,7.136363636363637,6.653170163735856
33.0,0,6.1127573102867245,10,167.0,6.958333333333333,6.943585731322969
34.0,0,15.707804280610478,10,177.0,7.375,6.535558644807456
35.0,0,18.029255357818805,10,187.0,7.791666666666667,6.253152987536758
36.0,2,23.230253309259318,8,152.0,6.909090909090909,5.064134544392659
37.0,0,21.515461710706013,7,138.0,5.3076923076923075,6.518454993259226
38.0,1,17.96659126412632,8,146.0,5.407407407407407,6.898352955255227
39.0,1,14.433600150437016,8,154.0,5.923076923076923,7.037719087512506
40.0,0,18.217138652280973,8,162.0,6.230769230769231,7.25103576994017
41.0,0,22.0519673327385,9,171.0,6.576923076923077,7.3137677573678035
42.0,0,24.914780628427312,9,180.0,6.923076923076923,7.259412251288565
43.0,0,28.12819185866431,9,189.0,6.75,7.358139428410532
44.0,0,23.531178918358407,8,138.0,4.6,7.42353283231676
45.0,1,24.99427071537034,7,87.0,3.0,7.140815560598424
46.0,0,30.69632963798986,9,96.0,3.310344827586207,6.876204497800801
47.0,0,31.834015050357337,9,105.0,3.6206896551724137,6.540350639839845
48.0,0,26.73321961356084,9,114.0,3.9310344827586206,6.394867440589662
49.0,0,19.971578983526776,10,124.0,4.0,7.2543708663743915
50.0,1,23.21401275674854,11,135.0,4.5,7.248413468097197
51.0,1,29.61145483629452,11,146.0,5.0344827586206895,7.288990296982206
52.0,0,28.215828419597553,11,157.0,5.413793103448276,7.009579269136739
53.0,2,24.205386194737606,11,168.0,5.793103448275862,6.899554417746909
54.0,0,15.154012336411204,11,179.0,5.774193548387097,7.023346844993219
55.0,1,11.188594960112466,12,191.0,6.366666666666666,6.721758746085483
56.0,0,8.727898542851282,14,205.0,6.833333333333333,6.762737058376121
57.0,0,10.748807776334752,15,220.0,7.333333333333333,6.519554048131385
58.0,3,12.386960439981173,15,235.0,8.703703703703704,5.444086238595815
59.0,1,17.25504943835223,15,250.0,9.615384615384615,4.742746120826076
60.0,1,16.308755672913193,15,265.0,10.6,3.8647283239787487
61.0,2,16.595324000811573,16,281.0,11.24,3.2881007156584103
62.0,1,16.227596317365407,17,298.0,12.416666666666666,2.0828115223775856
63.0,0,7.697846337045337,18,316.0,12.153846153846153,2.677016675519175
64.0,1,6.661611406622104,20,336.0,12.444444444444445,2.5477435508250323
65.0,0,4.049305361704335,20,356.0,13.185185185185185,2.5141720343144023
66.0,0,4.97135220719373,20,376.0,13.925925925925926,2.6021831180997177
67.0,0,5.67523820623039,21,397.0,14.703703703703704,2.7242436018849396
68.0,0,6.703934979403366,21,418.0,15.481481481481481,2.5597646382789527
69.0,0,14.647701301169754,21,439.0,16.25925925925926,2.0736867804702097
70.0,0,15.411983752544693,21,460.0,17.037037037037038,1.5408919667127732
71.0,0,16.66868217126542,21,481.0,17.814814814814813,0.9235425537829307
72.0,0,12.160169923347329,21,502.0,18.59259259259259,0.4731658899552517
73.0,0,6.226814093328519,22,524.0,15.878787878787879,2.778621361680705
74.0,0,9.623963154608512,25,549.0,14.837837837837839,3.5431429576324476
75.0,0,5.710627002988351,27,576.0,14.76923076923077,3.8268206856593974
76.0,0,10.68319848653549,27,603.0,15.461538461538462,3.8112974825891413
