sim_time,arrived_num,tyre_pm,stopped,total_wait,avg_wait,avg_speed
1.0,0,0.0,0,0.0,0.0,12.74751625
2.0,0,6.105211518658326,0,0.0,0.0,11.588399543509412
3.0,0,5.9689981546718585,0,0.0,0.0,11.422015477601498
4.0,0,5.737598225945353,0,0.0,0.0,11.435044173024087
5.0,0,5.568896555922228,0,0.0,0.0,11.710536418199888
6.0,0,4.61533473822441,0,0.0,0.0,11.737176418191764
7.0,0,6.422818066046778,0,0.0,0.0,12.056577372466007
8.0,0,4.700519214815596,0,0.0,0.0,11.978924096695339
9.0,0,6.3768996632653945,0,0.0,0.0,12.025944102343551
10.0,0,11.012065349959851,0,0.0,0.0,11.631940441743916
11.0,0,9.868938798128655,0,0.0,0.0,11.195149702507592
12.0,0,10.727125473456933,0,0.0,0.0,11.206121395146486
13.0,0,25.520735945552346,0,0.0,0.0,10.231556902345384
14.0,0,28.522425603146992,1,1.0,0.05555555555555555,8.747515099383726
15.0,0,28.160884403617274,2,3.0,0.16666666666666666,7.500520677329841
16.0,0,12.532948106737031,3,6.0,0.3333333333333333,7.1599350831370385
17.0,0,6.95179029223133,6,12.0,0.6666666666666666,7.050679499594833
18.0,0,6.610840109384014,7,19.0,1.0555555555555556,7.11061356455636
19.0,0,3.3234446974674445,8,27.0,1.5,7.061064094541187
20.0,0,4.58313163246933,8,35.0,1.9444444444444444,6.958024547791739
21.0,1,7.812546749846069,8,43.0,2.5294117647058822,6.603188781118589
22.0,0,10.322584383613467,8,51.0,2.6842105263157894,7.1908767227869745
23.0,0,15.020053079204237,8,59.0,2.8095238095238093,7.310560081778256
24.0,1,14.027409535749653,8,67.0,3.35,6.679537750689323
25.0,1,12.018199984136965,9,76.0,3.619047619047619,6.8972210532639675
26.0,0,4.610942980583118,9,85.0,4.0476190476190474,6.960338512672752
27.0,1,5.32728012672104,10,95.0,4.75,6.60265229466229
28.0,0,6.087663842212644,10,105.0,5.25,6.771724632521783
29.0,0,5.932992190349489,10,115.0,5.75,6.526412118191354
30.0,0,3.6545287303457172,10,125.0,6.25,6.633698861774429
31.0,0,5.767176150232324,10,135.0,6.75,6.619905436571604
32.0,0,3.9135881493100886,10,145.0,6.590909090909091,7.339805980361257
33.0,0,8.24925512086924,10,155.0,6.458333333333333,7.599206089771848
34.0,0,8.85246132838074,10,165.0,6.875,7.272548007845948
35.0,0,10.965492346412047,10,175.0,7.291666666666667,7.313436333731921
36.0,1,19.636596570950527,9,146.0,6.3478260869565215,6.932446685762579
37.0,2,16.866390641422623,7,131.0,5.24,7.768281891118668
38.0,1,16.44250265973517,6,135.0,5.1923076923076925,8.18581241020678
39.0,0,19.498226365740145,6,141.0,5.423076923076923,8.481940640167911
40.0,0,20.981886781792213,6,147.0,5.653846153846154,9.156042376688585
41.0,1,18.105527504898923,6,153.0,6.12,8.839048176428152
42.0,1,24.368056024598182,6,159.0,6.625,8.479945714423515
43.0,0,24.96705478675095,6,165.0,6.346153846153846,8.665567655066315
44.0,1,23.586800789978376,5,112.0,4.148148148148148,8.3381020718641
45.0,1,23.264602961309073,4,61.0,2.3461538461538463,8.016256190817476
46.0,0,29.748848032131477,5,66.0,2.5384615384615383,7.763999243804633
47.0,0,32.00511831454218,5,71.0,2.730769230769231,7.421495002757534
48.0,0,24.70897622508606,5,76.0,2.923076923076923,7.415892990561277
49.0,0,27.963547044895876,6,82.0,2.9285714285714284,8.044622954362978
50.0,0,24.077490783720396,6,88.0,3.142857142857143,8.087089115654395
51.0,1,20.262056939124875,7,95.0,3.5185185185185186,8.280563708359104
52.0,1,20.580627179478586,8,103.0,3.9615384615384617,8.269878453729003
53.0,1,25.868699694148958,8,111.0,4.111111111111111,8.274776262357339
54.0,2,21.995387650486464,8,119.0,4.407407407407407,7.819487118164382
55.0,0,16.826500756030416,8,127.0,4.703703703703703,7.325520650149438
56.0,1,9.795756365477041,9,136.0,5.230769230769231,7.072588778762067
57.0,1,11.616788950496895,10,146.0,5.84,6.6547343184257235
58.0,0,7.89495421057609,11,157.0,6.28,6.473765630154812
59.0,1,8.550112014698687,12,169.0,7.041666666666667,5.907067526835387
60.0,2,11.577416971655362,12,181.0,8.227272727272727,4.905075529807477
61.0,0,17.9327981451203,13,194.0,8.083333333333334,4.961584313052982
62.0,2,22.077818235151277,13,207.0,9.409090909090908,3.35362154192666
63.0,2,15.130838574375673,14,221.0,10.045454545454545,2.7859251467522985
64.0,0,6.220698979603589,16,237.0,9.875,3.235039829222922
65.0,0,4.13146554271644,16,253.0,10.541666666666666,3.0879296172270454
66.0,0,4.833319370753823,18,271.0,11.291666666666666,3.1556703758147875
67.0,0,2.698522618532203,18,289.0,12.041666666666666,3.1331306034190973
68.0,0,2.0245857325165155,18,307.0,12.791666666666666,3.1143531737850796
69.0,0,7.713107908637041,18,325.0,13.541666666666666,2.857708766006802
70.0,0,16.457841825775894,18,343.0,14.291666666666666,2.23352339257761
71.0,0,23.309187528008284,18,361.0,15.041666666666666,1.262307245577265
72.0,0,18.241011219278008,19,380.0,15.833333333333334,0.5022651114406812
73.0,0,7.807946956413899,20,400.0,13.333333333333334,2.985070190605415
74.0,0,8.62321393344304,22,422.0,12.411764705882353,3.84866650906514
75.0,0,6.514127825271338,23,445.0,12.36111111111111,4.254470424421314
76.0,0,6.351580345020553,24,469.0,13.027777777777779,4.240061913550095
77.0,0,7.6089917526401925,24,493.0,13.694444444444445,4.305665143960734
78.0,0,8.477756587820675,24,517.0,14.36111111111111,4.3095247873870655
79.0,0,15.992407436516233,22,415.0,11.527777777777779,4.209001915147846
80.0,0,21.04680030745989,22,437.0,12.13888888888889,3.9258631918188596
81.0,0,32.35787358613733,22,459.0,12.75,3.4048144376940233
82.0,0,27.98789892027044,22,481.0,13.36111111111111,2.8665561140329614
83.0,0,24.288899829523615,24,505.0,14.027777777777779,2.4582160196882197
84.0,0,24.53800933183645,26,531.0,13.973684210526315,2.6638102067621996
85.0,0,17.055068913758582,28,559.0,13.30952380952381,3.2453154179058497
86.0,0,16.12329564560102,28,587.0,13.976190476190476,2.8614274263439206
87.0,0,12.078274039386944,28,530.0,12.619047619047619,2.8824394155775024
88.0,0,15.067890745677428,26,475.0,11.30952380952381,2.9886716592638076
89.0,0,25.6457864425985,25,435.0,10.357142857142858,2.794580271144613
90.0,0,33.748715470579214,24,396.0,9.428571428571429,2.6546240887013695
91.0,0,24.981030723635293,22,364.0,8.666666666666666,2.797111261657199
92.0,0,30.600651186425395,22,334.0,7.9523809523809526,2.944676545134974
93.0,0,31.03111418413339,21,316.0,7.523809523809524,3.2638271049530965
94.0,0,27.630295668158197,20,298.0,6.7727272727272725,4.079652499661924
95.0,1,28.601629067596264,18,292.0,6.488888888888889,4.58493229026602
96.0,0,28.828371060471344,19,300.0,6.666666666666667,4.903811301138782
97.0,2,30.587865399484592,17,299.0,6.644444444444445,5.24690407074226
98.0,0,42.43321302305355,16,309.0,6.866666666666666,5.318869242561565
