sim_time,arrived_num,sys_tyre_pm,sys_stopped,sys_total_wait,sys_avg_wait,sys_avg_speed
1.0,0,0.0,0,0.0,0.0,14.50308625
2.0,0,6.201934050628914,0,0.0,0.0,13.034821216528542
3.0,0,5.17210056928452,0,0.0,0.0,12.954063943914454
4.0,0,8.731944079854731,0,0.0,0.0,13.273219632453234
5.0,0,5.016576170961994,0,0.0,0.0,13.315911455192493
6.0,0,4.260943863458211,0,0.0,0.0,13.323431994236595
7.0,0,3.931330098178199,0,0.0,0.0,13.485079226808432
8.0,0,7.514580811135257,0,0.0,0.0,13.264518595850413
9.0,0,7.969551026033589,0,0.0,0.0,12.8023018631214
10.0,0,15.136576770452015,0,0.0,0.0,11.889047388088862
11.0,0,24.37813575579157,0,0.0,0.0,10.561595758942927
12.0,0,28.93538076578862,0,0.0,0.0,8.860994167251894
13.0,0,27.106469971378665,0,0.0,0.0,8.178327212652233
14.0,0,21.909794491349185,4,4.0,0.2222222222222222,7.287679932290811
15.0,0,9.973763377106843,5,9.0,0.5,7.262114909887695
16.0,0,5.700303035102503,7,16.0,0.8888888888888888,7.233489252122663
17.0,0,5.289475280622732,7,23.0,1.2777777777777777,7.336419429823654
18.0,0,4.8372898789238965,8,31.0,1.7222222222222223,7.389071588302932
19.0,0,3.8613789435281287,8,39.0,2.1666666666666665,7.33675262321076
20.0,0,3.9106076801613012,8,47.0,2.611111111111111,7.300603726729905
21.0,1,4.574951129628211,8,55.0,3.235294117647059,6.877684896218624
22.0,0,6.966236290385963,8,63.0,3.3157894736842106,7.461134799894266
23.0,2,11.39908418881682,8,71.0,3.736842105263158,6.346909785608994
24.0,1,10.116850784739077,8,79.0,4.388888888888889,5.533946856026413
25.0,0,10.044295338890954,8,87.0,4.35,6.0722442488152035
26.0,0,6.403119299594062,9,96.0,4.8,6.056660482000514
27.0,0,6.45022123597233,10,106.0,5.3,6.23834491531041
28.0,0,3.8872268281085205,10,116.0,5.8,6.14883850732848
29.0,0,4.065062040526932,10,126.0,6.3,6.188399156507112
30.0,0,5.840646290522946,10,136.0,6.8,6.282645339486171
31.0,0,4.199253269693459,10,146.0,7.3,6.295302109647158
32.0,0,4.2301374322454155,10,156.0,7.090909090909091,7.18913282151234
33.0,0,7.349969175763372,10,166.0,6.916666666666667,7.315839096819221
34.0,1,13.596749175933025,10,176.0,7.6521739130434785,6.67497649435394
35.0,1,21.237937643968266,10,186.0,8.454545454545455,5.654870449971399
36.0,0,23.13310045763461,8,152.0,6.909090909090909,5.049888352230504
37.0,0,19.316126498075068,7,138.0,5.3076923076923075,6.478958756971478
38.0,1,17.82940870486587,7,144.0,5.333333333333333,6.807476010353736
39.0,1,17.919951412609308,8,152.0,5.846153846153846,6.962386196244517
40.0,0,22.138180682605956,8,160.0,6.153846153846154,7.325291543053903
41.0,0,22.334136392682773,8,168.0,6.461538461538462,7.451478465795755
42.0,0,25.032468437985486,8,176.0,6.769230769230769,7.379366995261306
43.0,0,26.098426554103806,9,185.0,6.607142857142857,7.777443601328891
44.0,0,24.563870897589823,7,133.0,4.433333333333334,8.013866981514372
45.0,0,19.241480462291747,5,82.0,2.7333333333333334,7.944574349329477
46.0,2,23.76558343517547,7,89.0,3.1785714285714284,7.619878247570955
47.0,0,29.622949824092153,8,97.0,3.4642857142857144,7.3755565824913845
48.0,0,30.203803539839853,8,105.0,3.75,7.062145594548248
49.0,0,24.47018286140527,8,113.0,3.7666666666666666,7.412212815588455
50.0,1,23.78273851673847,9,122.0,4.206896551724138,7.344532164125434
51.0,0,22.514571248884263,10,132.0,4.551724137931035,7.525835725275543
52.0,2,26.62942175062292,10,142.0,5.2592592592592595,7.079282166481791
53.0,0,21.699074117574995,10,152.0,5.241379310344827,7.3291148045537104
54.0,2,15.370699071118231,11,163.0,5.620689655172414,6.918212246153103
55.0,0,13.854524357534364,11,174.0,6.0,6.572208415628319
56.0,1,8.151507258770385,13,187.0,6.678571428571429,6.411423998920539
57.0,1,7.208287332047373,13,200.0,7.407407407407407,6.069097231881067
58.0,1,4.598190508570236,14,214.0,8.23076923076923,5.789822284902309
59.0,0,5.15143967008736,14,228.0,8.76923076923077,5.803397550623705
60.0,2,12.971155071246233,14,242.0,10.083333333333334,4.720453273835219
61.0,0,23.28033729976788,14,256.0,9.846153846153847,4.482655269549283
62.0,2,25.178263427150043,14,270.0,11.25,2.7730734548106954
63.0,0,13.463553607724927,15,285.0,10.961538461538462,3.1046742150182163
64.0,2,5.882225161902559,17,302.0,11.615384615384615,2.6254223991617067
65.0,0,4.361012110047808,18,320.0,12.307692307692308,2.5537126543314197
66.0,0,4.690380963451678,20,340.0,13.076923076923077,2.55500486063218
67.0,0,2.540276809657688,20,360.0,13.846153846153847,2.648331354839407
68.0,0,4.41182681918824,20,380.0,14.615384615384615,2.648076118294754
69.0,0,4.179434297416143,20,400.0,15.384615384615385,2.586087240381493
70.0,0,11.24910278078932,20,420.0,16.153846153846153,2.2614744107655342
71.0,0,23.483607172332846,20,440.0,16.923076923076923,1.358258750291194
72.0,0,21.836350952410037,20,460.0,17.692307692307693,0.5183990982754232
73.0,0,10.388537918349233,21,481.0,15.03125,2.614585894900368
74.0,0,5.465770532764432,22,503.0,13.972222222222221,3.4083119898362755
75.0,0,6.623261233010477,25,528.0,13.894736842105264,3.558708400280361
76.0,0,7.236367139221164,26,554.0,14.578947368421053,3.5872008879762487
77.0,0,9.243295510220502,26,580.0,15.263157894736842,3.6997190788699363
78.0,0,9.910961034472798,26,606.0,15.947368421052632,3.8704489278596896
79.0,0,10.042245978401965,24,500.0,13.157894736842104,3.896192409781481
80.0,0,21.09701310668724,24,524.0,13.789473684210526,3.676956028659557
81.0,0,28.836090208832392,24,548.0,14.421052631578947,3.264026637227242
82.0,0,22.385732222116744,24,572.0,15.052631578947368,2.9975506340831966
83.0,0,21.928476267409813,25,597.0,15.710526315789474,2.6694983017374425
84.0,0,21.469298573971628,27,624.0,15.6,2.893554340677114
85.0,0,24.469578684139474,28,652.0,14.818181818181818,3.4621625862465417
86.0,0,22.119590102981054,31,683.0,15.522727272727273,3.170749056722506
87.0,0,18.311655582245717,29,615.0,13.977272727272727,3.0938449311463145
88.0,0,19.593555669705136,28,556.0,12.636363636363637,3.0323501034409515
89.0,0,29.491918458807618,27,498.0,11.318181818181818,2.8749132376191837
90.0,0,30.378914192060297,26,454.0,10.318181818181818,2.854606933916284
91.0,0,26.21459130685949,25,411.0,9.340909090909092,3.1241164729971413
92.0,0,30.565991302521642,24,378.0,8.590909090909092,3.318813548187521
93.0,2,30.241988034838695,23,347.0,8.261904761904763,3.0920969359212878
94.0,0,31.819481555460605,21,328.0,7.454545454545454,3.805000388440145
95.0,2,26.070983524682664,21,330.0,7.5,4.027019635035083
96.0,0,26.427553394947424,21,317.0,7.204545454545454,4.399631490592805
97.0,0,35.10796886315028,20,324.0,7.043478260869565,5.169957746232815
98.0,0,42.116576889036054,18,317.0,6.891304347826087,5.320867738969905
99.0,0,38.406919084057286,17,319.0,6.934782608695652,5.473605912920581
100.0,2,36.12005874882261,15,322.0,7.318181818181818,5.582448920325908
101.0,0,25.7611628823585,15,335.0,7.613636363636363,5.97164930798613
102.0,0,23.27893234752176,14,348.0,7.909090909090909,6.458616273486743
103.0,1,26.67006845760304,14,362.0,8.418604651162791,6.579848294027592
104.0,3,24.882716025708664,14,376.0,8.952380952380953,6.737787615662266
105.0,0,32.902970508928775,14,390.0,8.863636363636363,6.912269189487916
106.0,1,30.986091331943257,14,404.0,9.395348837209303,6.742668607793265
107.0,2,25.06357854769561,14,418.0,10.195121951219512,6.367127849213506
108.0,0,23.467755100555717,16,434.0,10.585365853658537,6.590462901749405
109.0,0,18.56175893448363,16,450.0,10.0,7.363016385977278
110.0,1,23.895778053146238,16,466.0,10.130434782608695,7.6648781192079944
111.0,3,19.278729928603006,16,482.0,11.209302325581396,7.397652563173226
112.0,0,18.03684398581369,16,498.0,11.581395348837209,7.646513403921084
113.0,0,17.62977085130409,16,514.0,11.953488372093023,7.638839634124019
114.0,1,17.08281367304223,16,530.0,12.619047619047619,7.58375109782884
115.0,1,18.54223566035276,16,546.0,12.69767441860465,7.659285841776604
116.0,2,20.047655441357428,16,562.0,13.069767441860465,7.604653180125697
117.0,0,24.364703505529935,16,578.0,13.44186046511628,7.374735726979108
118.0,2,23.807898240440217,16,594.0,14.487804878048781,6.964719894633648
119.0,1,22.321619614861127,18,612.0,15.3,6.566136614909828
120.0,2,21.301167671451562,18,630.0,16.57894736842105,5.8905889331778
121.0,0,19.96048709748908,19,649.0,16.225,6.0107524095766145
122.0,1,16.45253004538828,17,523.0,13.41025641025641,5.704980987407663
123.0,0,16.994171020995477,17,423.0,10.846153846153847,5.870427578554191
124.0,2,17.90352159785052,16,340.0,9.18918918918919,5.668458649354676
125.0,1,26.43657351814035,14,274.0,7.2105263157894735,6.06655272716045
126.0,2,31.59375759329003,12,226.0,5.947368421052632,5.855059984358452
127.0,1,50.473055819504424,10,198.0,5.351351351351352,5.461133278234582
128.0,1,42.062933564593415,9,189.0,5.25,5.228226682480763
129.0,2,35.46411538531434,10,199.0,5.852941176470588,4.79923021103125
130.0,1,30.726134723911873,10,123.0,3.727272727272727,4.687118970264803
131.0,1,29.04877913813742,9,49.0,1.53125,4.630876683445226
132.0,0,25.64720401896977,8,37.0,1.15625,4.690906788727416
133.0,0,24.584205980685304,8,26.0,0.7647058823529411,5.488562543684352
134.0,0,30.89997485569242,8,34.0,1.0,5.547305226298057
135.0,0,37.09438696349909,10,44.0,1.2222222222222223,5.932440982272406
136.0,1,33.375411072021436,11,55.0,1.4864864864864864,5.7715912306626675
137.0,1,30.308901851913625,11,66.0,1.8333333333333333,5.455186957965201
138.0,0,20.188053316989684,15,81.0,2.25,5.620305702461135
139.0,0,17.75502950650001,16,97.0,2.6944444444444446,5.697749064658681
140.0,0,15.575377987716246,19,116.0,3.2222222222222223,5.661760229752362
141.0,2,17.104123833098285,19,135.0,3.9705882352941178,5.226120131135036
142.0,1,9.739632742072601,19,154.0,4.666666666666667,4.806958166101375
143.0,0,13.769628295263445,20,174.0,5.2727272727272725,4.518299464204884
144.0,0,15.909942337363784,20,194.0,5.878787878787879,4.142390901216098
145.0,3,17.53504227605602,22,216.0,6.0,4.62625736755078
146.0,0,18.632397519923337,22,238.0,5.95,5.000119468093559
147.0,2,9.969876981881223,24,262.0,6.55,4.829566966908656
148.0,1,11.532642620104324,24,286.0,7.333333333333333,4.575554343635474
149.0,1,6.86202155907593,24,310.0,8.157894736842104,4.345068797121335
150.0,1,5.205963245322563,25,335.0,9.054054054054054,4.250516262851983
151.0,0,15.57699290977833,25,360.0,9.72972972972973,4.03027473141371
152.0,0,19.798367482851667,25,385.0,10.405405405405405,3.579821855249473
153.0,0,24.958802820643623,25,410.0,11.08108108108108,3.075574002362478
154.0,0,28.742840062470318,25,435.0,11.756756756756756,2.3622079293117366
155.0,0,20.261304824546386,26,461.0,12.45945945945946,1.9245215070937087
156.0,0,15.450430853023411,29,490.0,12.564102564102564,2.2739904511763975
157.0,0,10.20808606054854,30,520.0,12.093023255813954,3.1011788083089873
158.0,0,8.786935521719311,32,552.0,12.837209302325581,3.044625138251991
159.0,0,5.102614566290381,33,585.0,13.604651162790697,3.0815107057795674
160.0,0,7.514920737631481,33,618.0,14.372093023255815,2.9980213353854577
161.0,0,8.226245293860254,33,651.0,15.13953488372093,2.8415417283337434
162.0,0,20.545767372403905,33,684.0,15.906976744186046,2.454165881233252
163.0,0,25.10953415898205,33,717.0,16.674418604651162,1.888257763637545
164.0,0,19.016874323244263,33,750.0,17.441860465116278,1.5197695539165181
165.0,0,15.911249401465724,34,771.0,17.930232558139537,1.364374721659451
166.0,0,7.005212167226999,34,805.0,17.88888888888889,1.9235242552411598
167.0,0,5.363118006317329,37,842.0,17.914893617021278,2.2818201441186035
168.0,1,7.131831227379711,37,879.0,19.108695652173914,2.1658935566819464
169.0,2,5.653953665802758,37,916.0,19.91304347826087,2.315462661070259
170.0,1,8.938679677888206,37,953.0,21.177777777777777,2.1311831031894246
171.0,0,16.050365832982557,37,990.0,22.0,1.9752441806508994
172.0,0,18.40449675141093,37,1027.0,22.822222222222223,1.6018059942581078
173.0,0,17.24691197654358,35,973.0,21.622222222222224,1.4574121538722717
174.0,0,21.90730730330808,34,920.0,20.444444444444443,1.2824013427448524
175.0,0,20.31012877835218,33,879.0,19.533333333333335,1.2944626702385134
176.0,0,21.679280172045225,33,840.0,17.872340425531913,1.9564422532706625
177.0,0,15.973224532840737,31,809.0,16.510204081632654,2.499348925334456
178.0,0,21.090398155888263,31,781.0,15.938775510204081,2.810877349435469
179.0,1,30.504719810566186,29,764.0,15.916666666666666,2.8914483997929064
180.0,1,35.949564097468645,28,770.0,16.382978723404257,2.780530820229941
181.0,0,36.368318997756774,26,756.0,14.823529411764707,3.713997325276359
182.0,0,32.22765050774271,25,749.0,14.132075471698114,4.1300944628842275
183.0,0,26.413400888200535,25,749.0,14.132075471698114,4.458127387762332
184.0,0,29.42324759839989,24,756.0,14.264150943396226,4.812729452810995
185.0,0,28.4448411185013,23,772.0,14.566037735849056,5.192203216396253
186.0,0,36.58146628090959,21,786.0,14.830188679245284,5.505644413893635
187.0,0,37.52761019331217,19,798.0,14.50909090909091,6.07066479549325
188.0,2,39.16261085096748,20,818.0,14.872727272727273,6.2007067127627025
189.0,2,35.847126005191456,21,839.0,15.830188679245284,6.034689041708565
190.0,0,44.67356050801467,21,860.0,16.22641509433962,6.1527005624477145
191.0,0,37.717506743799234,21,881.0,16.62264150943396,6.080263337133677
192.0,2,34.03005160977901,21,902.0,17.686274509803923,5.963190740942203
193.0,2,28.649173612405683,21,923.0,18.098039215686274,6.023733103803794
194.0,0,25.657824715880032,21,944.0,18.50980392156863,6.059721342671581
195.0,1,25.49748421600288,22,966.0,19.32,6.080922103622019
196.0,3,22.110549069857125,23,989.0,21.04255319148936,5.680833062639963
197.0,0,22.017431113595265,24,1013.0,20.6734693877551,6.115515872918525
198.0,2,21.11466713778649,24,1037.0,21.163265306122447,5.7972340710895995
199.0,0,18.014937236505265,26,1063.0,21.693877551020407,5.594239445163136
200.0,0,13.851772687422606,26,1089.0,22.224489795918366,5.659914936754357
201.0,3,12.594428409307843,26,1115.0,24.23913043478261,5.2337711386616945
202.0,1,9.044481608293765,26,1141.0,25.355555555555554,5.105297443764644
203.0,1,7.994334134692829,27,1168.0,26.545454545454547,4.878622535306143
204.0,1,6.664585393730882,27,1195.0,27.790697674418606,4.741342548473382
205.0,0,7.731747476538088,27,1222.0,27.155555555555555,5.1848717827803465
206.0,1,9.879973538818124,27,1249.0,28.386363636363637,4.887183007022568
207.0,1,11.36940043657753,27,1276.0,28.355555555555554,5.065565298050935
208.0,1,24.686368238306596,25,1148.0,24.956521739130434,4.891095877246642
209.0,0,32.47009448738909,23,1020.0,22.17391304347826,4.66273012657126
210.0,1,32.34919290066934,22,891.0,19.8,4.341333926912423
211.0,2,24.70598825468669,20,762.0,17.72093023255814,4.033733774313015
212.0,0,24.7921839541189,19,635.0,14.767441860465116,4.3426213971043275
213.0,2,21.120788105121786,19,512.0,12.487804878048781,4.381968580835653
214.0,1,27.64301256799501,18,400.0,10.0,4.517227033311478
215.0,2,23.674716837568745,16,309.0,8.131578947368421,4.11428862950027
216.0,1,33.501463743825404,13,193.0,5.216216216216216,3.9801433211629536
217.0,1,32.882116930970355,9,93.0,2.2142857142857144,5.075235275828401
218.0,0,37.14532333729452,10,88.0,1.9130434782608696,5.654487070529603
219.0,0,39.620376218729405,10,68.0,1.4166666666666667,5.668945359939175
220.0,0,42.06362700919505,9,49.0,1.0208333333333333,5.559949483775426
221.0,0,40.02708680690029,12,52.0,1.0833333333333333,5.6539154062323105
222.0,0,36.151906706117785,13,65.0,1.3541666666666667,5.605549132967215
223.0,1,28.9096757119406,15,80.0,1.702127659574468,5.5689478953664615
224.0,1,19.552871446978262,17,97.0,2.108695652173913,5.411343963429073
225.0,2,19.832302747387597,18,115.0,2.6136363636363638,4.9041506059956745
226.0,0,22.42618386048528,20,135.0,3.0681818181818183,4.820056175356147
227.0,1,26.498484246449955,21,156.0,3.627906976744186,4.137311010557545
228.0,0,26.24589363678668,23,179.0,3.977777777777778,4.03773076539045
229.0,1,24.734853230373677,25,204.0,4.25,3.937009624870049
230.0,0,20.205197111218535,26,230.0,4.791666666666667,3.5634674679113423
231.0,0,14.257257456516783,29,259.0,5.395833333333333,3.5140576279400766
232.0,3,6.088489484355323,32,291.0,6.466666666666667,2.880139463319189
233.0,0,11.787131110245573,34,325.0,7.222222222222222,2.741199914128077
234.0,0,13.500923290392905,35,360.0,8.0,2.577151079357133
235.0,0,15.857910378991054,35,395.0,8.777777777777779,2.3223189078150877
236.0,1,18.929974321369805,37,432.0,9.818181818181818,1.6244750889775836
237.0,0,14.474565086429847,37,469.0,10.659090909090908,1.3288669356942857
238.0,2,9.921416237413375,37,506.0,11.5,1.126488326806748
239.0,0,6.1506868465356055,39,545.0,11.847826086956522,1.4639833099455775
240.0,0,1.9907151938080738,39,584.0,12.695652173913043,1.4469231444938595
241.0,1,2.3841978480882915,40,624.0,13.27659574468085,1.722974244641525
242.0,0,5.059733121748268,41,665.0,14.148936170212766,1.671369846008565
243.0,0,8.648526010446975,41,706.0,15.02127659574468,1.5247060740151006
244.0,0,21.46266349532886,41,747.0,15.893617021276595,1.0805156697090044
245.0,0,20.285369485126648,41,788.0,16.76595744680851,0.6489120636424797
246.0,0,19.41801788113832,41,829.0,17.638297872340427,0.23576274702251548
247.0,0,6.716172046750746,41,870.0,18.51063829787234,0.0928654694320741
248.0,0,3.7730466512763736,45,915.0,18.6734693877551,0.520587151265941
249.0,0,2.0994258912314283,46,961.0,18.84313725490196,0.8162623029779925
250.0,0,2.210337384129498,47,1008.0,19.764705882352942,0.7745438029000804
251.0,0,8.184764527763077,45,1015.0,19.901960784313726,0.9318871948723954
252.0,0,7.481295856208112,45,1060.0,20.784313725490197,1.0593896147861104
253.0,0,12.734205521879831,45,1105.0,20.09090909090909,2.053131990474878
254.0,0,19.371203108567983,45,1150.0,20.17543859649123,2.1793993812779733
255.0,0,29.25122489252676,45,1195.0,20.964912280701753,1.8149561738122095
256.0,0,25.559560524847875,46,1241.0,21.771929824561404,1.688370799274704
257.0,0,13.15888106383672,46,1287.0,22.57894736842105,1.4927479291495995
258.0,0,9.321390454418932,48,1335.0,23.42105263157895,1.4288409001221762
259.0,0,6.3709214187014815,48,1288.0,21.83050847457627,1.9403962178130694
260.0,0,9.414115611158122,47,1250.0,20.491803278688526,2.3232213785442086
261.0,0,19.67420365983599,45,1215.0,19.918032786885245,2.3755429063010864
262.0,0,32.67778076495283,43,1184.0,19.40983606557377,2.345312372889103
263.0,0,44.083832647417886,41,1161.0,19.0327868852459,2.1775401926588365
264.0,0,48.75261106179543,40,1145.0,18.770491803278688,2.0726390896618225
265.0,0,42.396161996156366,38,1133.0,18.274193548387096,2.196784747294262
266.0,1,28.44189909286403,36,1127.0,18.177419354838708,2.3664047103125654
267.0,0,28.33926343564247,39,1147.0,18.5,2.5615716572548313
268.0,1,30.01280096139652,38,1148.0,18.81967213114754,2.6210894099745414
269.0,0,34.25844130002807,39,1176.0,18.666666666666668,3.2002859979225793
270.0,0,25.730681662404752,38,1190.0,18.307692307692307,3.704008360785065
271.0,0,38.169207176467026,36,1210.0,18.615384615384617,3.875336455227162
272.0,0,41.90068974328186,35,1236.0,19.015384615384615,3.9134339842717973
273.0,1,39.43362579591594,35,1271.0,19.859375,3.8047977151647228
274.0,2,31.596513061102236,35,1301.0,20.983870967741936,3.805843516254867
275.0,0,23.02349185201886,34,1334.0,21.516129032258064,4.056643235605919
276.0,1,25.82450352047171,34,1368.0,22.42622950819672,4.221025639596554
277.0,2,22.995017297665324,34,1402.0,22.983606557377048,4.503991876966017
278.0,0,25.174446669040968,34,1436.0,23.540983606557376,4.814862394156422
279.0,3,27.215930905518434,34,1470.0,24.5,4.674471734228176
280.0,0,28.736626768690687,34,1504.0,24.258064516129032,4.80330390249068
281.0,0,23.674282221361366,35,1539.0,24.822580645161292,4.823038075713887
282.0,1,19.501001237612915,35,1574.0,25.80327868852459,4.754544612126083
283.0,1,16.07598054901073,36,1610.0,26.833333333333332,4.790027676776244
284.0,1,10.604754821827532,36,1646.0,27.89830508474576,4.772454856912623
285.0,3,9.72304421060664,36,1682.0,30.035714285714285,4.376602643651757
286.0,1,10.628324556364081,36,1718.0,31.236363636363638,4.3023485556956755
287.0,0,8.755908899517648,36,1754.0,31.89090909090909,4.37159148486067
288.0,0,9.96465149203138,36,1790.0,32.54545454545455,4.362723424825103
289.0,2,9.706470259216651,36,1826.0,30.949152542372882,4.935945001521919
290.0,1,10.168179649142772,36,1862.0,30.032258064516128,5.231925782906406
291.0,0,19.810342778545465,36,1898.0,29.65625,5.171269482123845
292.0,2,23.93714119135173,36,1934.0,31.193548387096776,4.831960722428329
293.0,0,18.532175087543273,37,1971.0,31.79032258064516,4.73566741171484
294.0,2,20.03189051034842,35,1853.0,30.883333333333333,4.424628996531714
295.0,1,21.089433985734146,35,1737.0,29.440677966101696,4.430100354683986
296.0,3,16.43490678713933,33,1620.0,28.928571428571427,4.075348056738359
297.0,1,25.6787062546379,32,1502.0,27.30909090909091,3.9779149409401184
298.0,1,27.3255188432102,30,1384.0,25.62962962962963,3.984079566881371
299.0,0,46.28268728599083,28,1264.0,23.40740740740741,3.926106292746289
300.0,2,58.26773116313716,27,1145.0,21.203703703703702,3.3411775436896245
301.0,0,55.73035779596517,27,1098.0,18.93103448275862,3.1765881578758424
302.0,0,44.71558842263682,24,902.0,15.551724137931034,2.923360209643989
303.0,0,42.60495322177955,28,789.0,13.60344827586207,2.8399839754494836
304.0,1,31.16720785488225,26,663.0,11.631578947368421,2.827614512534094
305.0,1,34.49177751721781,24,539.0,9.625,2.854781317166053
306.0,0,35.626899921115964,25,424.0,7.571428571428571,3.170055998198065
307.0,0,34.63410197915292,24,330.0,5.892857142857143,3.376605908233746
308.0,0,35.675287308848965,23,254.0,4.535714285714286,3.5970178396317896
309.0,2,40.59225986809881,23,201.0,3.7222222222222223,3.323697613080961
310.0,0,38.80010148489085,23,224.0,4.0,3.688500109017188
311.0,2,32.435062009710634,23,189.0,3.375,3.483321939661444
312.0,0,22.44037671602755,22,175.0,3.125,3.376458134858582
313.0,0,17.315755328563434,23,181.0,3.232142857142857,3.332259534392476
314.0,0,20.650877838341657,26,207.0,3.6315789473684212,3.290602351253165
315.0,2,16.829691296379274,27,233.0,4.160714285714286,2.7669370062547154
316.0,0,21.437649209819334,32,265.0,4.732142857142857,2.5754339480245143
317.0,2,18.580363641637053,33,298.0,5.518518518518518,1.8667810221132153
318.0,0,17.901320244773792,34,332.0,6.148148148148148,1.6171940210444982
319.0,1,15.368034604792102,37,369.0,6.962264150943396,1.1343872364216419
320.0,1,7.901629299207791,39,408.0,7.555555555555555,1.2675379931709656
321.0,0,11.71457262883292,40,446.0,7.964285714285714,1.4767734726634445
322.0,1,10.004566378114133,43,487.0,8.854545454545455,1.11613302718515
323.0,1,6.446891172891111,43,529.0,9.796296296296296,0.934838286823052
324.0,0,3.3994564163814447,46,575.0,10.648148148148149,0.9165069522519552
325.0,0,4.150948316522479,47,622.0,10.724137931034482,1.3896466506083667
326.0,0,8.714568832282534,47,667.0,11.116666666666667,1.4695282218597001
