sim_time,arrived_num,tyre_pm,stopped,total_wait,avg_wait,avg_speed
1.0,0,0.0,0,0.0,0.0,14.62366875
2.0,0,4.3183321818243705,0,0.0,0.0,13.145509836606244
3.0,0,4.10069965613075,0,0.0,0.0,12.85159476617587
4.0,0,4.350357674771148,0,0.0,0.0,13.135993053858906
5.0,0,7.63754627847614,0,0.0,0.0,13.56486564914672
6.0,0,3.6608679779049,0,0.0,0.0,13.445466684335235
7.0,0,4.330343528173339,0,0.0,0.0,13.348389611432475
8.0,0,4.58279214251532,0,0.0,0.0,13.366548937979255
9.0,0,10.638491005273352,0,0.0,0.0,12.779463656599473
10.0,0,17.16498976385489,0,0.0,0.0,11.517614790874553
11.0,0,27.534315845915877,0,0.0,0.0,9.469803240564685
12.0,0,26.265052030934804,0,0.0,0.0,8.788152318288725
13.0,0,24.233419589457807,1,1.0,0.05555555555555555,8.434421508834108
14.0,0,17.414076887892914,4,5.0,0.2777777777777778,7.9656535962024195
15.0,0,10.779137127068543,7,12.0,0.6666666666666666,7.852259347586743
16.0,0,5.277001194421974,7,19.0,1.0555555555555556,7.73814884104548
17.0,0,4.727686660365714,7,26.0,1.4444444444444444,7.7316578586116185
18.0,0,4.141635701970197,8,34.0,1.8888888888888888,7.746508557797788
19.0,0,3.27074973457804,8,42.0,2.3333333333333335,7.796693903209294
20.0,0,5.176709938497788,8,50.0,2.7777777777777777,7.723505359872438
21.0,0,3.607577991648946,8,58.0,3.2222222222222223,7.749670009137666
22.0,1,8.948992481853054,8,66.0,3.473684210526316,7.642651217632104
23.0,0,11.449062389912577,8,74.0,3.5238095238095237,7.469917020530587
24.0,1,12.537249117760528,8,82.0,4.1,6.741960662503951
25.0,1,8.465603107325004,9,91.0,4.333333333333333,6.906328537872184
26.0,1,4.912942059523491,10,101.0,5.05,6.635813428479613
27.0,0,6.072442947692478,10,111.0,5.55,6.629610723819793
28.0,1,5.008972710987242,10,121.0,6.368421052631579,6.162744479863082
29.0,0,4.3059839479206,10,131.0,6.894736842105263,6.142245662128241
30.0,0,4.872785072678838,10,141.0,7.421052631578948,6.025354703261055
31.0,0,3.8848470744597865,10,151.0,7.947368421052632,6.186973577693462
32.0,0,6.040077885466861,10,161.0,7.666666666666667,6.888512482093786
33.0,1,6.5794789506449725,10,171.0,7.7727272727272725,6.609535967465615
34.0,1,15.907692499839436,10,181.0,8.619047619047619,5.892267858837773
35.0,0,16.83891502891575,10,191.0,9.095238095238095,5.40166776723071
36.0,0,22.17098672048307,8,156.0,7.428571428571429,5.166877925783427
37.0,0,14.450347303582163,8,141.0,5.64,6.881137473925024
38.0,1,14.981767539962922,7,147.0,5.653846153846154,7.480624580719626
39.0,0,18.806328363092103,7,154.0,5.923076923076923,7.879873973886725
40.0,0,16.574627647321314,7,161.0,6.1923076923076925,8.363312409823484
41.0,0,21.899050222614378,7,168.0,6.461538461538462,8.691100184394172
42.0,0,27.366206323371735,7,175.0,6.730769230769231,8.821219658618478
43.0,0,22.183812002443055,7,182.0,6.5,9.235072604682431
44.0,2,32.904223670287855,6,129.0,4.607142857142857,8.876736725700693
45.0,0,36.86017045172728,4,76.0,2.7142857142857144,8.364110080564993
46.0,0,39.67500365556748,5,81.0,2.892857142857143,7.901260353656993
47.0,1,32.31312884510294,6,87.0,3.2222222222222223,7.270729992462851
48.0,0,24.033793269927855,6,93.0,3.4444444444444446,7.123654443931759
49.0,0,23.62435848795443,7,100.0,3.4482758620689653,7.964160899584913
50.0,2,23.170154808437534,8,108.0,4.0,7.8463020488379795
51.0,0,26.95033144573156,8,116.0,4.296296296296297,7.9292972558244585
52.0,2,26.241402309537346,9,125.0,5.0,7.2291122554338685
53.0,0,25.840620057433345,9,134.0,4.962962962962963,7.5208806684564085
