sim_time,arrived_num,sys_tyre_pm,sys_stopped,sys_total_wait,sys_avg_wait,sys_avg_speed
1.0,0,0.0,0,0.0,0.0,12.80693875
2.0,0,4.375567332026547,0,0.0,0.0,11.085284108357826
3.0,0,3.797824125364426,0,0.0,0.0,10.853856145035332
4.0,0,8.802537148032096,0,0.0,0.0,11.321073323496144
5.0,0,7.568693108609057,0,0.0,0.0,11.46170574372215
6.0,0,2.98837969532374,0,0.0,0.0,11.552436860650582
7.0,0,5.195559115017099,0,0.0,0.0,11.519188683537337
8.0,0,4.874874408172733,0,0.0,0.0,11.879463557246355
9.0,0,5.753973125815577,0,0.0,0.0,11.861422263924084
10.0,0,7.756884504581187,0,0.0,0.0,11.591317121685037
11.0,0,14.313718916976233,0,0.0,0.0,10.623711427446404
12.0,0,21.03579338638885,0,0.0,0.0,10.08282549846609
13.0,0,26.909753053954198,1,1.0,0.05555555555555555,9.413799637393574
14.0,0,25.791741268402887,1,2.0,0.1111111111111111,8.205716689696708
15.0,0,21.496310686847874,4,6.0,0.3333333333333333,7.490869831224787
16.0,0,10.257386624915027,5,11.0,0.6111111111111112,7.233879664317566
17.0,0,7.475176957398333,6,17.0,0.9444444444444444,7.259187073940156
18.0,0,3.332912138272128,8,25.0,1.3888888888888888,7.221982523522391
19.0,0,4.731072482823314,8,33.0,1.8333333333333333,7.024319353418844
20.0,0,4.025990302431733,8,41.0,2.2777777777777777,7.208099772282556
21.0,0,6.97603940317697,8,49.0,2.7222222222222223,7.022885701229715
22.0,0,7.635205340039841,8,57.0,2.85,7.439347112221261
23.0,0,12.140523643616854,8,65.0,2.9545454545454546,7.368440194675586
24.0,0,13.828919450513666,8,73.0,3.3181818181818183,6.857504057723602
25.0,0,11.676238954639455,9,82.0,3.4166666666666665,7.503806295721965
26.0,3,5.819106207416836,9,91.0,4.333333333333333,6.5120123853549865
27.0,0,5.344909876532551,10,101.0,4.809523809523809,6.7538889696884965
28.0,1,3.977268654753515,10,111.0,5.55,6.3580344437553915
29.0,0,5.194922865010492,10,121.0,6.05,6.455092712348272
30.0,0,5.0940512593849725,10,131.0,6.55,6.3315094833558945
31.0,0,4.779715064564913,10,141.0,7.05,6.393024160757703
