sim_time,arrived_num,sys_tyre_pm,sys_stopped,sys_total_wait,sys_avg_wait,sys_avg_speed
1.0,0,0.0,0,0.0,0.0,13.59159375
2.0,0,6.589393251412551,0,0.0,0.0,11.812213755228749
3.0,0,8.809298185072837,0,0.0,0.0,11.553158921256077
4.0,0,8.8432475581733,0,0.0,0.0,12.134421261012166
5.0,0,9.440426053277983,0,0.0,0.0,12.3659668512865
6.0,0,5.751345006812834,0,0.0,0.0,12.40404876193842
7.0,0,5.627773315406387,0,0.0,0.0,12.65726068132692
8.0,0,3.8782986681067246,0,0.0,0.0,12.703836022352151
9.0,0,5.481885667185084,0,0.0,0.0,12.594877797271174
10.0,0,12.242088357469617,0,0.0,0.0,12.27616618271737
11.0,0,20.04436852884954,0,0.0,0.0,10.824446069011989
12.0,0,30.08213533325656,0,0.0,0.0,9.33580074814917
13.0,0,30.69122440734291,0,0.0,0.0,8.435385495875524
14.0,0,19.90486763482622,1,1.0,0.05555555555555555,7.450989166469967
15.0,0,12.295179572881894,3,4.0,0.2222222222222222,7.260171731719307
16.0,0,6.034565872552951,6,10.0,0.5555555555555556,7.124127309710322
17.0,0,6.26593803012866,7,17.0,0.9444444444444444,7.259542808884395
18.0,0,6.685779253640745,8,25.0,1.3888888888888888,7.208029706268708
19.0,0,6.418354348497121,8,33.0,1.8333333333333333,7.177141444297559
20.0,0,5.215115393517785,8,41.0,2.2777777777777777,7.297097742047445
21.0,0,4.856829831662125,8,49.0,2.7222222222222223,7.123442449628135
22.0,0,7.025052680799058,8,57.0,2.85,7.475471822263809
23.0,1,7.258934815041824,8,65.0,3.0952380952380953,7.230139869069363
24.0,0,15.1776723051553,8,73.0,3.4761904761904763,6.709054687419619
25.0,1,9.320043504658624,9,82.0,3.727272727272727,6.823081500816693
26.0,0,6.339654916706584,9,91.0,4.136363636363637,6.856970704692883
27.0,2,4.208780453518187,10,101.0,5.05,6.391653176762494
28.0,0,4.425913300939268,10,111.0,5.55,6.421625093057131
29.0,0,2.9922038342236754,10,121.0,6.05,6.4177178090214
30.0,0,6.613572705980334,10,131.0,6.55,6.6269817806497455
31.0,1,4.981765260355319,10,141.0,7.421052631578948,5.926046730184411
32.0,0,4.20988202753675,10,151.0,7.190476190476191,6.639890780094579
33.0,0,9.238803603686394,10,161.0,7.0,6.5957430949842335
34.0,0,13.386494434643849,10,171.0,7.434782608695652,6.240380731730619
35.0,2,19.119313669687543,10,181.0,8.619047619047619,4.992307548868505
36.0,0,17.404379136498925,9,149.0,7.095238095238095,4.684030760977789
37.0,1,15.94863889072681,9,136.0,5.666666666666667,5.853841701272823
38.0,0,16.440891217105772,8,143.0,5.5,6.484601606037168
39.0,0,16.039509679166613,8,151.0,5.8076923076923075,6.875795325809841
40.0,0,17.301653183621156,8,159.0,6.115384615384615,7.240375450401487
41.0,0,20.20960138374835,8,167.0,6.423076923076923,7.788271797304666
42.0,0,21.586675668095346,8,175.0,6.730769230769231,7.781810375943378
43.0,0,20.766983948183572,8,183.0,6.535714285714286,7.950396233816576
44.0,1,23.937728525153886,6,132.0,4.551724137931035,7.693882908271711
45.0,0,29.861762713791524,6,83.0,2.8620689655172415,7.264911320347907
46.0,1,27.975224140772802,7,90.0,3.2142857142857144,6.859668235388809
47.0,0,30.303140740581004,8,98.0,3.5,6.406195050034756
48.0,0,26.013533000490423,8,106.0,3.7857142857142856,6.25779429680688
49.0,0,21.289739396454472,9,115.0,3.8333333333333335,6.956540035256225
50.0,0,19.40848193441765,9,124.0,4.133333333333334,7.28835036911287
51.0,2,22.076160729110477,11,135.0,4.821428571428571,7.03311326897756
52.0,0,30.117948153592064,11,146.0,5.214285714285714,7.112981703648296
53.0,2,26.98677776394581,11,157.0,5.607142857142857,6.777044088622189
54.0,0,19.830530058141356,11,168.0,5.6,6.698620909310563
55.0,0,17.555872524788633,13,181.0,6.033333333333333,6.6807004292320205
56.0,0,8.168161157434085,13,194.0,6.466666666666667,6.644390661334901
57.0,1,11.467896496817117,14,208.0,7.172413793103448,6.248034210642048
58.0,0,10.775918053739693,15,223.0,7.689655172413793,6.062426777483614
59.0,4,15.569610343702536,15,238.0,9.52,4.212199491883546
60.0,0,11.0793040392121,15,253.0,10.12,3.9245436820864255
61.0,1,14.138281328984533,15,268.0,10.307692307692308,3.9231003180001602
62.0,0,12.887347615742435,17,285.0,10.961538461538462,3.4909543916036196
63.0,2,13.43362191709723,17,302.0,11.615384615384615,2.85924184591893
64.0,0,9.84230943299873,18,320.0,11.428571428571429,3.0440900252044223
65.0,0,4.859938593543018,18,338.0,12.071428571428571,2.920413848808328
66.0,1,4.713030583423817,20,358.0,13.25925925925926,2.7260570788908427
67.0,0,4.492811972225336,20,378.0,14.0,2.6613093063815465
68.0,0,6.774858298970324,21,399.0,14.777777777777779,2.6036841782946882
69.0,0,11.935908989045984,21,420.0,15.555555555555555,2.1805358479960977
70.0,0,16.759118423976236,21,441.0,16.333333333333332,1.5598277582192
71.0,0,17.535949610111587,21,462.0,17.11111111111111,0.9103481430298819
72.0,0,14.456452689723141,22,484.0,17.925925925925927,0.37492396933643224
73.0,0,6.40310494709501,24,508.0,15.393939393939394,2.6190188553026865
74.0,0,6.025527770068692,25,533.0,14.405405405405405,3.5877543233988307
75.0,0,6.702190634925583,27,560.0,14.35897435897436,3.7768476098243333
76.0,0,5.37621143229258,27,587.0,15.051282051282051,3.76271192330944
77.0,0,7.319643460196649,27,614.0,15.743589743589743,3.859668973636776
78.0,0,5.932513614957644,27,641.0,16.435897435897434,3.8553701242773966
79.0,0,15.030404624182012,25,538.0,13.794871794871796,3.745966806280252
80.0,0,22.114503865084725,25,563.0,14.435897435897436,3.6062823262614745
81.0,0,27.726115005664283,25,588.0,15.076923076923077,3.1301067840124177
82.0,0,25.067239448890135,26,614.0,15.743589743589743,2.780727850417894
83.0,0,32.19406491562325,26,640.0,16.41025641025641,2.1887097702679554
84.0,0,27.57071429227434,28,668.0,16.29268292682927,2.2466632456575573
85.0,0,20.79807963076983,31,699.0,15.533333333333333,2.7348144486354107
86.0,0,14.29964516789825,33,732.0,16.266666666666666,2.5604617314572313
87.0,0,16.17891778294403,32,671.0,14.911111111111111,2.521221057106059
88.0,0,16.739346966359754,32,611.0,13.577777777777778,2.50856320972521
89.0,0,24.53740164483643,30,564.0,12.533333333333333,2.5140478960172037
90.0,0,26.43508658508051,28,519.0,11.533333333333333,2.5768113577509033
91.0,0,29.601473809092482,27,485.0,10.777777777777779,2.7220444786515547
92.0,0,31.366362778539386,26,452.0,10.044444444444444,3.051618633439062
93.0,1,30.90912734080635,25,428.0,9.727272727272727,2.973477600012525
94.0,1,24.804099758724043,24,405.0,9.0,3.441191035931316
95.0,0,27.209382960148083,23,395.0,8.404255319148936,4.046258730336332
96.0,1,29.46475832662622,23,397.0,8.630434782608695,4.133967126585484
97.0,0,34.0138915901394,21,391.0,8.145833333333334,4.663992258679946
98.0,0,41.028969993216265,19,391.0,8.145833333333334,4.710171485538349
99.0,0,39.34765646675061,17,395.0,8.229166666666666,4.933394610242492
100.0,0,25.947224444063995,17,405.0,8.4375,5.15239521220946
101.0,1,26.110298237915288,16,420.0,8.936170212765957,5.4252037841313285
102.0,2,30.49918429202789,16,436.0,9.688888888888888,5.401123027099752
103.0,1,26.063638717930907,16,452.0,10.272727272727273,5.653949008444188
104.0,0,29.92104237792648,16,468.0,10.173913043478262,6.193398597296576
105.0,1,31.829181863520454,16,484.0,10.297872340425531,6.357203293639105
106.0,0,35.85138658408393,16,500.0,10.638297872340425,6.4281501144345246
107.0,1,30.954843307896486,16,516.0,11.217391304347826,6.5235911644742695
108.0,2,23.040474292831277,18,534.0,12.136363636363637,6.411779383754031
109.0,1,24.21934379159313,18,552.0,11.74468085106383,7.168956085184763
110.0,2,20.407276587182995,18,570.0,12.127659574468085,7.210809072842778
111.0,1,23.0774632293735,18,588.0,12.782608695652174,7.282426974519505
112.0,1,21.285399947625756,18,606.0,13.466666666666667,7.4036249552386035
113.0,0,13.331704108709442,18,624.0,13.866666666666667,7.48603205434158
114.0,2,13.5757523628783,18,642.0,14.930232558139535,7.3775595545281725
115.0,0,17.519331443546015,18,660.0,14.666666666666666,7.715756875358472
116.0,0,23.59655376977232,18,678.0,14.425531914893616,7.704537457666674
117.0,1,27.32683541878117,18,696.0,15.130434782608695,7.203541384877161
118.0,4,22.560099146354478,18,714.0,17.0,6.4608268832124445
119.0,0,22.38040503855438,20,734.0,17.476190476190474,6.223475357529354
120.0,1,17.668079520613567,20,754.0,18.390243902439025,5.858747965621873
121.0,1,16.05974432958174,22,776.0,18.476190476190474,5.818666426635864
122.0,2,17.190081777001737,20,648.0,16.2,5.295110870315709
123.0,0,23.47570541967055,19,534.0,13.35,5.285350470560688
124.0,2,28.665260503107195,17,439.0,11.552631578947368,4.7040142789791695
125.0,1,33.74717613088708,17,364.0,9.333333333333334,4.9946328077727875
126.0,2,32.407055277743346,15,309.0,7.923076923076923,4.885429076146857
127.0,1,38.16208725472542,13,271.0,7.131578947368421,4.6908202037473306
128.0,1,31.26408402389582,13,255.0,6.891891891891892,4.611406387624614
129.0,0,28.031512782322366,12,257.0,6.945945945945946,4.824322956041055
130.0,1,31.558436094548533,12,178.0,4.944444444444445,5.012539877875966
131.0,1,37.08886251560371,11,102.0,2.914285714285714,4.981975333359289
132.0,0,33.56332429196111,9,89.0,2.5428571428571427,5.27151117298559
133.0,0,33.88049449448201,8,79.0,2.135135135135135,5.837331470717088
134.0,0,38.905384514736085,11,90.0,2.4324324324324325,5.660367569739431
135.0,1,44.75558398571183,11,101.0,2.6578947368421053,5.624470834290155
136.0,0,38.335798790262714,11,112.0,2.8,5.738115146627929
137.0,1,25.511623232691534,14,126.0,3.230769230769231,5.668166476593993
