sim_time,arrived_num,sys_tyre_pm,sys_stopped,sys_total_wait,sys_avg_wait,sys_avg_speed
1.0,0,0.0,0,0.0,0.0,14.28172875
2.0,0,4.317786110169255,0,0.0,0.0,12.710059539802131
3.0,0,5.371456503705124,0,0.0,0.0,12.581848851638993
4.0,0,5.552658668460986,0,0.0,0.0,12.588551312876822
5.0,0,8.769049467817506,0,0.0,0.0,12.867430399857765
6.0,0,7.740175688005667,0,0.0,0.0,12.97520123580307
7.0,0,6.157371881647906,0,0.0,0.0,13.291872989356063
8.0,0,3.544604965171075,0,0.0,0.0,13.141122511316235
9.0,0,9.786603093259785,0,0.0,0.0,12.906636117814669
10.0,0,15.52697172313188,0,0.0,0.0,11.660839270731833
11.0,0,24.119706736501048,0,0.0,0.0,9.842040625848762
12.0,0,29.896554228829423,0,0.0,0.0,8.298625637776873
13.0,0,25.46947476500863,1,1.0,0.05555555555555555,7.451202504708639
14.0,0,19.900804556434665,3,4.0,0.2222222222222222,6.581753388858485
15.0,0,10.427019127852867,3,7.0,0.3888888888888889,6.592104652696246
16.0,0,8.731216491815287,6,13.0,0.7222222222222222,6.660890762403558
17.0,0,5.18884624410059,7,20.0,1.1111111111111112,6.698306883735994
18.0,0,6.859764601028574,8,28.0,1.5555555555555556,6.714831533495694
19.0,0,5.441599854841808,8,36.0,2.0,6.87267601936036
20.0,1,3.3055371726013463,8,44.0,2.588235294117647,6.427449959037873
21.0,0,3.2628903235258426,8,52.0,3.0588235294117645,6.381131647860961
22.0,0,5.251586208146399,8,60.0,3.1578947368421053,7.278547968369139
23.0,0,9.423952818065258,8,68.0,3.238095238095238,7.444935916258011
24.0,0,9.21365089391298,8,76.0,3.619047619047619,7.254208420443119
25.0,1,12.467560749542528,8,84.0,3.8181818181818183,7.390096020304495
26.0,1,14.335203481245008,8,92.0,4.380952380952381,6.6854609694942
27.0,0,7.605039323054319,9,101.0,4.809523809523809,6.670332943217814
28.0,0,4.6694958790661545,10,111.0,5.285714285714286,6.683115896371889
29.0,0,4.593996584985574,10,121.0,5.761904761904762,6.728402821934138
30.0,1,5.906700900943647,10,131.0,6.55,6.432983872728736
31.0,0,6.732889361912988,10,141.0,7.05,6.551924957906644
32.0,0,7.949621358002149,10,151.0,6.863636363636363,6.97669414859707
33.0,0,9.846275814848646,10,161.0,6.708333333333333,7.031441947658102
34.0,0,12.118229042178765,10,171.0,7.125,6.813536480875295
35.0,0,17.18499717356639,10,181.0,7.541666666666667,6.3757193924293105
36.0,2,17.062253031199663,8,146.0,6.636363636363637,5.584470307136112
37.0,1,15.193797798861967,7,134.0,5.36,6.65383363040133
38.0,1,17.24581447849512,6,139.0,5.346153846153846,7.083821198255048
39.0,0,21.37912681884692,7,146.0,5.615384615384615,7.4301820776484595
40.0,0,17.138843996824917,7,153.0,5.884615384615385,7.906207038024415
41.0,0,21.087216220215538,7,160.0,6.153846153846154,8.233204843965943
42.0,1,23.808012289930318,7,167.0,6.68,8.051064892441627
43.0,0,27.191913538438193,7,174.0,6.444444444444445,8.369492003024392
44.0,1,26.602441638858124,5,121.0,4.321428571428571,8.252741983341316
45.0,0,20.790126821659776,4,69.0,2.4642857142857144,8.18758069291808
46.0,0,29.618161768277005,5,74.0,2.642857142857143,8.072608613032182
47.0,0,30.46005033476338,6,80.0,2.857142857142857,7.754984085809672
48.0,1,22.21051897255351,6,86.0,3.185185185185185,7.545552152919372
49.0,1,20.340013977526592,7,93.0,3.3214285714285716,7.880130614340284
50.0,1,22.678715188414937,7,100.0,3.7037037037037037,7.814600341311852
51.0,0,23.005682816649802,8,108.0,4.0,7.782413061522133
52.0,0,23.123100679515918,8,116.0,4.296296296296297,7.481584249998206
53.0,1,25.590982267423417,9,125.0,4.464285714285714,7.457301647110238
54.0,0,20.082676955967106,10,135.0,4.5,7.496562898114876
55.0,2,13.705001558333569,11,146.0,5.214285714285714,6.760813330740167
56.0,0,10.289925972602411,12,158.0,5.642857142857143,6.8628136348706805
57.0,2,5.46352994543537,13,171.0,6.576923076923077,6.449987107839377
58.0,1,3.3647152455352343,13,184.0,7.36,6.11589186367394
59.0,0,11.691148614908043,13,197.0,7.88,5.964677976920229
60.0,2,15.331252861072683,13,210.0,9.130434782608695,4.809147470856312
61.0,0,16.287258488713608,13,223.0,8.92,4.966622502397896
62.0,3,20.28651549644653,13,236.0,10.727272727272727,2.8474130853849244
63.0,0,17.64518864659039,15,251.0,10.458333333333334,3.0290698748232123
64.0,1,7.68181817218115,15,266.0,10.64,2.979080035265351
65.0,0,6.740681513012269,17,283.0,11.32,2.8296340192280773
66.0,0,4.4529264946345375,19,302.0,12.08,2.860533580417867
67.0,0,2.64876266162947,19,321.0,12.84,2.9633073329568753
68.0,0,4.250362260018988,19,340.0,13.6,2.9364263185902644
69.0,0,7.954271376210419,19,359.0,14.36,2.7277493827635317
70.0,0,18.09525839809945,19,378.0,15.12,2.0148107957004795
71.0,0,20.19598900840548,19,397.0,15.88,1.217735274043166
72.0,0,18.37578405765623,19,416.0,16.64,0.4827039117369169
73.0,0,9.084895703303811,22,438.0,14.129032258064516,2.8751473038551176
74.0,0,5.449829662761397,23,461.0,13.17142857142857,3.8122767726292652
75.0,0,6.06314344263513,25,486.0,13.135135135135135,4.07014847719814
76.0,0,5.164258233437279,25,511.0,13.81081081081081,4.146862586844737
77.0,0,4.34827556118764,25,536.0,14.486486486486486,4.158889222265561
78.0,0,6.705963077094093,25,561.0,15.162162162162161,4.2175665605794475
79.0,0,19.204236447123606,23,457.0,12.35135135135135,4.271947297045347
80.0,0,24.803975066845496,23,480.0,12.972972972972974,3.831380724066075
81.0,0,28.37814222699601,23,503.0,13.594594594594595,3.3460095334873197
82.0,0,27.738399386268675,24,527.0,14.243243243243244,2.8744197292083746
83.0,0,27.930103688980882,25,552.0,14.91891891891892,2.354651391331525
84.0,0,21.117802586098815,28,580.0,14.871794871794872,2.5463107078110743
85.0,0,18.730680869783694,29,609.0,14.162790697674419,3.2476724303602422
86.0,0,15.91305941960889,30,639.0,14.86046511627907,3.0565833186194578
87.0,0,11.248534873889838,29,579.0,13.465116279069768,3.1387793689963286
88.0,0,21.6795954162056,27,524.0,12.186046511627907,3.0956921309920675
89.0,0,26.34402716798735,27,475.0,11.046511627906977,3.0225277452615247
90.0,0,31.93952369219164,25,430.0,10.0,2.900162937664454
91.0,0,28.17827850910189,25,394.0,9.162790697674419,3.0650261012785753
92.0,0,26.672721887503524,23,362.0,8.418604651162791,3.2947333450596004
93.0,1,28.065963288118333,21,335.0,7.976190476190476,3.19684198953481
94.0,1,31.25091899314915,22,336.0,7.813953488372093,3.804040073112934
95.0,1,27.42663418357216,21,317.0,7.204545454545454,4.21894454249798
96.0,1,26.21811607496145,20,310.0,7.209302325581396,4.500112731435937
97.0,0,32.13848123002611,19,316.0,7.022222222222222,5.143252671681949
98.0,0,38.183599974586286,17,312.0,6.933333333333334,5.240450363932303
99.0,0,40.62437240065683,15,314.0,6.977777777777778,5.3344856647726155
100.0,0,36.0687914927183,14,322.0,7.155555555555556,5.633091146487282
101.0,2,23.815009338930075,14,336.0,7.813953488372093,5.715299103114509
102.0,1,24.158090691034324,15,351.0,8.357142857142858,6.034076424566615
103.0,1,27.557376361909533,14,364.0,8.878048780487806,6.288635203509757
104.0,1,27.423331923607634,14,378.0,9.0,6.839824430416557
105.0,1,34.35558630827217,14,392.0,9.116279069767442,7.059594194285028
106.0,1,29.839512290326823,14,406.0,9.666666666666666,6.8587944573614115
107.0,1,37.03577176512452,15,421.0,10.268292682926829,6.712680385195424
108.0,0,18.861463887260314,15,436.0,10.634146341463415,6.844351613533673
109.0,0,16.988010641752744,16,452.0,10.044444444444444,7.654772976225523
110.0,3,20.24081032859476,16,468.0,10.636363636363637,7.431934535171082
111.0,1,17.83932739733017,16,484.0,11.255813953488373,7.412689221086761
112.0,1,19.384698907817835,16,500.0,11.904761904761905,7.530862053601871
113.0,1,13.247224819896623,16,516.0,12.585365853658537,7.541574672302495
114.0,0,17.26639713715327,16,532.0,12.975609756097562,7.473098402382556
115.0,0,21.764815896095612,16,548.0,12.744186046511627,7.619166736555773
116.0,0,22.25615191749437,16,564.0,12.533333333333333,7.691912483144775
117.0,4,24.589179141505966,16,580.0,14.146341463414634,7.098321028357805
118.0,0,19.17470086029664,17,597.0,14.560975609756097,7.203404128927703
119.0,3,16.088711326949202,17,614.0,16.157894736842106,6.6045249648332245
120.0,0,18.03644811892924,18,632.0,16.63157894736842,6.361213081098767
121.0,1,17.626467002816547,19,651.0,16.692307692307693,6.381346023645215
122.0,1,21.020730591719055,17,529.0,13.921052631578947,5.987872539170347
123.0,1,22.715769442102953,15,427.0,11.54054054054054,5.678428763801703
124.0,2,27.90628508451578,15,341.0,9.742857142857142,5.08000960717429
125.0,0,31.85548926077118,14,274.0,7.405405405405405,5.434396058338237
126.0,1,39.84461846406366,12,225.0,5.921052631578948,5.495806352176654
127.0,1,38.18214467712867,11,198.0,5.351351351351352,5.432339747048373
128.0,2,32.46174279053176,10,190.0,5.428571428571429,5.138138494454421
129.0,0,24.638708266103347,13,203.0,5.8,5.177684395803083
130.0,2,27.434070819436098,11,127.0,3.8484848484848486,4.737533850561814
131.0,0,25.693534306623246,9,52.0,1.5757575757575757,4.901440650262215
132.0,1,26.20188701466714,9,42.0,1.3125,4.836697783666472
133.0,0,34.19089251957402,7,32.0,0.9411764705882353,5.374046432099742
134.0,0,34.62460190236047,8,40.0,1.1764705882352942,5.156549871522181
135.0,1,36.08564855864951,10,50.0,1.4285714285714286,5.325099202168258
136.0,0,30.258278485884013,11,61.0,1.6486486486486487,5.540778062025866
137.0,0,26.50720023532081,13,74.0,2.0,5.651133211414087
138.0,0,18.350600700741026,15,89.0,2.4054054054054053,5.720382545451852
139.0,1,13.36545021360893,17,106.0,2.9444444444444446,5.596747597028941
140.0,1,12.894528034004676,18,124.0,3.5428571428571427,5.439432508429964
141.0,0,12.982108517067605,19,143.0,4.085714285714285,5.141324895459048
142.0,1,12.580059568948942,19,162.0,4.764705882352941,4.798605964154011
143.0,2,12.949946728115414,19,181.0,5.65625,4.032650757787836
144.0,1,14.64507024307118,20,201.0,6.483870967741935,3.291691196686314
145.0,1,15.891625585164306,21,222.0,6.166666666666667,4.4175740047462675
146.0,1,15.559325537207497,22,244.0,6.256410256410256,4.648926518980845
147.0,0,10.540072842922461,22,266.0,6.487804878048781,4.787544320595659
148.0,0,10.735816572063797,24,290.0,7.073170731707317,4.7080723349249975
149.0,1,8.405240414669493,24,314.0,7.85,4.678984538671299
150.0,2,12.122668640113954,25,339.0,8.921052631578947,4.22953282419923
151.0,0,11.393542229110723,25,364.0,9.578947368421053,4.1460715367507515
152.0,1,14.360439731369663,25,389.0,10.513513513513514,3.6227568831296675
