sim_time,arrived_num,tyre_pm,stopped,total_wait,avg_wait,avg_speed
1.0,0,0.0,0,0.0,0.0,13.39126
2.0,0,3.895773904817178,0,0.0,0.0,12.088186288818456
3.0,0,4.956114128534685,0,0.0,0.0,11.871908556384158
4.0,0,5.472485048036791,0,0.0,0.0,12.079669754837992
5.0,0,8.93463442798032,0,0.0,0.0,12.439945650459448
6.0,0,8.75120782520007,0,0.0,0.0,12.435161928988725
7.0,0,7.931408661296565,0,0.0,0.0,12.815003010734706
8.0,0,3.1991099478031995,0,0.0,0.0,12.640804355464295
9.0,0,6.918738513807451,0,0.0,0.0,12.91776171383916
10.0,0,13.005216893707814,0,0.0,0.0,12.038461833603591
11.0,0,23.654714483166323,0,0.0,0.0,10.194242183946432
12.0,0,28.94447603822314,0,0.0,0.0,8.916640857406609
13.0,0,24.976548180477174,0,0.0,0.0,8.528299241564246
14.0,0,21.240343462252063,3,3.0,0.16666666666666666,7.549357357593708
15.0,0,13.2145201173871,4,7.0,0.3888888888888889,7.189687576732876
16.0,0,6.593407065501116,7,14.0,0.7777777777777778,7.202872204607134
17.0,0,5.211151680401523,8,22.0,1.2222222222222223,7.09396437018193
18.0,0,6.330404706021061,8,30.0,1.6666666666666667,7.248774744859566
19.0,0,9.152723606226116,8,38.0,2.111111111111111,7.3233409012525295
20.0,0,6.1412443548303965,8,46.0,2.5555555555555554,7.345145047833171
21.0,1,5.821529720251731,8,54.0,3.176470588235294,6.938899473689782
22.0,0,6.427765397830701,8,62.0,3.263157894736842,7.293767098206466
23.0,1,9.382464778968732,8,70.0,3.5,6.865177920853846
24.0,0,10.760200235396178,8,78.0,3.9,6.417835651851874
25.0,0,9.669277990897186,9,87.0,3.9545454545454546,7.0711140864180155
26.0,0,10.840039338133677,9,96.0,4.363636363636363,6.855438648272081
27.0,0,4.139805068473444,10,106.0,4.818181818181818,6.861672062804217
28.0,0,7.2831154989557145,10,116.0,5.2727272727272725,6.785231863233644
29.0,1,5.764288795972948,10,126.0,6.0,6.630704473406718
30.0,0,6.256935648951071,10,136.0,6.476190476190476,6.584141408271584
31.0,0,4.660548201667905,10,146.0,6.9523809523809526,6.467412074856286
32.0,0,9.093164577674138,10,156.0,6.782608695652174,6.843309213667511
33.0,1,13.99984841302274,10,166.0,6.916666666666667,6.5062627128426485
34.0,1,16.826625699285717,10,176.0,7.6521739130434785,5.877707611201805
