sim_time,arrived_num,tyre_pm,stopped,total_wait,avg_wait,avg_speed
1.0,0,0.0,0,0.0,0.0,13.81051875
2.0,0,5.8726362660294384,0,0.0,0.0,12.317991259423897
3.0,0,5.497081516799517,0,0.0,0.0,12.119067499269997
4.0,0,9.60394667020123,0,0.0,0.0,12.45322497640529
5.0,0,7.257679337976613,0,0.0,0.0,12.716253452409633
6.0,0,4.5335396817889855,0,0.0,0.0,12.823759369725975
7.0,0,3.624687250130174,0,0.0,0.0,12.832034898475277
8.0,0,4.444313859364243,0,0.0,0.0,12.975427236336452
9.0,0,7.590156757179127,0,0.0,0.0,12.70713526359152
10.0,0,12.745929449987806,0,0.0,0.0,11.86252995261585
11.0,0,18.67692582564964,0,0.0,0.0,10.354709654318729
12.0,0,24.501894549090302,0,0.0,0.0,9.370608716160959
13.0,0,27.162961493350902,0,0.0,0.0,8.60056246131924
14.0,0,22.514644585170075,2,2.0,0.1111111111111111,7.5087476870655125
15.0,0,10.70358699187408,4,6.0,0.3333333333333333,7.191241928989385
16.0,0,9.445521072643658,6,12.0,0.6666666666666666,7.115131140006066
17.0,0,4.286144358433063,8,20.0,1.1111111111111112,7.175729374210331
18.0,0,4.3136209942330845,8,28.0,1.5555555555555556,7.132945233014987
19.0,0,3.982595946212158,8,36.0,2.0,7.136876379718247
20.0,0,2.500373374812754,8,44.0,2.4444444444444446,7.07954836901667
21.0,0,4.493366527853956,8,52.0,2.888888888888889,7.099608887896553
22.0,0,6.421026984206437,8,60.0,3.0,7.774698762572918
23.0,1,8.27922534070191,8,68.0,3.238095238095238,7.73562903817683
24.0,1,12.185876182886656,8,76.0,3.8,6.949181704170437
25.0,0,10.307099747162056,9,85.0,3.8636363636363638,7.447518087553174
26.0,1,9.40339027583262,9,94.0,4.476190476190476,7.073778182389989
27.0,1,5.870274754953921,10,104.0,5.2,6.840811339817266
28.0,0,5.120105820567284,10,114.0,5.7,6.7394242384474055
29.0,0,6.416006879460494,10,124.0,6.2,6.758517000349616
30.0,0,3.0052334158885055,10,134.0,6.7,6.76174153715308
31.0,0,4.326600583024599,10,144.0,7.2,6.709514678725969
32.0,0,5.191450873993679,10,154.0,7.0,7.463354243867627
33.0,0,9.866301690833643,10,164.0,6.833333333333333,7.636159464717621
34.0,1,13.13060021064664,10,174.0,7.565217391304348,7.04327625745755
35.0,1,14.272207192232752,10,184.0,8.363636363636363,6.536638060646379
36.0,2,10.287408302069846,8,151.0,7.55,5.7506482072050815
37.0,0,10.906791632464929,6,135.0,5.625,7.440586060060165
38.0,0,16.115334386024273,6,141.0,5.423076923076923,7.8442526109122435
39.0,0,18.20573769811967,6,147.0,5.653846153846154,8.276514085243356
40.0,0,18.97602919322492,6,153.0,5.884615384615385,8.63870127942815
41.0,1,20.337739165853925,6,159.0,6.36,8.42983556888659
42.0,0,32.67838683500581,6,165.0,6.6,8.21723568749457
43.0,1,22.45795564115903,7,172.0,6.615384615384615,7.954883361784301
44.0,0,24.2037672622111,6,120.0,4.285714285714286,7.973122799768013
45.0,0,22.34513940020944,4,67.0,2.392857142857143,7.92968972329753
46.0,2,29.98932581653522,6,73.0,2.8076923076923075,7.333952278977632
47.0,0,28.255837804345923,6,79.0,3.0384615384615383,6.938475906730128
48.0,0,28.827490545533642,7,86.0,3.3076923076923075,6.720549152179582
49.0,0,23.876715246428926,7,93.0,3.3214285714285716,7.605917199513885
50.0,1,21.903562783988768,8,101.0,3.740740740740741,7.554407320497814
