sim_time,arrived_num,tyre_pm,stopped,total_wait,avg_wait,avg_speed
1.0,0,0.0,0,0.0,0.0,14.18773
2.0,0,6.6206021995050826,0,0.0,0.0,12.625163146690866
3.0,0,7.004068342549724,0,0.0,0.0,12.639954708555805
4.0,0,8.569618732767706,0,0.0,0.0,12.805345833030819
5.0,0,6.727397706325561,0,0.0,0.0,12.731759401847386
6.0,0,5.037674557238027,0,0.0,0.0,12.928842679693075
7.0,0,4.068363307759887,0,0.0,0.0,12.839881190177367
8.0,0,4.891968283256043,0,0.0,0.0,13.011610058101247
9.0,0,3.1833497333424337,0,0.0,0.0,12.933281396905876
10.0,0,13.89895593308145,0,0.0,0.0,11.988812808013
11.0,0,16.89945632412304,0,0.0,0.0,10.978003771070313
12.0,0,26.24190416372207,0,0.0,0.0,9.631478193160017
13.0,0,29.030272554707956,0,0.0,0.0,8.641023209791802
14.0,0,23.77825396933268,5,5.0,0.2777777777777778,7.564440576301722
15.0,0,12.94940488720398,5,10.0,0.5555555555555556,7.301493534434073
16.0,0,7.2566865517546475,6,16.0,0.8888888888888888,7.245034743642825
17.0,0,5.992790344264732,7,23.0,1.2777777777777777,7.095062849687888
18.0,0,5.583294785752044,8,31.0,1.7222222222222223,7.174116810430389
19.0,0,4.953513240321634,8,39.0,2.1666666666666665,7.275006416319965
20.0,0,4.191120221872698,8,47.0,2.611111111111111,7.092519822837938
21.0,1,6.169763283515446,8,55.0,3.235294117647059,6.5783670725712895
22.0,0,7.560686363097473,8,63.0,3.3157894736842106,7.159568306921793
23.0,0,7.664749800436293,8,71.0,3.380952380952381,7.236276207889753
24.0,1,9.549478037816085,8,79.0,3.95,6.548693255794288
25.0,2,8.833534629049234,9,88.0,4.4,6.590317494031028
26.0,0,9.30566326555972,9,97.0,4.85,6.445837242739101
27.0,0,5.992865405301181,10,107.0,5.35,6.438622250176446
28.0,0,4.717088342286792,10,117.0,5.85,6.471289465325627
29.0,0,4.243841927231169,10,127.0,6.35,6.401663751204109
30.0,0,4.589556093163246,10,137.0,6.85,6.479721071488491
31.0,0,4.789181791923323,10,147.0,7.35,6.510922948250007
32.0,0,4.114097066812883,10,157.0,7.136363636363637,7.104892103319513
33.0,0,12.173774931742658,10,167.0,6.958333333333333,6.987899092679416
34.0,0,13.003668430503442,10,177.0,7.375,6.706008042756856
35.0,2,13.049250659430934,10,187.0,8.5,5.70530184383929
36.0,1,16.826588216907282,8,151.0,7.190476190476191,5.231152543827682
37.0,0,16.31878712076451,7,136.0,5.44,6.694270826763743
38.0,1,18.42835466995861,6,141.0,5.423076923076923,7.140458701028025
39.0,0,17.941702638584708,7,148.0,5.6923076923076925,7.5974079478124885
40.0,0,18.946645496762265,7,155.0,5.961538461538462,8.145473960379288
41.0,0,18.59805774443853,7,162.0,6.230769230769231,8.592083874222011
42.0,0,24.702317255854716,7,169.0,6.5,8.804566169192128
43.0,0,22.643372981007936,7,176.0,6.285714285714286,9.00526935943547
44.0,2,27.971601727208174,5,123.0,4.392857142857143,8.26193512808331
45.0,0,33.78760288591255,3,71.0,2.5357142857142856,7.853552651639843
46.0,1,25.609370700000998,3,74.0,2.740740740740741,7.770451735877699
47.0,0,30.391211538098382,4,78.0,2.888888888888889,7.585996399443967
48.0,0,31.699259826772867,6,84.0,3.111111111111111,7.414612608798082
49.0,0,23.322767844506277,7,91.0,3.1379310344827585,8.060935748804948
50.0,1,24.950512522833275,8,99.0,3.5357142857142856,7.9861710300397855
51.0,1,16.021786090665117,8,107.0,3.962962962962963,7.9257179682200904
52.0,1,24.061945878650146,8,115.0,4.423076923076923,7.6980225126901205
53.0,0,22.26567815434712,9,124.0,4.428571428571429,7.893995383625162
54.0,2,20.90509654760809,9,133.0,4.75,7.320521508109392
55.0,1,16.04648277290207,9,142.0,5.2592592592592595,6.936002782112333
56.0,0,9.820907725631688,11,153.0,5.666666666666667,6.955885472710873
57.0,1,7.632027359545864,11,164.0,6.3076923076923075,6.736544203252526
58.0,1,10.237906899085816,11,175.0,7.0,6.176071469398432
59.0,0,18.185843448805404,13,188.0,7.52,5.766611324907945
60.0,2,18.00550687898664,13,201.0,8.73913043478261,4.318975108577511
61.0,0,22.695624057213188,14,215.0,8.6,4.107782767186246
62.0,2,18.013752253362973,15,230.0,10.0,2.674622525499853
63.0,1,9.34234106852051,17,247.0,10.291666666666666,2.8043323041975756
64.0,0,6.670345426507589,17,264.0,10.153846153846153,3.050128361581728
65.0,0,5.3365043477624425,18,282.0,10.846153846153847,3.02670097890779
66.0,1,7.1868676393804,19,301.0,12.04,2.765701911555885
67.0,0,2.8453994556330127,19,320.0,12.8,2.812165332942821
68.0,0,3.6340573270424783,19,339.0,13.56,2.7436936366407347
69.0,0,1.902274950141507,19,358.0,14.32,2.8006568398586547
70.0,0,11.688731522541836,19,377.0,15.08,2.4230134053466
71.0,0,22.1574075045575,19,396.0,15.84,1.5367171051643
72.0,0,23.00818936442539,19,415.0,16.6,0.6163895305872845
73.0,0,11.73176053746784,21,436.0,14.064516129032258,2.9998902492649764
74.0,0,6.774596243664372,21,457.0,13.057142857142857,3.8743631794998197
75.0,0,5.186855723717574,24,481.0,13.0,4.137721822537739
76.0,0,7.697117232339471,25,506.0,13.675675675675675,4.161581814249646
77.0,0,4.742340156361861,25,531.0,14.35135135135135,4.093393845266143
78.0,0,7.156953753190855,25,556.0,15.027027027027026,4.215275410623381
79.0,0,14.687657441165758,23,449.0,12.135135135135135,4.219254839733729
80.0,0,23.51159566402588,23,472.0,12.756756756756756,3.946937759151943
81.0,0,32.57004756030305,23,495.0,13.378378378378379,3.3652041312723306
82.0,0,30.501934742319563,24,519.0,14.027027027027026,2.7324324511030906
83.0,0,23.26458375912238,24,543.0,14.675675675675675,2.2811317024421602
84.0,0,21.33547942178919,27,570.0,14.615384615384615,2.601524084578922
85.0,0,20.074452920458832,29,599.0,13.930232558139535,3.2059569456290316
86.0,0,18.788939975329676,30,629.0,14.627906976744185,3.08476040923117
87.0,0,14.956725052858825,30,572.0,13.30232558139535,3.0876567320502324
88.0,0,20.88920620697258,28,520.0,12.093023255813954,3.0734737489074124
89.0,0,26.765825838737385,26,472.0,10.976744186046512,2.9586963950697642
90.0,0,31.142885389720387,24,431.0,10.023255813953488,2.9229181514661313
91.0,0,26.642312431654133,24,395.0,9.186046511627907,3.092095066136693
92.0,0,21.177309852827857,23,362.0,8.418604651162791,3.4261759714597564
93.0,1,31.193243395732,22,337.0,8.023809523809524,3.366338170913591
94.0,1,28.974668414141092,21,318.0,7.395348837209302,3.916184330566986
95.0,1,30.523681870608414,19,306.0,6.954545454545454,4.247267634788307
96.0,1,25.988118247753295,18,300.0,6.976744186046512,4.416248091797897
97.0,0,35.20899704932805,18,306.0,6.8,5.066383446328026
98.0,0,45.57673505379472,17,317.0,7.044444444444444,5.0939790254472594
99.0,0,42.33725866168639,15,319.0,7.088888888888889,5.285673843359957
100.0,0,30.691294053151186,15,327.0,7.266666666666667,5.6988824129756885
101.0,0,26.474218399574667,15,341.0,7.5777777777777775,6.179132897298538
102.0,2,27.776095750179955,14,354.0,8.232558139534884,6.435769616518135
103.0,1,24.55423717532656,14,368.0,8.761904761904763,6.646963815677282
104.0,1,29.988103889879902,14,382.0,8.883720930232558,7.1487240758565695
105.0,2,32.83025724440974,14,396.0,9.209302325581396,7.141810353066224
