sim_time,arrived_num,tyre_pm,stopped,total_wait,avg_wait,avg_speed
1.0,0,0.0,0,0.0,0.0,13.659703749999998
2.0,0,4.519345335266554,0,0.0,0.0,12.011367654462461
3.0,0,6.559406552952719,0,0.0,0.0,11.674113245515658
4.0,0,7.9087439335262095,0,0.0,0.0,12.283506660780704
5.0,0,6.62317602167054,0,0.0,0.0,12.357886282423015
6.0,0,6.245392966232652,0,0.0,0.0,12.673325721422742
7.0,0,6.5408621712684525,0,0.0,0.0,12.60757565837718
8.0,0,6.481249158340287,0,0.0,0.0,12.50452637689918
9.0,0,11.985908727085505,0,0.0,0.0,11.948072826371076
10.0,0,16.483031945111698,0,0.0,0.0,10.780720368809662
11.0,0,18.718583016710458,0,0.0,0.0,9.499859592765064
12.0,0,23.29720417679585,0,0.0,0.0,8.323879996279812
13.0,0,24.82764495638643,2,2.0,0.1111111111111111,8.061790707644528
14.0,0,19.86153493014018,4,6.0,0.3333333333333333,7.041809364362016
15.0,0,15.317371339628929,5,11.0,0.6111111111111112,6.825400634633992
16.0,0,10.189361410043777,6,17.0,0.9444444444444444,6.870372887385014
17.0,0,4.3937497710035,7,24.0,1.3333333333333333,6.747977010017548
18.0,0,5.031976081179575,8,32.0,1.7777777777777777,6.89297872686174
19.0,0,5.0434154677919425,8,40.0,2.2222222222222223,6.852920115564633
20.0,0,9.971021047291336,8,48.0,2.6666666666666665,6.704009895705168
21.0,0,11.453161157665285,8,56.0,3.111111111111111,6.202209698232313
22.0,0,14.114265340543259,8,64.0,3.2,6.393813333131926
23.0,0,13.628408628552148,8,72.0,3.272727272727273,6.586088011401858
24.0,0,10.074504200373294,9,81.0,3.6818181818181817,6.2614022081543075
25.0,0,5.800576549513754,9,90.0,3.75,7.040270859302029
26.0,2,7.306457353693825,10,100.0,4.545454545454546,6.621467064498578
27.0,0,7.858767219804027,10,110.0,5.0,6.878971178906597
28.0,1,6.245756070353306,10,120.0,5.714285714285714,6.6438288527219065
29.0,1,4.022634411379187,10,130.0,6.5,6.321533361154369
30.0,0,5.019308219574819,10,140.0,7.0,6.351021368040256
31.0,0,4.888495113527117,10,150.0,7.5,6.456889498274033
32.0,0,4.5801358850277385,10,160.0,7.2727272727272725,7.028405737307741
33.0,0,6.586356357191608,10,170.0,7.083333333333333,7.112678309567333
34.0,0,16.849192176132505,10,180.0,7.5,6.69480149121119
35.0,0,22.51432984785306,10,190.0,7.916666666666667,6.01835559332514
36.0,1,25.2106799336383,8,153.0,6.6521739130434785,5.001484544369093
37.0,1,14.845615570908405,6,135.0,5.1923076923076925,6.064020219957641
38.0,1,17.652320905175934,7,142.0,5.2592592592592595,6.380102990666318
39.0,0,17.78969682872966,8,150.0,5.555555555555555,6.802040485867808
40.0,1,16.98714557326172,8,158.0,6.076923076923077,7.200373132159864
41.0,0,17.673644445467453,8,166.0,6.384615384615385,7.5318888978595835
42.0,0,21.937132495402864,8,174.0,6.6923076923076925,7.712799685853748
43.0,0,23.015437526360852,8,182.0,6.5,7.996083000512912
44.0,1,31.129846830434516,7,131.0,4.517241379310345,7.770995180573969
45.0,0,28.52220406244492,6,80.0,2.7586206896551726,7.741474510806056
46.0,0,24.90484710283866,6,86.0,2.9655172413793105,7.54866473646832
47.0,1,26.792189651621953,8,94.0,3.357142857142857,7.483763026494957
48.0,0,22.00948032726682,8,102.0,3.642857142857143,7.410269149867111
49.0,1,21.500722103428302,8,110.0,3.793103448275862,7.670769996286496
50.0,1,21.288165585977104,8,118.0,4.214285714285714,7.6979534415202036
51.0,1,25.56605622958517,9,127.0,4.703703703703703,7.739027932735742
52.0,1,16.16039592097184,9,136.0,5.230769230769231,7.635625771480755
53.0,0,16.613739243034452,9,145.0,5.178571428571429,8.13158555094089
54.0,2,18.113125311652436,10,155.0,5.535714285714286,7.631737561536027
55.0,0,16.795837626797706,10,165.0,5.892857142857143,7.191136462754391
56.0,0,15.706185833984794,11,176.0,6.285714285714286,6.767871587782932
57.0,1,12.215560454427058,12,188.0,6.962962962962963,6.236387440800718
58.0,0,8.459710688790134,13,201.0,7.444444444444445,6.0808425699729645
59.0,1,16.387699726672828,14,215.0,8.26923076923077,5.22304437620521
60.0,1,17.121021585943694,15,230.0,9.2,4.343131010262219
61.0,1,21.500678306179218,15,245.0,9.423076923076923,4.132395701483092
62.0,2,16.511720800139308,16,261.0,10.875,2.6982016962933475
63.0,1,6.784472961834092,17,278.0,11.12,2.9723061921093112
64.0,1,6.251620660897531,18,296.0,11.384615384615385,3.2129847928405275
65.0,0,3.228704137486918,19,315.0,12.115384615384615,3.103800307279759
66.0,0,2.706586189871758,20,335.0,12.884615384615385,3.1015834989592146
67.0,0,8.129935913725102,20,355.0,13.653846153846153,3.1301112143329375
68.0,0,11.861864877555979,20,375.0,14.423076923076923,2.82991078914242
69.0,0,17.647921041891713,20,395.0,15.192307692307692,2.151144595223508
70.0,0,20.836477788976257,20,415.0,15.961538461538462,1.349741603339806
71.0,0,18.482201159125324,20,435.0,16.73076923076923,0.6388877126042165
72.0,0,11.82898978899073,22,457.0,17.576923076923077,0.18392656687380388
73.0,0,3.706143817570858,24,481.0,15.03125,2.8924189662858764
74.0,0,5.186845970028742,25,506.0,14.055555555555555,3.8507483875307296
75.0,0,5.093827906606089,26,532.0,14.0,4.12922240198349
