sim_time,arrived_num,tyre_pm,stopped,total_wait,avg_wait,avg_speed
1.0,0,0.0,0,0.0,0.0,13.90503875
2.0,0,6.907774243294261,0,0.0,0.0,11.842920776365204
3.0,0,5.846553456131369,0,0.0,0.0,11.826876872236411
4.0,0,8.966462685538799,0,0.0,0.0,12.270165796207017
5.0,0,5.839996709605534,0,0.0,0.0,12.419457603921813
6.0,0,4.493168572130413,0,0.0,0.0,12.412851823397622
7.0,0,7.48085501118911,0,0.0,0.0,12.95649071421971
8.0,0,3.782753307325324,0,0.0,0.0,13.013421074027669
9.0,0,8.512613004746514,0,0.0,0.0,12.619642228027681
10.0,0,15.077495737377529,0,0.0,0.0,11.490745742215031
11.0,0,22.67764757691239,0,0.0,0.0,9.91208475946361
12.0,0,25.927248047205033,0,0.0,0.0,8.708285873144531
13.0,0,28.80473071956083,1,1.0,0.05555555555555555,8.106858182511177
14.0,0,21.48375697119216,2,3.0,0.16666666666666666,7.248225438581471
15.0,0,9.650180689596894,3,6.0,0.3333333333333333,6.972561114969837
16.0,0,9.185787877342289,5,11.0,0.6111111111111112,7.136574032131908
17.0,0,6.076094176410917,7,18.0,1.0,7.075235011182299
18.0,0,4.468166043860062,8,26.0,1.4444444444444444,7.157312630055653
19.0,0,3.5584309839987323,8,34.0,1.8888888888888888,7.109775077475485
20.0,0,4.961851818488081,8,42.0,2.3333333333333335,7.219269266232258
21.0,0,8.086437129907273,8,50.0,2.7777777777777777,7.150931574893763
22.0,0,12.631424192451114,8,58.0,2.9,7.367222037597621
23.0,1,14.825255008349966,8,66.0,3.142857142857143,6.890690125114198
24.0,0,13.370139282255192,8,74.0,3.5238095238095237,6.723454350870232
25.0,1,7.947828058892608,9,83.0,3.772727272727273,7.095606265097044
26.0,0,8.342661725871327,10,93.0,4.2272727272727275,7.1157170344251
27.0,1,4.5662848516844585,10,103.0,4.904761904761905,6.889641170193944
28.0,0,3.049425902584681,10,113.0,5.380952380952381,6.921898006392791
29.0,1,4.4394311087545635,10,123.0,6.15,6.6792226077412336
30.0,0,4.799113244407605,10,133.0,6.65,6.788501241000509
31.0,0,3.600808723058602,10,143.0,7.15,6.7090885444283925
32.0,0,5.261669477272758,10,153.0,6.954545454545454,7.307851264599122
33.0,0,5.807633293063061,10,163.0,6.791666666666667,7.720267177487991
34.0,2,12.933714190254646,10,173.0,7.863636363636363,6.626929395761925
35.0,1,18.07561746839758,10,183.0,8.714285714285714,5.778312597435358
36.0,1,18.958469401106115,8,148.0,7.4,5.096649331583575
37.0,0,15.955615236615476,8,133.0,5.541666666666667,6.6941991712496405
38.0,0,17.941684744245805,7,139.0,5.346153846153846,7.467173553336236
39.0,0,15.608022212624899,7,146.0,5.615384615384615,7.852892328402226
40.0,0,19.309200059178902,7,153.0,5.884615384615385,8.413671537488456
41.0,0,23.363213526211094,7,160.0,6.153846153846154,8.45839833979867
42.0,1,23.368208371750846,7,167.0,6.68,8.055977687785576
43.0,0,22.13093715882226,7,174.0,6.444444444444445,8.509409020128288
44.0,0,32.399946897611905,6,124.0,4.275862068965517,8.410387619400966
45.0,1,26.344815507499582,5,74.0,2.642857142857143,8.068693176229816
46.0,1,24.624165163046175,6,80.0,2.962962962962963,7.765391492683887
47.0,0,26.09690551612121,6,86.0,3.185185185185185,7.503700660173628
48.0,0,22.048992777263567,7,93.0,3.4444444444444446,7.638032563583498
49.0,1,23.919194815574173,7,100.0,3.5714285714285716,8.037829539740523
50.0,1,28.111304978398714,7,107.0,3.962962962962963,7.956145172576698
51.0,1,26.458421236767244,7,114.0,4.384615384615385,7.688519862203848
52.0,0,23.48718988559128,8,122.0,4.6923076923076925,7.569576160401249
53.0,1,26.578554398514797,9,131.0,4.851851851851852,7.432693478950546
54.0,1,15.53154076445043,9,140.0,5.0,7.073116422092673
55.0,1,12.694184334663326,10,150.0,5.555555555555555,6.649430790857054
56.0,0,13.309302048091498,10,160.0,5.925925925925926,6.681361705639225
57.0,0,13.832891049024221,11,171.0,6.333333333333333,6.563113666193004
58.0,1,12.541408459616436,13,184.0,7.076923076923077,5.988788852522202
59.0,1,12.651740645366345,13,197.0,7.88,5.481349930060994
60.0,2,8.129103609274779,13,210.0,9.130434782608695,4.486477276085713
61.0,1,6.370040800103606,14,224.0,9.333333333333334,4.433716326784779
62.0,1,12.27545863344751,15,239.0,10.391304347826088,3.5794224172666134
63.0,1,12.530965584038107,15,254.0,10.583333333333334,3.62970289483113
64.0,1,14.881136783239398,16,270.0,10.8,3.3120815643221375
65.0,0,8.172315959534853,16,286.0,11.44,3.113634374257363
66.0,0,6.28039086026942,18,304.0,12.16,3.1189420193774153
67.0,0,4.3270843241870836,18,322.0,12.88,3.0290434103495034
68.0,0,6.400279781831957,19,341.0,13.64,3.0147996414099714
69.0,0,10.290411143716469,19,360.0,14.4,2.6904066916801694
70.0,0,17.763579790822227,19,379.0,15.16,1.9798635000472806
71.0,0,20.197902033106903,19,398.0,15.92,1.1719474187230043
72.0,0,19.52058114924243,19,417.0,16.68,0.3911241727533073
73.0,0,6.362316752438446,21,438.0,14.129032258064516,2.8713694994448558
74.0,0,6.515550277138084,23,461.0,13.17142857142857,3.8517048589601734
75.0,0,3.420691352754911,25,486.0,13.135135135135135,4.222785141466639
76.0,0,5.293559247868638,25,511.0,13.81081081081081,4.272720305476973
77.0,0,6.407450830137454,25,536.0,14.486486486486486,4.298071745215788
78.0,0,8.79592923406433,25,561.0,15.162162162162161,4.136396859701628
79.0,0,17.539183317013872,23,456.0,12.324324324324325,4.030903177803794
80.0,0,24.543901345838,23,479.0,12.945945945945946,3.604258607369701
81.0,0,33.67811154579044,23,502.0,13.567567567567568,2.980963583241662
82.0,0,28.327188720768,23,525.0,14.18918918918919,2.571278501624356
83.0,0,20.844651746290054,24,549.0,14.837837837837839,2.325498251747309
84.0,0,13.600523578608687,26,575.0,14.743589743589743,2.782270191892598
85.0,0,14.326488249143758,28,603.0,14.023255813953488,3.544610168287224
